"Status","Year","Ethnicity","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Revenue Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Revenue Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Revenue Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Revenue Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Revenue Scotland","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Revenue Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Revenue Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Royal Fleet Auxiliary","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Royal Fleet Auxiliary","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Royal Fleet Auxiliary","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Royal Fleet Auxiliary","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Royal Fleet Auxiliary","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Royal Fleet Auxiliary","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Royal Fleet Auxiliary","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Royal Fleet Auxiliary","Male","Unknown","130","[c]","22480","17160"
"New entrant CS","2023","Unknown","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Rural Payments Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Rural Payments Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Rural Payments Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Rural Payments Agency","Female","Unknown","50","[c]","22710","22150"
"New entrant CS","2023","Unknown","Rural Payments Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Rural Payments Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Rural Payments Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Rural Payments Agency","Male","Unknown","60","[c]","23510","22150"
"New entrant CS","2023","Unknown","Rural Payments Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Rural Payments Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Courts and Tribunals Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Courts and Tribunals Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Courts and Tribunals Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Courts and Tribunals Service","Female","Unknown","70","[c]","24760","23190"
"New entrant CS","2023","Unknown","Scottish Courts and Tribunals Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Courts and Tribunals Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Courts and Tribunals Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Courts and Tribunals Service","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Fiscal Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Fiscal Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Fiscal Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Fiscal Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Fiscal Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Fiscal Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Fiscal Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Fiscal Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Fiscal Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Fiscal Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Female","Unknown","335","[c]","38120","33520"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Male","Unknown","260","[c]","39380","33520"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Government (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Housing Regulator","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Housing Regulator","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Housing Regulator","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Housing Regulator","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Housing Regulator","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Housing Regulator","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Housing Regulator","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Housing Regulator","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Housing Regulator","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Housing Regulator","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Prison Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Prison Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Prison Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Prison Service","Female","Unknown","170","[c]","26830","24710"
"New entrant CS","2023","Unknown","Scottish Prison Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Prison Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Prison Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Prison Service","Male","Unknown","205","[c]","27570","24710"
"New entrant CS","2023","Unknown","Scottish Prison Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Prison Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Female","Unknown","35","[c]","28480","25710"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scottish Public Pensions Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Serious Fraud Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Serious Fraud Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Serious Fraud Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Serious Fraud Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Serious Fraud Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Serious Fraud Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Serious Fraud Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Serious Fraud Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Serious Fraud Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Serious Fraud Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Security Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Security Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Security Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Security Scotland","Female","Unknown","680","[c]","26930","22180"
"New entrant CS","2023","Unknown","Social Security Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Security Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Security Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Security Scotland","Male","Unknown","440","[c]","27700","24110"
"New entrant CS","2023","Unknown","Social Security Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Security Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Standards and Testing Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Standards and Testing Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Standards and Testing Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Standards and Testing Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Standards and Testing Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Standards and Testing Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Standards and Testing Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Standards and Testing Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Standards and Testing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Standards and Testing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Female","Unknown","35","[c]","25390","22180"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Student Awards Agency for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Submarine Delivery Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Submarine Delivery Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Submarine Delivery Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Submarine Delivery Agency","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Submarine Delivery Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Submarine Delivery Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Submarine Delivery Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Submarine Delivery Agency","Male","Unknown","35","[c]","30860","26000"
"New entrant CS","2023","Unknown","Submarine Delivery Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Teaching Regulation Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Teaching Regulation Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Teaching Regulation Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Teaching Regulation Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Teaching Regulation Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Teaching Regulation Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Teaching Regulation Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Teaching Regulation Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Teaching Regulation Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Teaching Regulation Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The Insolvency Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The Insolvency Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The Insolvency Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The Insolvency Service","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The Insolvency Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The Insolvency Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The Insolvency Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The Insolvency Service","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The Insolvency Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The Insolvency Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The National Archives","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Transport Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Debt Management Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Debt Management Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Debt Management Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Debt Management Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Debt Management Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Debt Management Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Debt Management Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Debt Management Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Debt Management Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Debt Management Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Export Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Export Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Health Security Agency","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Health Security Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Health Security Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Health Security Agency","Female","Unknown","325","[c]","38860","32980"
"New entrant CS","2023","Unknown","UK Health Security Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Health Security Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Health Security Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Health Security Agency","Male","Unknown","200","[c]","44780","37240"
"New entrant CS","2023","Unknown","UK Health Security Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Health Security Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Hydrographic Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Hydrographic Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Hydrographic Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Hydrographic Office","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Hydrographic Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Hydrographic Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Hydrographic Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Hydrographic Office","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Hydrographic Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Hydrographic Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Space Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Space Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Space Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Space Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Space Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Space Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Space Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Space Agency","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Space Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Space Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","Female","Unknown","60","[c]","24870","21200"
"New entrant CS","2023","Unknown","UK Statistics Authority","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","Male","Unknown","65","[c]","26330","24840"
"New entrant CS","2023","Unknown","UK Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","Female","Unknown","75","[c]","25500","22520"
"New entrant CS","2023","Unknown","Valuation Office Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","Male","Unknown","80","[c]","25510","22520"
"New entrant CS","2023","Unknown","Valuation Office Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Valuation Office Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Vehicle Certification Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Vehicle Certification Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Vehicle Certification Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
