"Status","Year","Disability","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Undeclared","Policy","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Inner London - West","Female","45","[c]","47220","45700"
"Leaver Dept.","2023","Undeclared","Policy","Inner London - West","Male","50","[c]","50350","53380"
"Leaver Dept.","2023","Undeclared","Policy","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","West Midlands","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
