"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Export Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Health Security Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Hydrographic Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Space Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Space Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Space Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Space Agency","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Space Agency","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Space Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Space Agency","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Space Agency","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Space Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Space Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Space Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Space Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Space Agency","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Space Agency","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Space Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","AO","Female","95","[c]","21280","21200"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","AO","Male","120","[c]","21430","21200"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","EO","Female","40","[c]","25080","24840"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","HEO","Female","60","[c]","31430","31560"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","HEO","Male","65","[c]","31630","31060"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","SEO","Female","40","[c]","38630","37760"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","SEO","Male","35","[c]","38840","37760"
"New entrant CS","2023","Declared non-disabled","UK Statistics Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","UK Supreme Court","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Valuation Office Agency","AO","Female","65","[c]","22590","22520"
"New entrant CS","2023","Declared non-disabled","Valuation Office Agency","AO","Male","55","[c]","22840","22520"
"New entrant CS","2023","Declared non-disabled","Valuation Office Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Valuation Office Agency","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Valuation Office Agency","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Valuation Office Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Valuation Office Agency","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Valuation Office Agency","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Valuation Office Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Valuation Office Agency","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Valuation Office Agency","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Valuation Office Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Valuation Office Agency","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Valuation Office Agency","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Valuation Office Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Vehicle Certification Agency","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Vehicle Certification Agency","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Vehicle Certification Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Vehicle Certification Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Vehicle Certification Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Vehicle Certification Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Vehicle Certification Agency","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Vehicle Certification Agency","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Vehicle Certification Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinary Medicines Directorate","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinary Medicines Directorate","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinary Medicines Directorate","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinary Medicines Directorate","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinary Medicines Directorate","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinary Medicines Directorate","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinary Medicines Directorate","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinary Medicines Directorate","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinary Medicines Directorate","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinary Medicines Directorate","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinary Medicines Directorate","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinary Medicines Directorate","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Water Services Regulation Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","AO","Female","35","[c]","22200","22150"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","HEO","Female","35","[c]","34250","33490"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","SEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Revenue Authority","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Revenue Authority","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Welsh Revenue Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wilton Park","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wilton Park","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wilton Park","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wilton Park","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wilton Park","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wilton Park","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wilton Park","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wilton Park","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wilton Park","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Accountant in Bankruptcy","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Accountant in Bankruptcy","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Accountant in Bankruptcy","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Accountant in Bankruptcy","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Accountant in Bankruptcy","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Accountant in Bankruptcy","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Active Travel England","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Active Travel England","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Active Travel England","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Active Travel England","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Active Travel England","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Active Travel England","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Active Travel England","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Active Travel England","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Active Travel England","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Active Travel England","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Active Travel England","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Active Travel England","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Advisory, Conciliation and Arbitration Service","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Advisory, Conciliation and Arbitration Service","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Advisory, Conciliation and Arbitration Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Advisory, Conciliation and Arbitration Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Advisory, Conciliation and Arbitration Service","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Advisory, Conciliation and Arbitration Service","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Advisory, Conciliation and Arbitration Service","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Advisory, Conciliation and Arbitration Service","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Advisory, Conciliation and Arbitration Service","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Advisory, Conciliation and Arbitration Service","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Animal and Plant Health Agency","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Animal and Plant Health Agency","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Animal and Plant Health Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Animal and Plant Health Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Animal and Plant Health Agency","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Animal and Plant Health Agency","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Animal and Plant Health Agency","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Animal and Plant Health Agency","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Animal and Plant Health Agency","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Animal and Plant Health Agency","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Animal and Plant Health Agency","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Animal and Plant Health Agency","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Animal and Plant Health Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Animal and Plant Health Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Office","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Office","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Office","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Office","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Building Digital UK","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Building Digital UK","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Building Digital UK","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Building Digital UK","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Building Digital UK","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Building Digital UK","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Building Digital UK","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Building Digital UK","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Building Digital UK","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Building Digital UK","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Building Digital UK","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Building Digital UK","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office (excl. agencies)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office (excl. agencies)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office (excl. agencies)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
