"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","Male","70","[c]","23270","23640"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","AA","Female","35","[c]","24290","23230"
"New entrant CS","2023","Declared non-disabled","Black","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","AO","Female","265","[c]","24640","22520"
"New entrant CS","2023","Declared non-disabled","Black","AO","Male","260","[c]","27210","28880"
"New entrant CS","2023","Declared non-disabled","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","EO","Female","95","[c]","28180","28120"
"New entrant CS","2023","Declared non-disabled","Black","EO","Male","75","[c]","27750","28050"
"New entrant CS","2023","Declared non-disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","G7","Female","40","[c]","56960","54360"
"New entrant CS","2023","Declared non-disabled","Black","G7","Male","35","[c]","56200","55000"
"New entrant CS","2023","Declared non-disabled","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","HEO","Female","75","[c]","35330","34400"
"New entrant CS","2023","Declared non-disabled","Black","HEO","Male","90","[c]","34150","34270"
"New entrant CS","2023","Declared non-disabled","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","SEO","Female","70","[c]","42300","41410"
"New entrant CS","2023","Declared non-disabled","Black","SEO","Male","55","[c]","41230","41780"
"New entrant CS","2023","Declared non-disabled","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","Female","115","[c]","24590","23640"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","Male","40","[c]","25170","23640"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","AA","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","AO","Female","160","[c]","24660","22520"
"New entrant CS","2023","Declared non-disabled","Mixed","AO","Male","115","[c]","25350","24070"
"New entrant CS","2023","Declared non-disabled","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","EO","Female","75","[c]","27820","28120"
"New entrant CS","2023","Declared non-disabled","Mixed","EO","Male","50","[c]","27110","27110"
"New entrant CS","2023","Declared non-disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","HEO","Female","50","[c]","34140","33990"
"New entrant CS","2023","Declared non-disabled","Mixed","HEO","Male","40","[c]","34000","33880"
"New entrant CS","2023","Declared non-disabled","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","SEO","Female","30","[c]","40630","40800"
"New entrant CS","2023","Declared non-disabled","Mixed","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","Female","90","[c]","23640","23640"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","AO","Female","40","[c]","23290","22260"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","AO","Male","30","[c]","26460","25340"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","AO","Male","60","[c]","24880","22150"
"New entrant CS","2023","Declared non-disabled","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AO","Female","90","[c]","22570","22310"
"New entrant CS","2023","Declared non-disabled","Unknown","AO","Male","65","[c]","22910","22150"
"New entrant CS","2023","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Female","35","[c]","26900","25930"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Male","30","[c]","26820","26650"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO","Male","35","[c]","40050","39650"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","AA","Female","755","[c]","22280","23230"
"New entrant CS","2023","Declared non-disabled","White","AA","Male","475","[c]","22530","23230"
"New entrant CS","2023","Declared non-disabled","White","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","AO","Female","3640","[c]","24120","22520"
"New entrant CS","2023","Declared non-disabled","White","AO","Male","3105","[c]","25470","23190"
"New entrant CS","2023","Declared non-disabled","White","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","EO","Female","1410","[c]","27630","27890"
"New entrant CS","2023","Declared non-disabled","White","EO","Male","1075","[c]","27690","27650"
"New entrant CS","2023","Declared non-disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","G6","Female","120","[c]","69450","67130"
"New entrant CS","2023","Declared non-disabled","White","G6","Male","155","[c]","71920","70520"
"New entrant CS","2023","Declared non-disabled","White","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","G7","Female","600","[c]","55810","53440"
"New entrant CS","2023","Declared non-disabled","White","G7","Male","625","[c]","56690","54630"
"New entrant CS","2023","Declared non-disabled","White","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","HEO","Female","1215","[c]","33580","33520"
"New entrant CS","2023","Declared non-disabled","White","HEO","Male","1045","[c]","33940","33830"
"New entrant CS","2023","Declared non-disabled","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","SCS level","Female","45","[c]","102280","93500"
"New entrant CS","2023","Declared non-disabled","White","SCS level","Male","45","[c]","101490","95000"
"New entrant CS","2023","Declared non-disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","SEO","Female","810","[c]","42050","41410"
"New entrant CS","2023","Declared non-disabled","White","SEO","Male","720","[c]","42180","41480"
"New entrant CS","2023","Declared non-disabled","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Unknown","Female","1465","[c]","23230","23640"
"New entrant CS","2023","Declared non-disabled","White","Unknown","Male","470","[c]","25110","23640"
"New entrant CS","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","AO","Male","55","[c]","25150","22520"
"New entrant CS","2023","Undeclared","Undeclared","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6","Female","[c]","[c]","[c]","[c]"
