"Status","Year","Disability","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AO","Female","35","[c]","22790","22520"
"New entrant CS","2023","Declared disabled","Unknown","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","Female","70","[c]","28820","29100"
"New entrant CS","2023","Declared disabled","Unknown","EO","Male","35","[c]","28450","29100"
"New entrant CS","2023","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","HEO","Female","75","[c]","32630","33520"
"New entrant CS","2023","Declared disabled","Unknown","HEO","Male","35","[c]","32640","33520"
"New entrant CS","2023","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","HEO","Female","50","[c]","33080","32500"
"New entrant CS","2023","Declared non-disabled","Commercial","HEO","Male","30","[c]","32730","32500"
"New entrant CS","2023","Declared non-disabled","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","EO","Female","35","[c]","26800","26840"
"New entrant CS","2023","Declared non-disabled","Communications","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","HEO","Female","55","[c]","33660","32800"
"New entrant CS","2023","Declared non-disabled","Communications","HEO","Male","35","[c]","33580","33200"
"New entrant CS","2023","Declared non-disabled","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","SEO","Female","40","[c]","41750","41960"
"New entrant CS","2023","Declared non-disabled","Communications","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Corporate Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Corporate Finance","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Corporate Finance","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Corporate Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Corporate Finance","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Corporate Finance","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Corporate Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Corporate Finance","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Corporate Finance","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Corporate Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","AO","Female","100","[c]","23610","22520"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","AO","Male","60","[c]","23210","21690"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","EO","Female","70","[c]","28390","28120"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","EO","Male","60","[c]","28290","27770"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","EO","Female","100","[c]","27800","27650"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","EO","Male","165","[c]","27800","27650"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","G6","Male","55","[c]","71990","72500"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","G7","Female","105","[c]","54620","54330"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","G7","Male","205","[c]","55750","55520"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","HEO","Female","135","[c]","34180","34290"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","HEO","Male","210","[c]","34470","34400"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","SEO","Female","145","[c]","40380","39910"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","SEO","Male","225","[c]","41820","41780"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","AO","Male","35","[c]","22290","22440"
"New entrant CS","2023","Declared non-disabled","Economics","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","HEO","Male","75","[c]","34190","34140"
"New entrant CS","2023","Declared non-disabled","Economics","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","AO","Female","45","[c]","22270","22520"
"New entrant CS","2023","Declared non-disabled","Finance","AO","Male","40","[c]","22260","22520"
"New entrant CS","2023","Declared non-disabled","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","EO","Female","40","[c]","26910","26930"
"New entrant CS","2023","Declared non-disabled","Finance","EO","Male","35","[c]","26520","26960"
"New entrant CS","2023","Declared non-disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
