"Status","Year","Age","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Royal Fleet Auxiliary","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Teaching Regulation Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","The Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","The Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","UK Health Security Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","UK Health Security Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Declared non-disabled","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Cabinet Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Central Civil Service Fast Stream","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Central Civil Service Fast Stream","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Companies House","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Crown Prosecution Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Department for Education (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Driver and Vehicle Licensing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Government Commercial Organisation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Government Commercial Organisation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","HM Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","HM Prison and Probation Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","HM Prison and Probation Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Legal Aid Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Met Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Ministry of Defence (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","The Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","UK Health Security Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Cabinet Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Central Civil Service Fast Stream","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Central Civil Service Fast Stream","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Companies House","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Crown Prosecution Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for Education (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Driver and Vehicle Licensing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Government Commercial Organisation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Government Commercial Organisation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","HM Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","HM Prison and Probation Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","HM Prison and Probation Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Legal Aid Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Met Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Ministry of Defence (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Ministry of Justice (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
