"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Asian","Communications","SEO/HEO","20","20","[c]","[c]"
"In post","2023","20-29","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Counter Fraud","AA/AO","40","40","24530","25610"
"In post","2023","20-29","Asian","Counter Fraud","EO","100","100","30110","28130"
"In post","2023","20-29","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Counter Fraud","SEO/HEO","30","30","[c]","[c]"
"In post","2023","20-29","Asian","Digital, Data and Technology","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Digital, Data and Technology","EO","90","85","28090","27740"
"In post","2023","20-29","Asian","Digital, Data and Technology","G6/G7","25","25","[c]","[c]"
"In post","2023","20-29","Asian","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Digital, Data and Technology","SEO/HEO","185","185","37050","36530"
"In post","2023","20-29","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Economics","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Economics","EO","20","20","[c]","[c]"
"In post","2023","20-29","Asian","Economics","G6/G7","20","20","[c]","[c]"
"In post","2023","20-29","Asian","Economics","SEO/HEO","90","90","37030","35410"
"In post","2023","20-29","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Finance","AA/AO","30","30","23830","22870"
"In post","2023","20-29","Asian","Finance","EO","50","50","27750","27650"
"In post","2023","20-29","Asian","Finance","G6/G7","20","20","[c]","[c]"
"In post","2023","20-29","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Finance","SEO/HEO","75","75","37130","37590"
"In post","2023","20-29","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Geography","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Geography","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Human Resources","AA/AO","15","15","[c]","[c]"
"In post","2023","20-29","Asian","Human Resources","EO","50","45","27460","27980"
"In post","2023","20-29","Asian","Human Resources","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Human Resources","SEO/HEO","50","50","36690","36180"
"In post","2023","20-29","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Inspector of Education and Training","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Intelligence Analysis","EO","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Intelligence Analysis","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Internal Audit","SEO/HEO","10","10","[c]","[c]"
"In post","2023","20-29","Asian","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","International Trade","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Asian","International Trade","SEO/HEO","35","35","37280","35300"
"In post","2023","20-29","Asian","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Knowledge and Information Management","EO","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Knowledge and Information Management","SEO/HEO","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Legal","EO","50","50","29010","28120"
"In post","2023","20-29","Asian","Legal","G6/G7","30","30","[c]","[c]"
"In post","2023","20-29","Asian","Legal","SEO/HEO","40","40","37980","38220"
"In post","2023","20-29","Asian","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Operational Delivery","AA/AO","1625","1555","23460","22520"
"In post","2023","20-29","Asian","Operational Delivery","EO","1265","1240","29060","28120"
"In post","2023","20-29","Asian","Operational Delivery","G6/G7","20","20","[c]","[c]"
"In post","2023","20-29","Asian","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Operational Delivery","SEO/HEO","305","300","35860","34850"
"In post","2023","20-29","Asian","Operational Delivery","Unknown","220","215","25310","23640"
"In post","2023","20-29","Asian","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Operational Research","SEO/HEO","20","20","[c]","[c]"
"In post","2023","20-29","Asian","Other","AA/AO","105","100","21720","21690"
"In post","2023","20-29","Asian","Other","EO","40","40","28640","28500"
"In post","2023","20-29","Asian","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Other","SEO/HEO","40","40","36560","36180"
"In post","2023","20-29","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Planning","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Policy","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Policy","EO","105","105","28790","29000"
"In post","2023","20-29","Asian","Policy","G6/G7","125","125","55640","55020"
"In post","2023","20-29","Asian","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Policy","SEO/HEO","475","475","37350","36180"
"In post","2023","20-29","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Project Delivery","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Project Delivery","EO","35","35","28790","28390"
"In post","2023","20-29","Asian","Project Delivery","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Project Delivery","SEO/HEO","125","125","36470","35620"
"In post","2023","20-29","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Property","AA/AO","15","15","[c]","[c]"
"In post","2023","20-29","Asian","Property","EO","20","20","[c]","[c]"
"In post","2023","20-29","Asian","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Property","SEO/HEO","25","25","[c]","[c]"
"In post","2023","20-29","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Psychology","EO","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Psychology","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Science and Engineering","AA/AO","20","20","[c]","[c]"
"In post","2023","20-29","Asian","Science and Engineering","EO","25","25","[c]","[c]"
"In post","2023","20-29","Asian","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Science and Engineering","SEO/HEO","80","80","35430","33710"
"In post","2023","20-29","Asian","Science and Engineering","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Asian","Security","AA/AO","15","15","[c]","[c]"
"In post","2023","20-29","Asian","Security","EO","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Security","SEO/HEO","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Social Research","SEO/HEO","20","20","[c]","[c]"
"In post","2023","20-29","Asian","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Statistics","EO","20","15","[c]","[c]"
"In post","2023","20-29","Asian","Statistics","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Statistics","SEO/HEO","65","65","37610","38990"
"In post","2023","20-29","Asian","Tax","AA/AO","90","85","22620","22520"
"In post","2023","20-29","Asian","Tax","EO","155","155","28490","27890"
"In post","2023","20-29","Asian","Tax","G6/G7","20","20","[c]","[c]"
"In post","2023","20-29","Asian","Tax","SEO/HEO","140","140","36620","35000"
"In post","2023","20-29","Asian","Unknown","AA/AO","80","80","23360","22520"
"In post","2023","20-29","Asian","Unknown","EO","110","105","29180","28370"
"In post","2023","20-29","Asian","Unknown","G6/G7","35","30","57550","56430"
"In post","2023","20-29","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Unknown","SEO/HEO","260","260","34770","34190"
"In post","2023","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Commercial","EO","5","5","[c]","[c]"
"In post","2023","20-29","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Commercial","SEO/HEO","15","15","[c]","[c]"
"In post","2023","20-29","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Communications","SEO/HEO","10","10","[c]","[c]"
"In post","2023","20-29","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Counter Fraud","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Black","Counter Fraud","EO","45","45","31370","32520"
"In post","2023","20-29","Black","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Counter Fraud","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Black","Digital, Data and Technology","AA/AO","5","5","[c]","[c]"
"In post","2023","20-29","Black","Digital, Data and Technology","EO","35","35","27770","28040"
"In post","2023","20-29","Black","Digital, Data and Technology","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Black","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Digital, Data and Technology","SEO/HEO","60","60","38080","37590"
"In post","2023","20-29","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Economics","SEO/HEO","20","20","[c]","[c]"
"In post","2023","20-29","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Finance","AA/AO","5","5","[c]","[c]"
"In post","2023","20-29","Black","Finance","EO","5","5","[c]","[c]"
"In post","2023","20-29","Black","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Finance","SEO/HEO","20","20","[c]","[c]"
"In post","2023","20-29","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Geography","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Geography","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Human Resources","EO","20","20","[c]","[c]"
"In post","2023","20-29","Black","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Human Resources","SEO/HEO","25","25","[c]","[c]"
"In post","2023","20-29","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Inspector of Education and Training","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","International Trade","EO","10","10","[c]","[c]"
"In post","2023","20-29","Black","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","International Trade","SEO/HEO","15","15","[c]","[c]"
"In post","2023","20-29","Black","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Knowledge and Information Management","EO","5","5","[c]","[c]"
"In post","2023","20-29","Black","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Legal","EO","25","25","[c]","[c]"
"In post","2023","20-29","Black","Legal","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Black","Legal","SEO/HEO","15","15","[c]","[c]"
"In post","2023","20-29","Black","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Operational Delivery","AA/AO","485","475","26430","25600"
"In post","2023","20-29","Black","Operational Delivery","EO","375","370","30460","31280"
"In post","2023","20-29","Black","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Operational Delivery","SEO/HEO","85","85","36060","35000"
"In post","2023","20-29","Black","Operational Delivery","Unknown","160","155","27520","27640"
"In post","2023","20-29","Black","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
