"Status","Year","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Outside London","50","[c]","26400","25610"
"New entrant CS","2023","Declared disabled","Digital, Data and Technology","London","50","[c]","42700","39150"
"New entrant CS","2023","Declared disabled","Digital, Data and Technology","Outside London","165","[c]","37030","34400"
"New entrant CS","2023","Declared disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Economics","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Economics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Outside London","50","[c]","35740","29140"
"New entrant CS","2023","Declared disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Outside London","95","[c]","30910","27110"
"New entrant CS","2023","Declared disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Inspector of Education and Training","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Intelligence Analysis","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","International Trade","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Knowledge and Information Management","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Outside London","50","[c]","39460","38760"
"New entrant CS","2023","Declared disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Medicine","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Operational Delivery","London","165","[c]","29980","27640"
"New entrant CS","2023","Declared disabled","Operational Delivery","Outside London","1845","[c]","24520","23230"
"New entrant CS","2023","Declared disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Operational Research","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other","Outside London","110","[c]","24520","21690"
"New entrant CS","2023","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Policy","London","105","[c]","37230","35020"
"New entrant CS","2023","Declared disabled","Policy","Outside London","85","[c]","34730","31180"
"New entrant CS","2023","Declared disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Project Delivery","London","35","[c]","35020","32660"
"New entrant CS","2023","Declared disabled","Project Delivery","Outside London","55","[c]","33650","32000"
"New entrant CS","2023","Declared disabled","Property","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Property","Outside London","35","[c]","32490","29580"
"New entrant CS","2023","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Psychology","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Science and Engineering","Outside London","90","[c]","31310","28220"
"New entrant CS","2023","Declared disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Social Research","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","London","75","[c]","32490","28840"
"New entrant CS","2023","Declared disabled","Unknown","Outside London","300","[c]","29980","29100"
"New entrant CS","2023","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","London","45","[c]","52470","39150"
"New entrant CS","2023","Declared non-disabled","Commercial","Outside London","225","[c]","43060","34170"
"New entrant CS","2023","Declared non-disabled","Communications","London","90","[c]","38540","36170"
"New entrant CS","2023","Declared non-disabled","Communications","Outside London","150","[c]","36290","32910"
"New entrant CS","2023","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Corporate Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","London","55","[c]","31560","31980"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Outside London","295","[c]","26910","25610"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","London","300","[c]","49010","43650"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Outside London","1110","[c]","39760","37680"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Economics","London","110","[c]","35960","34110"
"New entrant CS","2023","Declared non-disabled","Economics","Outside London","85","[c]","31160","29970"
"New entrant CS","2023","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","London","70","[c]","44480","41310"
"New entrant CS","2023","Declared non-disabled","Finance","Outside London","280","[c]","33580","28620"
"New entrant CS","2023","Declared non-disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Geography","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","London","65","[c]","42330","35040"
"New entrant CS","2023","Declared non-disabled","Human Resources","Outside London","390","[c]","33200","30150"
"New entrant CS","2023","Declared non-disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inspector of Education and Training","Outside London","255","[c]","60500","52750"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","International Trade","London","65","[c]","40920","35010"
"New entrant CS","2023","Declared non-disabled","International Trade","Outside London","165","[c]","41470","41580"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","London","40","[c]","34330","32660"
"New entrant CS","2023","Declared non-disabled","Knowledge and Information Management","Outside London","55","[c]","31090","28120"
"New entrant CS","2023","Declared non-disabled","Legal","London","265","[c]","47130","52020"
"New entrant CS","2023","Declared non-disabled","Legal","Outside London","300","[c]","44270","49050"
"New entrant CS","2023","Declared non-disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Medicine","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Medicine","Outside London","30","[c]","50540","40590"
"New entrant CS","2023","Declared non-disabled","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Operational Delivery","London","1130","[c]","30880","27760"
"New entrant CS","2023","Declared non-disabled","Operational Delivery","Outside London","12140","[c]","25170","23640"
"New entrant CS","2023","Declared non-disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Operational Delivery","Unknown","40","[c]","28390","28880"
"New entrant CS","2023","Declared non-disabled","Operational Research","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Operational Research","Outside London","30","[c]","33380","31430"
"New entrant CS","2023","Declared non-disabled","Other","London","90","[c]","38920","32080"
"New entrant CS","2023","Declared non-disabled","Other","Outside London","550","[c]","26150","21690"
"New entrant CS","2023","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning Inspectors","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning Inspectors","Outside London","65","[c]","47540","43740"
"New entrant CS","2023","Declared non-disabled","Policy","London","590","[c]","38960","35040"
"New entrant CS","2023","Declared non-disabled","Policy","Outside London","465","[c]","37140","32800"
"New entrant CS","2023","Declared non-disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Project Delivery","London","150","[c]","42670","35400"
"New entrant CS","2023","Declared non-disabled","Project Delivery","Outside London","385","[c]","39490","37230"
"New entrant CS","2023","Declared non-disabled","Property","London","40","[c]","40250","39300"
"New entrant CS","2023","Declared non-disabled","Property","Outside London","240","[c]","33120","27650"
"New entrant CS","2023","Declared non-disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Psychology","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Psychology","Outside London","90","[c]","29940","28480"
"New entrant CS","2023","Declared non-disabled","Science and Engineering","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Science and Engineering","Outside London","435","[c]","35270","32500"
"New entrant CS","2023","Declared non-disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Outside London","100","[c]","32140","30200"
"New entrant CS","2023","Declared non-disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Social Research","London","40","[c]","37980","39110"
"New entrant CS","2023","Declared non-disabled","Social Research","Outside London","80","[c]","34960","31560"
"New entrant CS","2023","Declared non-disabled","Statistics","London","55","[c]","32560","30920"
"New entrant CS","2023","Declared non-disabled","Statistics","Outside London","105","[c]","32530","31560"
"New entrant CS","2023","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Tax","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Tax","Outside London","125","[c]","33720","34400"
"New entrant CS","2023","Declared non-disabled","Unknown","London","220","[c]","36650","32800"
"New entrant CS","2023","Declared non-disabled","Unknown","Outside London","1360","[c]","32820","29100"
"New entrant CS","2023","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Veterinarian","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","Outside London","55","[c]","39460","38300"
"New entrant CS","2023","Undeclared","Economics","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Economics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","International Trade","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","London","70","[c]","31450","28400"
"New entrant CS","2023","Undeclared","Operational Delivery","Outside London","575","[c]","24870","23230"
"New entrant CS","2023","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","London","55","[c]","37100","34410"
"New entrant CS","2023","Undeclared","Policy","Outside London","40","[c]","33470","31350"
"New entrant CS","2023","Undeclared","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Outside London","65","[c]","30960","29100"
"New entrant CS","2023","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","55","[c]","31810","28840"
"New entrant CS","2023","Unknown","Commercial","Outside London","275","[c]","32270","29890"
"New entrant CS","2023","Unknown","Communications","London","145","[c]","40110","37900"
"New entrant CS","2023","Unknown","Communications","Outside London","110","[c]","34970","32800"
"New entrant CS","2023","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","London","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Outside London","70","[c]","27810","27650"
"New entrant CS","2023","Unknown","Digital, Data and Technology","London","320","[c]","42940","39150"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Outside London","835","[c]","38100","34220"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","London","95","[c]","35840","35010"
"New entrant CS","2023","Unknown","Economics","Outside London","40","[c]","30200","29560"
"New entrant CS","2023","Unknown","Finance","London","80","[c]","36680","32600"
"New entrant CS","2023","Unknown","Finance","Outside London","270","[c]","30200","27080"
"New entrant CS","2023","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","London","100","[c]","35400","30950"
"New entrant CS","2023","Unknown","Human Resources","Outside London","490","[c]","30340","27140"
"New entrant CS","2023","Unknown","Human Resources","Overseas","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","London","35","[c]","34190","30950"
"New entrant CS","2023","Unknown","Intelligence Analysis","Outside London","85","[c]","27850","25810"
"New entrant CS","2023","Unknown","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","London","70","[c]","41960","35010"
"New entrant CS","2023","Unknown","International Trade","Outside London","160","[c]","41180","42160"
"New entrant CS","2023","Unknown","Knowledge and Information Management","London","35","[c]","32870","29840"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Outside London","50","[c]","29400","27080"
"New entrant CS","2023","Unknown","Legal","London","65","[c]","47430","52020"
"New entrant CS","2023","Unknown","Legal","Outside London","120","[c]","41500","38760"
"New entrant CS","2023","Unknown","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","London","45","[c]","78310","62910"
"New entrant CS","2023","Unknown","Medicine","Outside London","245","[c]","48250","39640"
"New entrant CS","2023","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","London","2580","[c]","30550","29660"
"New entrant CS","2023","Unknown","Operational Delivery","Outside London","13860","[c]","25240","23230"
"New entrant CS","2023","Unknown","Operational Delivery","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Unknown","85","[c]","25600","23230"
"New entrant CS","2023","Unknown","Operational Research","London","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Research","Outside London","130","[c]","26900","22520"
"New entrant CS","2023","Unknown","Other","London","135","[c]","31030","29750"
"New entrant CS","2023","Unknown","Other","Outside London","630","[c]","26810","22400"
"New entrant CS","2023","Unknown","Other","Unknown","150","[c]","22480","17660"
"New entrant CS","2023","Unknown","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","London","470","[c]","40160","34850"
"New entrant CS","2023","Unknown","Policy","Outside London","305","[c]","33230","31120"
"New entrant CS","2023","Unknown","Policy","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","London","205","[c]","38570","36000"
"New entrant CS","2023","Unknown","Project Delivery","Outside London","600","[c]","35970","33830"
"New entrant CS","2023","Unknown","Property","London","45","[c]","36270","29660"
"New entrant CS","2023","Unknown","Property","Outside London","295","[c]","31590","27140"
"New entrant CS","2023","Unknown","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Outside London","40","[c]","33210","30940"
"New entrant CS","2023","Unknown","Science and Engineering","London","105","[c]","38650","32980"
"New entrant CS","2023","Unknown","Science and Engineering","Outside London","835","[c]","31380","28360"
"New entrant CS","2023","Unknown","Science and Engineering","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","London","55","[c]","37620","34850"
"New entrant CS","2023","Unknown","Security","Outside London","610","[c]","29140","27500"
"New entrant CS","2023","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","London","30","[c]","37560","36640"
"New entrant CS","2023","Unknown","Social Research","Outside London","40","[c]","33610","32460"
"New entrant CS","2023","Unknown","Statistics","London","100","[c]","29650","28840"
"New entrant CS","2023","Unknown","Statistics","Outside London","75","[c]","30900","28840"
"New entrant CS","2023","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Tax","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Tax","Outside London","60","[c]","35570","34400"
"New entrant CS","2023","Unknown","Unknown","London","450","[c]","34620","28840"
"New entrant CS","2023","Unknown","Unknown","Outside London","2560","[c]","31440","29100"
"New entrant CS","2023","Unknown","Unknown","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Veterinarian","Outside London","10","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
