"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Intellectual Property Office","Outside London","EO","Heterosexual / straight","255","235","26960","25040"
"In post","2023","Intellectual Property Office","Outside London","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Intellectual Property Office","Outside London","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Intellectual Property Office","Outside London","EO","Unknown","150","140","26700","25040"
"In post","2023","Intellectual Property Office","Outside London","G6/G7","Heterosexual / straight","255","240","62470","61980"
"In post","2023","Intellectual Property Office","Outside London","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Intellectual Property Office","Outside London","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Intellectual Property Office","Outside London","G6/G7","Unknown","110","105","62680","61980"
"In post","2023","Intellectual Property Office","Outside London","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Intellectual Property Office","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","Outside London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Intellectual Property Office","Outside London","SEO/HEO","Heterosexual / straight","365","350","40210","41240"
"In post","2023","Intellectual Property Office","Outside London","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2023","Intellectual Property Office","Outside London","SEO/HEO","Undeclared","40","35","43760","43160"
"In post","2023","Intellectual Property Office","Outside London","SEO/HEO","Unknown","155","150","40520","42040"
"In post","2023","Legal Aid Agency","London","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","London","EO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Legal Aid Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","London","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Legal Aid Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","London","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Legal Aid Agency","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","London","SEO/HEO","Heterosexual / straight","55","50","43210","43650"
"In post","2023","Legal Aid Agency","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","AA/AO","Heterosexual / straight","285","255","21660","21780"
"In post","2023","Legal Aid Agency","Outside London","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","AA/AO","Undeclared","40","40","21640","21780"
"In post","2023","Legal Aid Agency","Outside London","AA/AO","Unknown","70","60","21750","21780"
"In post","2023","Legal Aid Agency","Outside London","EO","Heterosexual / straight","260","240","26070","25830"
"In post","2023","Legal Aid Agency","Outside London","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","EO","Undeclared","25","25","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","EO","Unknown","20","20","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","G6/G7","Heterosexual / straight","55","55","59210","56960"
"In post","2023","Legal Aid Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","SEO/HEO","Heterosexual / straight","190","185","35580","33800"
"In post","2023","Legal Aid Agency","Outside London","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","SEO/HEO","Undeclared","25","20","[c]","[c]"
"In post","2023","Legal Aid Agency","Outside London","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","AA/AO","Heterosexual / straight","145","135","22570","22500"
"In post","2023","Maritime and Coastguard Agency","Outside London","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","AA/AO","Unknown","65","60","22630","22500"
"In post","2023","Maritime and Coastguard Agency","Outside London","EO","Heterosexual / straight","165","160","27230","27190"
"In post","2023","Maritime and Coastguard Agency","Outside London","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","EO","Undeclared","35","35","27280","27190"
"In post","2023","Maritime and Coastguard Agency","Outside London","EO","Unknown","25","25","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","G6/G7","Heterosexual / straight","130","130","56460","57000"
"In post","2023","Maritime and Coastguard Agency","Outside London","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","SEO/HEO","Heterosexual / straight","430","420","37420","39410"
"In post","2023","Maritime and Coastguard Agency","Outside London","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Maritime and Coastguard Agency","Outside London","SEO/HEO","Undeclared","65","65","37890","36720"
"In post","2023","Maritime and Coastguard Agency","Outside London","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","EO","Heterosexual / straight","100","100","28340","28220"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","EO","Unknown","20","15","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","Heterosexual / straight","205","200","60440","55220"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","Undeclared","35","30","61120","55860"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","Unknown","30","25","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","SCS level","Heterosexual / straight","55","50","87500","82410"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","SCS level","Undeclared","20","15","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","SCS level","Unknown","30","25","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","Heterosexual / straight","230","225","38670","41190"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","Undeclared","35","35","39600","41190"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","Unknown","35","35","39970","41480"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","G6/G7","Heterosexual / straight","85","85","59140","55240"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO/HEO","Heterosexual / straight","95","95","39530","41190"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2023","Met Office","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","London","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Met Office","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Met Office","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
