"Status","Year","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","London","EO","220","[c]","26650","27500"
"Leaver CS","2023","Unknown","London","G6","190","[c]","71090","68470"
"Leaver CS","2023","Unknown","London","G7","390","[c]","58290","56430"
"Leaver CS","2023","Unknown","London","HEO","280","[c]","34690","35060"
"Leaver CS","2023","Unknown","London","SCS level","130","[c]","106270","92850"
"Leaver CS","2023","Unknown","London","SEO","210","[c]","42590","42470"
"Leaver CS","2023","Unknown","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outside London","AA","255","[c]","23290","23340"
"Leaver CS","2023","Unknown","Outside London","AO","320","[c]","24940","25710"
"Leaver CS","2023","Unknown","Outside London","EO","365","[c]","29280","29450"
"Leaver CS","2023","Unknown","Outside London","G6","125","[c]","76360","79110"
"Leaver CS","2023","Unknown","Outside London","G7","230","[c]","58840","57170"
"Leaver CS","2023","Unknown","Outside London","HEO","370","[c]","35620","34730"
"Leaver CS","2023","Unknown","Outside London","SCS level","35","[c]","99640","87600"
"Leaver CS","2023","Unknown","Outside London","SEO","305","[c]","44580","42860"
"Leaver CS","2023","Unknown","Outside London","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HEO","20","[c]","30560","29250"
"Leaver CS","2023","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Outside London","SEO","20","[c]","41060","37980"
"Leaver Dept.","2023","Commercial","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","London","HEO","20","[c]","32890","32000"
"Leaver Dept.","2023","Commercial","London","SEO","15","[c]","43570","43650"
"Leaver Dept.","2023","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outside London","EO","20","[c]","27270","26350"
"Leaver Dept.","2023","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outside London","G7","30","[c]","50200","51360"
"Leaver Dept.","2023","Commercial","Outside London","HEO","45","[c]","32550","32000"
"Leaver Dept.","2023","Commercial","Outside London","SEO","85","[c]","40910","41230"
"Leaver Dept.","2023","Commercial","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","EO","20","[c]","28990","29530"
"Leaver Dept.","2023","Communications","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","G7","25","[c]","56960","57430"
"Leaver Dept.","2023","Communications","London","HEO","75","[c]","34880","34140"
"Leaver Dept.","2023","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","SEO","40","[c]","43380","43650"
"Leaver Dept.","2023","Communications","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","HEO","30","[c]","32330","31660"
"Leaver Dept.","2023","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","AO","10","[c]","25110","25610"
"Leaver Dept.","2023","Counter Fraud","London","EO","25","[c]","31490","32520"
"Leaver Dept.","2023","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outside London","AO","20","[c]","21790","21690"
"Leaver Dept.","2023","Counter Fraud","Outside London","EO","90","[c]","28340","28120"
"Leaver Dept.","2023","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outside London","HEO","20","[c]","33930","34170"
"Leaver Dept.","2023","Counter Fraud","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","EO","20","[c]","29020","28650"
"Leaver Dept.","2023","Digital, Data and Technology","London","G6","15","[c]","70760","70770"
"Leaver Dept.","2023","Digital, Data and Technology","London","G7","35","[c]","57850","57430"
"Leaver Dept.","2023","Digital, Data and Technology","London","HEO","50","[c]","33860","33600"
"Leaver Dept.","2023","Digital, Data and Technology","London","SCS level","15","[c]","95040","92500"
"Leaver Dept.","2023","Digital, Data and Technology","London","SEO","50","[c]","44240","43700"
"Leaver Dept.","2023","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","AO","15","[c]","21850","21690"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","EO","70","[c]","27280","27170"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","G6","15","[c]","67480","66670"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","G7","85","[c]","53820","52150"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","HEO","130","[c]","32820","32080"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","SEO","135","[c]","40170","38940"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","G7","40","[c]","56770","55370"
"Leaver Dept.","2023","Economics","London","HEO","70","[c]","33930","33710"
"Leaver Dept.","2023","Economics","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","SEO","20","[c]","40930","41160"
"Leaver Dept.","2023","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","EO","20","[c]","30190","31060"
"Leaver Dept.","2023","Finance","London","G6","20","[c]","70420","71110"
"Leaver Dept.","2023","Finance","London","G7","25","[c]","56770","55270"
"Leaver Dept.","2023","Finance","London","HEO","65","[c]","34470","33560"
"Leaver Dept.","2023","Finance","London","SCS level","10","[c]","105990","103120"
"Leaver Dept.","2023","Finance","London","SEO","30","[c]","42950","43320"
"Leaver Dept.","2023","Finance","Outside London","AO","15","[c]","21570","22220"
"Leaver Dept.","2023","Finance","Outside London","EO","40","[c]","27090","26940"
"Leaver Dept.","2023","Finance","Outside London","G6","15","[c]","69130","69550"
"Leaver Dept.","2023","Finance","Outside London","G7","40","[c]","52840","51700"
"Leaver Dept.","2023","Finance","Outside London","HEO","60","[c]","33050","32160"
"Leaver Dept.","2023","Finance","Outside London","SCS level","10","[c]","87850","81720"
"Leaver Dept.","2023","Finance","Outside London","SEO","65","[c]","39590","38470"
"Leaver Dept.","2023","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Geography","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","London","EO","20","[c]","28310","28390"
"Leaver Dept.","2023","Human Resources","London","G6","20","[c]","68700","68850"
"Leaver Dept.","2023","Human Resources","London","G7","20","[c]","56880","56040"
"Leaver Dept.","2023","Human Resources","London","HEO","60","[c]","33870","34260"
"Leaver Dept.","2023","Human Resources","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","London","SEO","30","[c]","43720","43650"
"Leaver Dept.","2023","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Outside London","AO","70","[c]","22120","22220"
"Leaver Dept.","2023","Human Resources","Outside London","EO","55","[c]","26510","26670"
"Leaver Dept.","2023","Human Resources","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Outside London","G7","40","[c]","52930","53190"
"Leaver Dept.","2023","Human Resources","Outside London","HEO","115","[c]","32270","32000"
"Leaver Dept.","2023","Human Resources","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Outside London","SEO","80","[c]","40630","40180"
"Leaver Dept.","2023","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inspector of Education and Training","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outside London","EO","15","[c]","26420","26080"
"Leaver Dept.","2023","Intelligence Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intelligence Analysis","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","G7","10","[c]","53670","53590"
"Leaver Dept.","2023","International Trade","London","HEO","25","[c]","33000","32120"
"Leaver Dept.","2023","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","London","SEO","20","[c]","39760","39070"
"Leaver Dept.","2023","International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","International Trade","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Knowledge and Information Management","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","G6","30","[c]","68930","66360"
"Leaver Dept.","2023","Legal","London","G7","45","[c]","54990","52790"
"Leaver Dept.","2023","Legal","London","HEO","20","[c]","36260","34830"
"Leaver Dept.","2023","Legal","London","SCS level","15","[c]","87520","87460"
"Leaver Dept.","2023","Legal","London","SEO","15","[c]","43980","43650"
"Leaver Dept.","2023","Legal","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","G7","30","[c]","54590","52980"
"Leaver Dept.","2023","Legal","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Outside London","SEO","15","[c]","40650","40960"
"Leaver Dept.","2023","Medicine","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicine","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","London","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","London","AO","210","[c]","25110","25480"
"Leaver Dept.","2023","Operational Delivery","London","EO","435","[c]","30980","31060"
"Leaver Dept.","2023","Operational Delivery","London","G6","35","[c]","68240","67270"
"Leaver Dept.","2023","Operational Delivery","London","G7","80","[c]","56280","55720"
"Leaver Dept.","2023","Operational Delivery","London","HEO","190","[c]","35270","34730"
"Leaver Dept.","2023","Operational Delivery","London","SCS level","25","[c]","100980","94270"
"Leaver Dept.","2023","Operational Delivery","London","SEO","115","[c]","42680","41870"
"Leaver Dept.","2023","Operational Delivery","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Outside London","AA","90","[c]","20240","19930"
"Leaver Dept.","2023","Operational Delivery","Outside London","AO","1830","[c]","21900","21690"
"Leaver Dept.","2023","Operational Delivery","Outside London","EO","1775","[c]","27570","27570"
"Leaver Dept.","2023","Operational Delivery","Outside London","G6","35","[c]","65910","65380"
"Leaver Dept.","2023","Operational Delivery","Outside London","G7","100","[c]","53640","51770"
"Leaver Dept.","2023","Operational Delivery","Outside London","HEO","450","[c]","32580","32110"
"Leaver Dept.","2023","Operational Delivery","Outside London","SCS level","20","[c]","93330","78460"
"Leaver Dept.","2023","Operational Delivery","Outside London","SEO","180","[c]","39250","38470"
"Leaver Dept.","2023","Operational Delivery","Outside London","Unknown","100","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Unknown","EO","20","[c]","28790","28120"
"Leaver Dept.","2023","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Operational Research","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","London","EO","45","[c]","29490","29890"
"Leaver Dept.","2023","Other","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","London","G7","25","[c]","55420","55150"
"Leaver Dept.","2023","Other","London","HEO","50","[c]","35300","36090"
"Leaver Dept.","2023","Other","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","London","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Outside London","AO","60","[c]","21740","21690"
"Leaver Dept.","2023","Other","Outside London","EO","40","[c]","27330","27570"
"Leaver Dept.","2023","Other","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Outside London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Outside London","HEO","25","[c]","32480","32160"
"Leaver Dept.","2023","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Outside London","SEO","15","[c]","42540","40700"
"Leaver Dept.","2023","Other","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","London","EO","145","[c]","28840","28740"
"Leaver Dept.","2023","Policy","London","G6","140","[c]","66620","65560"
"Leaver Dept.","2023","Policy","London","G7","440","[c]","55430","54710"
"Leaver Dept.","2023","Policy","London","HEO","555","[c]","34900","34280"
"Leaver Dept.","2023","Policy","London","SCS level","90","[c]","85300","78500"
"Leaver Dept.","2023","Policy","London","SEO","340","[c]","41750","41550"
"Leaver Dept.","2023","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Outside London","AO","15","[c]","22600","22360"
"Leaver Dept.","2023","Policy","Outside London","EO","60","[c]","26850","26750"
"Leaver Dept.","2023","Policy","Outside London","G6","25","[c]","66280","63430"
"Leaver Dept.","2023","Policy","Outside London","G7","90","[c]","52690","51360"
"Leaver Dept.","2023","Policy","Outside London","HEO","155","[c]","32220","31350"
"Leaver Dept.","2023","Policy","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Outside London","SEO","140","[c]","39380","38470"
"Leaver Dept.","2023","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","EO","15","[c]","29370","28650"
"Leaver Dept.","2023","Project Delivery","London","G6","15","[c]","69560","70250"
"Leaver Dept.","2023","Project Delivery","London","G7","40","[c]","56380","56540"
"Leaver Dept.","2023","Project Delivery","London","HEO","110","[c]","33890","33380"
"Leaver Dept.","2023","Project Delivery","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","SEO","50","[c]","43000","43210"
"Leaver Dept.","2023","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Outside London","EO","45","[c]","27010","26940"
"Leaver Dept.","2023","Project Delivery","Outside London","G6","15","[c]","64950","63510"
"Leaver Dept.","2023","Project Delivery","Outside London","G7","50","[c]","52060","51910"
"Leaver Dept.","2023","Project Delivery","Outside London","HEO","95","[c]","33120","32980"
"Leaver Dept.","2023","Project Delivery","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Outside London","SEO","105","[c]","40010","39640"
"Leaver Dept.","2023","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Outside London","EO","25","[c]","26460","26020"
"Leaver Dept.","2023","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Outside London","HEO","20","[c]","33520","33650"
"Leaver Dept.","2023","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Outside London","SEO","25","[c]","41040","40540"
"Leaver Dept.","2023","Psychology","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Psychology","Outside London","EO","[c]","[c]","[c]","[c]"
