"Status","Year","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","No function","Economics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Economics","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Intelligence Analysis","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Intelligence Analysis","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","International Trade","Female","50","[c]","40190","35010"
"Leaver Dept.","2023","No function","International Trade","Male","45","[c]","41330","38320"
"Leaver Dept.","2023","No function","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Legal","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Legal","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Operational Delivery","Female","3060","[c]","29090","27570"
"Leaver Dept.","2023","No function","Operational Delivery","Male","2140","[c]","30730","28120"
"Leaver Dept.","2023","No function","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Other","Female","80","[c]","38540","34020"
"Leaver Dept.","2023","No function","Other","Male","60","[c]","38060","34670"
"Leaver Dept.","2023","No function","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Planning","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Policy","Female","1155","[c]","44990","41030"
"Leaver Dept.","2023","No function","Policy","Male","850","[c]","46110","41400"
"Leaver Dept.","2023","No function","Project Delivery","Female","55","[c]","45180","40570"
"Leaver Dept.","2023","No function","Project Delivery","Male","40","[c]","45630","43210"
"Leaver Dept.","2023","No function","Psychology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Science and Engineering","Female","35","[c]","35950","34490"
"Leaver Dept.","2023","No function","Science and Engineering","Male","30","[c]","41880","40000"
"Leaver Dept.","2023","No function","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Tax","Female","95","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Tax","Male","95","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Female","520","[c]","46220","41870"
"Leaver Dept.","2023","No function","Unknown","Male","450","[c]","49890","43260"
"Leaver Dept.","2023","No function","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Other","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Other","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Policy","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Female","255","[c]","39830","35750"
"Leaver Dept.","2023","Project Delivery","Project Delivery","Male","200","[c]","39140","36370"
"Leaver Dept.","2023","Project Delivery","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Finance","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Operational Delivery","Female","30","[c]","26830","22520"
"Leaver Dept.","2023","Property","Operational Delivery","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Property","Female","45","[c]","36780","36440"
"Leaver Dept.","2023","Property","Property","Male","65","[c]","39260","36050"
"Leaver Dept.","2023","Property","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Security","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Security","Male","70","[c]","31280","27500"
"Leaver Dept.","2023","Security","Unknown","Female","60","[c]","37370","34020"
"Leaver Dept.","2023","Security","Unknown","Male","45","[c]","31860","33020"
"Leaver Dept.","2023","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Delivery","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Operational Delivery","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Policy","Female","90","[c]","41650","38470"
"Leaver Dept.","2023","Unknown","Policy","Male","80","[c]","44320","38470"
"Leaver Dept.","2023","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Science and Engineering","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","590","[c]","34980","32000"
"Leaver Dept.","2023","Unknown","Unknown","Male","410","[c]","35050","32000"
"New entrant CS","2023","Analysis","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Digital, Data and Technology","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Economics","Female","120","[c]","32940","32200"
"New entrant CS","2023","Analysis","Economics","Male","220","[c]","32750","31560"
"New entrant CS","2023","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intelligence Analysis","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Operational Delivery","Female","40","[c]","31560","31060"
"New entrant CS","2023","Analysis","Operational Delivery","Male","35","[c]","33680","31060"
"New entrant CS","2023","Analysis","Operational Research","Female","35","[c]","34430","34170"
"New entrant CS","2023","Analysis","Operational Research","Male","50","[c]","34970","34900"
"New entrant CS","2023","Analysis","Other","Female","65","[c]","35320","31270"
"New entrant CS","2023","Analysis","Other","Male","65","[c]","37710","35410"
"New entrant CS","2023","Analysis","Policy","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Policy","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Science and Engineering","Female","75","[c]","28820","27330"
"New entrant CS","2023","Analysis","Science and Engineering","Male","105","[c]","30030","27330"
"New entrant CS","2023","Analysis","Social Research","Female","140","[c]","35750","34400"
"New entrant CS","2023","Analysis","Social Research","Male","55","[c]","34340","33130"
"New entrant CS","2023","Analysis","Statistics","Female","155","[c]","31840","30530"
"New entrant CS","2023","Analysis","Statistics","Male","185","[c]","32350","30870"
"New entrant CS","2023","Analysis","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","Male","30","[c]","43900","34200"
"New entrant CS","2023","Commercial","Commercial","Female","345","[c]","36860","32000"
"New entrant CS","2023","Commercial","Commercial","Male","285","[c]","39700","33500"
"New entrant CS","2023","Commercial","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Operational Delivery","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Operational Delivery","Male","35","[c]","38770","34000"
"New entrant CS","2023","Commercial","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Other","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Communications","Female","325","[c]","37160","35410"
"New entrant CS","2023","Communications","Communications","Male","185","[c]","37930","35410"
"New entrant CS","2023","Communications","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Operational Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Operational Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Counter Fraud","Female","280","[c]","27470","26620"
"New entrant CS","2023","Counter Fraud","Counter Fraud","Male","245","[c]","28020","27650"
"New entrant CS","2023","Counter Fraud","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Legal","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Operational Delivery","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Tax","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Operational Delivery","Female","690","[c]","23200","22520"
"New entrant CS","2023","Debt","Operational Delivery","Male","520","[c]","23050","22520"
"New entrant CS","2023","Debt","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Other","Female","270","[c]","21700","21690"
"New entrant CS","2023","Debt","Other","Male","170","[c]","21800","21690"
"New entrant CS","2023","Debt","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Female","940","[c]","38870","37300"
"New entrant CS","2023","Digital, Data & Technology","Digital, Data and Technology","Male","1790","[c]","40990","37590"
"New entrant CS","2023","Digital, Data & Technology","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Female","45","[c]","28890","27080"
"New entrant CS","2023","Digital, Data & Technology","Knowledge and Information Management","Male","35","[c]","31360","29780"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Operational Delivery","Male","30","[c]","24540","20660"
"New entrant CS","2023","Digital, Data & Technology","Other","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Other","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Project Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Science and Engineering","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Science and Engineering","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Female","65","[c]","37220","34400"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Male","120","[c]","45110","42750"
"New entrant CS","2023","Finance","Commercial","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Corporate Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Finance","Female","385","[c]","33680","28840"
"New entrant CS","2023","Finance","Finance","Male","310","[c]","33470","29140"
"New entrant CS","2023","Finance","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Operational Delivery","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Security","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Operational Delivery","Female","215","[c]","22750","22150"
"New entrant CS","2023","Grants Management","Operational Delivery","Male","190","[c]","22940","22150"
"New entrant CS","2023","Grants Management","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Human Resources","Female","720","[c]","33360","29380"
"New entrant CS","2023","Human Resources","Human Resources","Male","385","[c]","32830","30080"
"New entrant CS","2023","Human Resources","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Operational Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Internal Audit","Female","30","[c]","42440","39200"
"New entrant CS","2023","Internal Audit","Internal Audit","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Finance","Male","5","[c]","[c]","[c]"
