"Status","Year","Disability","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Male","Heterosexual / straight","40","[c]","27780","26780"
"New entrant CS","2023","Declared disabled","Department for Transport","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","Female","Heterosexual / straight","200","[c]","26660","21690"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","Female","LGBO","45","[c]","26310","23650"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","Male","Heterosexual / straight","145","[c]","27500","21690"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","Male","LGBO","45","[c]","27650","25610"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","Female","Heterosexual / straight","105","[c]","26750","22520"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","Male","Heterosexual / straight","85","[c]","28300","22520"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Home Office","Female","Heterosexual / straight","35","[c]","29090","25750"
"New entrant CS","2023","Declared disabled","Home Office","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Home Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Home Office","Female","Unknown","35","[c]","26880","25750"
"New entrant CS","2023","Declared disabled","Home Office","Male","Heterosexual / straight","45","[c]","27190","25750"
"New entrant CS","2023","Declared disabled","Home Office","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Home Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Home Office","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Home Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Defence","Female","Heterosexual / straight","65","[c]","30470","27110"
"New entrant CS","2023","Declared disabled","Ministry of Defence","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Defence","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Defence","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Defence","Male","Heterosexual / straight","105","[c]","32790","30950"
"New entrant CS","2023","Declared disabled","Ministry of Defence","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Defence","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Defence","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Justice","Female","Heterosexual / straight","535","[c]","24870","23640"
"New entrant CS","2023","Declared disabled","Ministry of Justice","Female","LGBO","165","[c]","25720","23640"
"New entrant CS","2023","Declared disabled","Ministry of Justice","Female","Undeclared","50","[c]","26840","23640"
"New entrant CS","2023","Declared disabled","Ministry of Justice","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Justice","Male","Heterosexual / straight","305","[c]","26640","24070"
"New entrant CS","2023","Declared disabled","Ministry of Justice","Male","LGBO","65","[c]","25080","23640"
"New entrant CS","2023","Declared disabled","Ministry of Justice","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Justice","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
