"Status","Year","Ethnicity","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Mixed","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AO","Female","Heterosexual / straight","175","[c]","24230","22500"
"New entrant CS","2023","Mixed","AO","Female","LGBO","30","[c]","25330","25080"
"New entrant CS","2023","Mixed","AO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AO","Male","Heterosexual / straight","130","[c]","25490","24070"
"New entrant CS","2023","Mixed","AO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Female","Heterosexual / straight","95","[c]","28010","28120"
"New entrant CS","2023","Mixed","EO","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Male","Heterosexual / straight","65","[c]","27680","27270"
"New entrant CS","2023","Mixed","EO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G7","Female","Heterosexual / straight","30","[c]","55710","55130"
"New entrant CS","2023","Mixed","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G7","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HEO","Female","Heterosexual / straight","60","[c]","33510","33090"
"New entrant CS","2023","Mixed","HEO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HEO","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HEO","Male","Heterosexual / straight","65","[c]","33560","33500"
"New entrant CS","2023","Mixed","HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HEO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO","Female","Heterosexual / straight","40","[c]","41390","41550"
"New entrant CS","2023","Mixed","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO","Male","Heterosexual / straight","30","[c]","41950","41890"
"New entrant CS","2023","Mixed","SEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Female","Heterosexual / straight","90","[c]","24180","23640"
"New entrant CS","2023","Mixed","Unknown","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Male","Heterosexual / straight","30","[c]","27620","23640"
"New entrant CS","2023","Mixed","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AO","Female","Heterosexual / straight","45","[c]","23420","22500"
"New entrant CS","2023","Other ethnicity","AO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AO","Male","Heterosexual / straight","35","[c]","26130","25340"
"New entrant CS","2023","Other ethnicity","AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Female","Heterosexual / straight","35","[c]","27640","28120"
"New entrant CS","2023","Other ethnicity","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HEO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AO","Female","Undeclared","50","[c]","22900","21960"
"New entrant CS","2023","Undeclared","AO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AO","Male","Heterosexual / straight","45","[c]","25390","22500"
"New entrant CS","2023","Undeclared","AO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AO","Male","Undeclared","80","[c]","24630","22500"
"New entrant CS","2023","Undeclared","AO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","Male","Undeclared","50","[c]","29150","28120"
"New entrant CS","2023","Undeclared","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G7","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G7","Male","Undeclared","30","[c]","54010","53500"
"New entrant CS","2023","Undeclared","G7","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HEO","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HEO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HEO","Male","Undeclared","40","[c]","35090","34880"
"New entrant CS","2023","Undeclared","HEO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SEO","Male","Undeclared","45","[c]","43580","41750"
"New entrant CS","2023","Undeclared","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
