"Status","Year","Ethnicity","Function_of_post","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Black","Unknown","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Social Security Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Active Travel England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Building Digital UK","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Central Civil Service Fast Stream","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","UK Statistics Authority","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Analysis","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Building Digital UK","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Central Civil Service Fast Stream","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Government Commercial Organisation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Building Digital UK","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Building Digital UK","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Department for Work and Pensions (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","HM Revenue and Customs (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","Department for Work and Pensions (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Debt","HM Revenue and Customs (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Active Travel England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Building Digital UK","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Cabinet Office (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Central Civil Service Fast Stream","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Ministry of Justice (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","UK Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","UK Statistics Authority","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data & Technology","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Building Digital UK","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Central Civil Service Fast Stream","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
