"Status","Year","Age","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","No function","North East (England)","Male","380","[c]","25520","23640"
"New entrant CS","2023","20-29","No function","North West (England)","Female","1365","[c]","24130","23230"
"New entrant CS","2023","20-29","No function","North West (England)","Male","930","[c]","24740","22520"
"New entrant CS","2023","20-29","No function","Northern Ireland","Female","95","[c]","24390","22520"
"New entrant CS","2023","20-29","No function","Northern Ireland","Male","65","[c]","23650","22520"
"New entrant CS","2023","20-29","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","No function","Scotland","Female","460","[c]","24250","22920"
"New entrant CS","2023","20-29","No function","Scotland","Male","390","[c]","25170","23190"
"New entrant CS","2023","20-29","No function","South East (England)","Female","815","[c]","25430","23820"
"New entrant CS","2023","20-29","No function","South East (England)","Male","585","[c]","26580","25750"
"New entrant CS","2023","20-29","No function","South West (England)","Female","555","[c]","25160","23640"
"New entrant CS","2023","20-29","No function","South West (England)","Male","400","[c]","25940","24750"
"New entrant CS","2023","20-29","No function","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","No function","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","No function","Wales","Female","545","[c]","23750","22500"
"New entrant CS","2023","20-29","No function","Wales","Male","380","[c]","24710","22520"
"New entrant CS","2023","20-29","No function","West Midlands (England)","Female","675","[c]","24760","23640"
"New entrant CS","2023","20-29","No function","West Midlands (England)","Male","470","[c]","25050","23310"
"New entrant CS","2023","20-29","No function","Yorkshire and The Humber","Female","915","[c]","25280","23640"
"New entrant CS","2023","20-29","No function","Yorkshire and The Humber","Male","635","[c]","25910","25750"
"New entrant CS","2023","20-29","Project Delivery","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","East Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","London","Female","145","[c]","32310","29660"
"New entrant CS","2023","20-29","Project Delivery","London","Male","80","[c]","31630","28980"
"New entrant CS","2023","20-29","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","North West (England)","Female","40","[c]","27940","26340"
"New entrant CS","2023","20-29","Project Delivery","North West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","South East (England)","Female","35","[c]","28990","27110"
"New entrant CS","2023","20-29","Project Delivery","South East (England)","Male","35","[c]","31900","30650"
"New entrant CS","2023","20-29","Project Delivery","South West (England)","Female","110","[c]","25740","24750"
"New entrant CS","2023","20-29","Project Delivery","South West (England)","Male","140","[c]","27030","26000"
"New entrant CS","2023","20-29","Project Delivery","Wales","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","East Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","East Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","London","Male","35","[c]","32100","28840"
"New entrant CS","2023","20-29","Property","North East (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","North East (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","North West (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","South East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","South East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","South West (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","South West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","West Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","West Midlands (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","North West (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Northern Ireland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Scotland","Female","35","[c]","23640","22220"
"New entrant CS","2023","20-29","Security","Scotland","Male","55","[c]","24920","25350"
"New entrant CS","2023","20-29","Security","South East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","South East (England)","Male","50","[c]","27000","27350"
"New entrant CS","2023","20-29","Security","South West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","South West (England)","Male","35","[c]","27700","27500"
"New entrant CS","2023","20-29","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Yorkshire and The Humber","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","London","Female","175","[c]","29530","28840"
"New entrant CS","2023","20-29","Unknown","London","Male","125","[c]","28790","28840"
"New entrant CS","2023","20-29","Unknown","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","North West (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","North West (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Scotland","Female","510","[c]","28730","29100"
"New entrant CS","2023","20-29","Unknown","Scotland","Male","350","[c]","27990","25710"
"New entrant CS","2023","20-29","Unknown","South East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","South East (England)","Male","50","[c]","27230","27330"
"New entrant CS","2023","20-29","Unknown","South West (England)","Female","55","[c]","26160","27330"
"New entrant CS","2023","20-29","Unknown","South West (England)","Male","100","[c]","26670","27330"
"New entrant CS","2023","20-29","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","Male","75","[c]","21800","17410"
"New entrant CS","2023","20-29","Unknown","Wales","Female","70","[c]","25730","22150"
"New entrant CS","2023","20-29","Unknown","Wales","Male","60","[c]","26260","22150"
"New entrant CS","2023","20-29","Unknown","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","East of England","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","London","Female","40","[c]","43930","43320"
"New entrant CS","2023","30-39","Analysis","London","Male","45","[c]","44830","39070"
"New entrant CS","2023","30-39","Analysis","North East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","South East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","South East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","South West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","South West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Wales","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","North West (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","South East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","South West (England)","Female","40","[c]","35410","32500"
"New entrant CS","2023","30-39","Commercial","South West (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","London","Female","45","[c]","43010","40880"
"New entrant CS","2023","30-39","Communications","London","Male","30","[c]","45000","43800"
"New entrant CS","2023","30-39","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","South West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Wales","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Northern Ireland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","South East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","South East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Wales","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","East Midlands (England)","Female","35","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","East Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","North East (England)","Female","35","[c]","22720","22520"
"New entrant CS","2023","30-39","Debt","North East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Scotland","Female","50","[c]","22450","22520"
"New entrant CS","2023","30-39","Debt","Scotland","Male","35","[c]","22630","22520"
"New entrant CS","2023","30-39","Debt","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Wales","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","West Midlands (England)","Female","55","[c]","21830","21690"
"New entrant CS","2023","30-39","Debt","West Midlands (England)","Male","35","[c]","22060","21690"
"New entrant CS","2023","30-39","Debt","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","London","Female","80","[c]","47770","43150"
"New entrant CS","2023","30-39","Digital, Data & Technology","London","Male","120","[c]","46780","42960"
"New entrant CS","2023","30-39","Digital, Data & Technology","North East (England)","Female","40","[c]","39210","37720"
"New entrant CS","2023","30-39","Digital, Data & Technology","North East (England)","Male","55","[c]","43470","41630"
"New entrant CS","2023","30-39","Digital, Data & Technology","North West (England)","Female","50","[c]","38140","34690"
"New entrant CS","2023","30-39","Digital, Data & Technology","North West (England)","Male","105","[c]","38350","36000"
"New entrant CS","2023","30-39","Digital, Data & Technology","Northern Ireland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Scotland","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","South East (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","South East (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","South West (England)","Female","45","[c]","35400","33710"
"New entrant CS","2023","30-39","Digital, Data & Technology","South West (England)","Male","60","[c]","34520","33430"
"New entrant CS","2023","30-39","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Wales","Female","35","[c]","33150","31750"
"New entrant CS","2023","30-39","Digital, Data & Technology","Wales","Male","60","[c]","41600","37690"
"New entrant CS","2023","30-39","Digital, Data & Technology","West Midlands (England)","Female","35","[c]","38180","36140"
"New entrant CS","2023","30-39","Digital, Data & Technology","West Midlands (England)","Male","55","[c]","41860","41780"
"New entrant CS","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","Male","60","[c]","38660","37640"
"New entrant CS","2023","30-39","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","North West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Northern Ireland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","South East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","South West (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","South West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","North East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","North West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","North West (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","South East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","London","Female","35","[c]","36410","34260"
"New entrant CS","2023","30-39","Human Resources","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","North East (England)","Female","15","[c]","[c]","[c]"
