"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","HM Treasury","Knowledge and Information Management","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Legal","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Legal","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Operational Delivery","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Operational Delivery","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Operational Delivery","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Operational Delivery","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Operational Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Operational Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Operational Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Operational Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Other","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Other","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Other","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Other","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Other","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Other","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Other","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Other","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Policy","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Policy","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Policy","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Policy","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Policy","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Policy","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Policy","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Policy","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Policy","HEO","Female","45","[c]","30430","28500"
"New entrant CS","2023","HM Treasury","Policy","HEO","Male","50","[c]","31180","30510"
"New entrant CS","2023","HM Treasury","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Policy","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Policy","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Project Delivery","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Statistics","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Statistics","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Commercial","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Commercial","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","EO","Male","30","[c]","27210","25750"
"New entrant CS","2023","Home Office","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","G7","Male","40","[c]","58770","59140"
"New entrant CS","2023","Home Office","Digital, Data and Technology","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","HEO","Male","50","[c]","34420","36000"
"New entrant CS","2023","Home Office","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Digital, Data and Technology","SEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Economics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Economics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Economics","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Economics","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Economics","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Economics","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","EO","Male","30","[c]","26170","25750"
"New entrant CS","2023","Home Office","Intelligence Analysis","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Intelligence Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Knowledge and Information Management","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Knowledge and Information Management","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Delivery","AA","Female","45","[c]","20550","19500"
"New entrant CS","2023","Home Office","Operational Delivery","AA","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Delivery","AO","Female","2115","[c]","23120","22400"
"New entrant CS","2023","Home Office","Operational Delivery","AO","Male","1530","[c]","23030","22400"
"New entrant CS","2023","Home Office","Operational Delivery","EO","Female","1380","[c]","26790","25750"
"New entrant CS","2023","Home Office","Operational Delivery","EO","Male","1590","[c]","27130","25750"
"New entrant CS","2023","Home Office","Operational Delivery","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Delivery","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Delivery","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Delivery","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Delivery","HEO","Female","80","[c]","32930","32000"
"New entrant CS","2023","Home Office","Operational Delivery","HEO","Male","70","[c]","33230","32000"
"New entrant CS","2023","Home Office","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Delivery","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Delivery","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Research","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Research","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Research","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Research","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Research","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Operational Research","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Other","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Other","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Other","AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Other","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Other","EO","Female","70","[c]","28700","29750"
"New entrant CS","2023","Home Office","Other","EO","Male","40","[c]","28360","29750"
"New entrant CS","2023","Home Office","Other","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Other","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Other","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Other","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Policy","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Policy","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Policy","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Policy","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Policy","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Policy","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Policy","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Policy","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Policy","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Policy","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Policy","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Project Delivery","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Project Delivery","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Project Delivery","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Project Delivery","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Project Delivery","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Project Delivery","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Project Delivery","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Project Delivery","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Project Delivery","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Property","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Property","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Security","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Social Research","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Social Research","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Social Research","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Social Research","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Statistics","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Statistics","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Statistics","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Statistics","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Statistics","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Commercial","AO","Female","35","[c]","22220","21600"
"New entrant CS","2023","Ministry of Defence","Commercial","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Commercial","EO","Female","45","[c]","27020","27080"
"New entrant CS","2023","Ministry of Defence","Commercial","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Commercial","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Commercial","HEO","Female","40","[c]","33110","33830"
"New entrant CS","2023","Ministry of Defence","Commercial","HEO","Male","35","[c]","32980","33720"
"New entrant CS","2023","Ministry of Defence","Commercial","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Commercial","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Commercial","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Commercial","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Communications","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Communications","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Communications","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Communications","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Communications","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Communications","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Communications","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Communications","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Communications","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Communications","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Communications","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","EO","Male","50","[c]","28150","27080"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","HEO","Male","50","[c]","34000","33830"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Digital, Data and Technology","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Finance","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Finance","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Finance","AO","Female","30","[c]","22770","22220"
"New entrant CS","2023","Ministry of Defence","Finance","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Finance","EO","Female","30","[c]","28700","27080"
"New entrant CS","2023","Ministry of Defence","Finance","EO","Male","40","[c]","27900","27110"
"New entrant CS","2023","Ministry of Defence","Finance","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Finance","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Finance","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Finance","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Finance","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Finance","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Finance","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Finance","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Geography","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Geography","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Geography","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Geography","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Geography","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Geography","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Geography","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Geography","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Human Resources","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Human Resources","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Human Resources","AO","Female","70","[c]","22020","22220"
"New entrant CS","2023","Ministry of Defence","Human Resources","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Human Resources","EO","Female","55","[c]","26670","27080"
"New entrant CS","2023","Ministry of Defence","Human Resources","EO","Male","85","[c]","28580","27140"
"New entrant CS","2023","Ministry of Defence","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Human Resources","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Human Resources","HEO","Female","60","[c]","37130","34000"
"New entrant CS","2023","Ministry of Defence","Human Resources","HEO","Male","40","[c]","36000","33910"
"New entrant CS","2023","Ministry of Defence","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
