"Status","Year","Age","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","60-64","Unknown","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","HM Revenue and Customs","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Declared non-disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Department of Health and Social Care","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Ministry of Justice","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
