"Status","Year","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Queen Elizabeth II Centre","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Queen Elizabeth II Centre","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Revenue Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Revenue Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Revenue Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Revenue Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Royal Fleet Auxiliary","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Public Pensions Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Serious Fraud Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Social Security Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Standards and Testing Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Student Awards Agency for Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Student Awards Agency for Scotland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Submarine Delivery Agency","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Teaching Regulation Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Teaching Regulation Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The Insolvency Service","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","HEO","Female","35","[c]","31710","31320"
"Leaver Dept.","2023","UK Health Security Agency","HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","SEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","AA","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","HEO","Female","55","[c]","31750","31440"
"Leaver Dept.","2023","UK Statistics Authority","HEO","Male","30","[c]","31450","31060"
"Leaver Dept.","2023","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","SEO","Female","35","[c]","38860","37820"
"Leaver Dept.","2023","UK Statistics Authority","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","G6","Female","[c]","[c]","[c]","[c]"
