"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","SEO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","East of England","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Commercial","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","East of England","G7","Heterosexual / straight","35","35","58040","56000"
"In post","2023","Commercial","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","East of England","HEO","Heterosexual / straight","40","40","33530","33670"
"In post","2023","Commercial","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","East of England","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","SEO","Heterosexual / straight","60","55","40710","40620"
"In post","2023","Commercial","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","East of England","SEO","Unknown","15","15","[c]","[c]"
"In post","2023","Commercial","London","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Commercial","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","London","AO","Unknown","15","10","[c]","[c]"
"In post","2023","Commercial","London","EO","Heterosexual / straight","75","75","30610","31010"
"In post","2023","Commercial","London","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","London","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","London","EO","Unknown","30","30","[c]","[c]"
"In post","2023","Commercial","London","G6","Heterosexual / straight","200","200","75910","72460"
"In post","2023","Commercial","London","G6","LGBO","10","10","[c]","[c]"
"In post","2023","Commercial","London","G6","Undeclared","25","25","[c]","[c]"
"In post","2023","Commercial","London","G6","Unknown","55","55","75750","72500"
"In post","2023","Commercial","London","G7","Heterosexual / straight","360","355","60830","57440"
"In post","2023","Commercial","London","G7","LGBO","40","40","59580","56430"
"In post","2023","Commercial","London","G7","Undeclared","50","50","59800","58280"
"In post","2023","Commercial","London","G7","Unknown","115","115","61130","57380"
"In post","2023","Commercial","London","HEO","Heterosexual / straight","180","175","35640","35410"
"In post","2023","Commercial","London","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Commercial","London","HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Commercial","London","HEO","Unknown","90","90","32720","30130"
"In post","2023","Commercial","London","SCS level","Heterosexual / straight","130","125","120780","117800"
"In post","2023","Commercial","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","London","SCS level","Unknown","20","20","[c]","[c]"
"In post","2023","Commercial","London","SEO","Heterosexual / straight","240","240","44530","43650"
"In post","2023","Commercial","London","SEO","LGBO","15","15","[c]","[c]"
"In post","2023","Commercial","London","SEO","Undeclared","40","35","44470","43650"
"In post","2023","Commercial","London","SEO","Unknown","50","50","43730","43650"
"In post","2023","Commercial","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Commercial","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","North East (England)","HEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Commercial","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","SEO","Heterosexual / straight","35","35","39490","39090"
"In post","2023","Commercial","North East (England)","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","North East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","EO","Heterosexual / straight","55","55","27100","27140"
"In post","2023","Commercial","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","EO","Undeclared","10","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","North West (England)","G6","Heterosexual / straight","60","60","73580","70220"
"In post","2023","Commercial","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","G6","Unknown","15","15","[c]","[c]"
"In post","2023","Commercial","North West (England)","G7","Heterosexual / straight","120","115","59890","56000"
"In post","2023","Commercial","North West (England)","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","North West (England)","G7","Unknown","45","45","60240","56000"
"In post","2023","Commercial","North West (England)","HEO","Heterosexual / straight","100","95","32580","32110"
"In post","2023","Commercial","North West (England)","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","North West (England)","HEO","Unknown","50","45","32150","32160"
"In post","2023","Commercial","North West (England)","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Commercial","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","SEO","Heterosexual / straight","170","165","40270","40470"
"In post","2023","Commercial","North West (England)","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Commercial","North West (England)","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","North West (England)","SEO","Unknown","40","40","40250","40450"
"In post","2023","Commercial","North West (England)","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","AA","Unknown","15","15","[c]","[c]"
"In post","2023","Commercial","Scotland","AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Commercial","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","AO","Unknown","20","20","[c]","[c]"
"In post","2023","Commercial","Scotland","EO","Heterosexual / straight","35","35","29230","27140"
"In post","2023","Commercial","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","EO","Unknown","20","20","[c]","[c]"
"In post","2023","Commercial","Scotland","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Commercial","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","G6","Unknown","10","10","[c]","[c]"
"In post","2023","Commercial","Scotland","G7","Heterosexual / straight","45","40","58250","56000"
"In post","2023","Commercial","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","G7","Unknown","25","25","[c]","[c]"
"In post","2023","Commercial","Scotland","HEO","Heterosexual / straight","65","65","35030","34040"
"In post","2023","Commercial","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
