"Status","Year","Age","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","Department for Education","Male","50","[c]","35000","34030"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","Female","120","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","Male","110","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for International Trade","Female","50","[c]","34560","32120"
"Leaver Dept.","2023","20-29","Department for International Trade","Male","45","[c]","35200","33870"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","Female","105","[c]","34670","33210"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","Male","70","[c]","35620","33880"
"Leaver Dept.","2023","20-29","Department for Transport","Female","80","[c]","31700","31350"
"Leaver Dept.","2023","20-29","Department for Transport","Male","80","[c]","32250","31920"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","Female","415","[c]","29140","28120"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","Male","300","[c]","28800","28120"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","Female","145","[c]","34080","32980"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","Male","65","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Food Standards Agency","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Food Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Foreign, Commonwealth and Development Office","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Foreign, Commonwealth and Development Office","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","Female","295","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","Male","210","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Treasury","Female","55","[c]","37110","33630"
"Leaver Dept.","2023","20-29","HM Treasury","Male","60","[c]","36440","33820"
"Leaver Dept.","2023","20-29","Home Office","Female","265","[c]","33400","29890"
"Leaver Dept.","2023","20-29","Home Office","Male","185","[c]","33670","30100"
"Leaver Dept.","2023","20-29","Ministry of Defence","Female","95","[c]","32970","32550"
"Leaver Dept.","2023","20-29","Ministry of Defence","Male","85","[c]","33760","33380"
"Leaver Dept.","2023","20-29","Ministry of Justice","Female","355","[c]","29450","25830"
"Leaver Dept.","2023","20-29","Ministry of Justice","Male","185","[c]","29450","25830"
"Leaver Dept.","2023","20-29","National Crime Agency","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","National Crime Agency","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland Office","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office for Standards in Education, Children's Services and Skills","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office for Standards in Education, Children's Services and Skills","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Gas and Electricity Markets","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Gas and Electricity Markets","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scottish Government","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scottish Government","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Statistics Authority","Female","55","[c]","30080","31060"
"Leaver Dept.","2023","20-29","UK Statistics Authority","Male","35","[c]","31910","31560"
"Leaver Dept.","2023","20-29","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Welsh Government","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Welsh Government","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Attorney General's Departments","Female","55","[c]","43930","42430"
"Leaver Dept.","2023","30-39","Attorney General's Departments","Male","40","[c]","47580","51850"
"Leaver Dept.","2023","30-39","Cabinet Office","Female","275","[c]","45360","41820"
"Leaver Dept.","2023","30-39","Cabinet Office","Male","245","[c]","44060","39350"
"Leaver Dept.","2023","30-39","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Charity Commission","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Competition and Markets Authority","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Competition and Markets Authority","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","Female","120","[c]","43930","40220"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","Male","115","[c]","43470","41060"
"Leaver Dept.","2023","30-39","Department for Digital, Culture, Media and Sport","Female","50","[c]","47660","51990"
"Leaver Dept.","2023","30-39","Department for Digital, Culture, Media and Sport","Male","40","[c]","47150","51730"
"Leaver Dept.","2023","30-39","Department for Education","Female","130","[c]","45440","41720"
"Leaver Dept.","2023","30-39","Department for Education","Male","75","[c]","42840","40530"
"Leaver Dept.","2023","30-39","Department for Environment, Food and Rural Affairs","Female","95","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Environment, Food and Rural Affairs","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for International Trade","Female","35","[c]","46440","51710"
"Leaver Dept.","2023","30-39","Department for International Trade","Male","35","[c]","43460","39790"
"Leaver Dept.","2023","30-39","Department for Levelling Up, Housing and Communities","Female","80","[c]","44050","41180"
"Leaver Dept.","2023","30-39","Department for Levelling Up, Housing and Communities","Male","75","[c]","45410","41560"
"Leaver Dept.","2023","30-39","Department for Transport","Female","110","[c]","33570","31660"
"Leaver Dept.","2023","30-39","Department for Transport","Male","105","[c]","36020","31660"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","Female","430","[c]","30420","28120"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","Male","300","[c]","30800","28120"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","Female","110","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","Male","80","[c]","45220","40360"
"Leaver Dept.","2023","30-39","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Female","195","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","Male","220","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","Female","50","[c]","48720","52530"
"Leaver Dept.","2023","30-39","HM Treasury","Male","60","[c]","52290","54090"
"Leaver Dept.","2023","30-39","Home Office","Female","205","[c]","40240","39000"
"Leaver Dept.","2023","30-39","Home Office","Male","170","[c]","37630","32000"
"Leaver Dept.","2023","30-39","Ministry of Defence","Female","115","[c]","37550","37640"
"Leaver Dept.","2023","30-39","Ministry of Defence","Male","140","[c]","38880","38790"
"Leaver Dept.","2023","30-39","Ministry of Justice","Female","315","[c]","34490","34180"
"Leaver Dept.","2023","30-39","Ministry of Justice","Male","240","[c]","36930","34260"
"Leaver Dept.","2023","30-39","National Crime Agency","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Qualifications and Examinations Regulation","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scottish Government","Female","30","[c]","39440","38020"
"Leaver Dept.","2023","30-39","Scottish Government","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","Female","50","[c]","38550","36840"
"Leaver Dept.","2023","30-39","UK Statistics Authority","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Welsh Government","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Welsh Government","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","Female","45","[c]","48660","50500"
"Leaver Dept.","2023","40-49","Attorney General's Departments","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cabinet Office","Female","125","[c]","51080","51290"
"Leaver Dept.","2023","40-49","Cabinet Office","Male","95","[c]","58060","56430"
"Leaver Dept.","2023","40-49","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Business, Energy and Industrial Strategy","Female","65","[c]","46620","44760"
"Leaver Dept.","2023","40-49","Department for Business, Energy and Industrial Strategy","Male","55","[c]","49360","45070"
"Leaver Dept.","2023","40-49","Department for Digital, Culture, Media and Sport","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Education","Female","70","[c]","45640","40900"
"Leaver Dept.","2023","40-49","Department for Education","Male","45","[c]","51590","51360"
"Leaver Dept.","2023","40-49","Department for Environment, Food and Rural Affairs","Female","70","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Environment, Food and Rural Affairs","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for International Trade","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for International Trade","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Levelling Up, Housing and Communities","Female","45","[c]","47140","40420"
"Leaver Dept.","2023","40-49","Department for Levelling Up, Housing and Communities","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Transport","Female","70","[c]","36000","31800"
"Leaver Dept.","2023","40-49","Department for Transport","Male","65","[c]","43310","39820"
"Leaver Dept.","2023","40-49","Department for Work and Pensions","Female","440","[c]","30820","28120"
"Leaver Dept.","2023","40-49","Department for Work and Pensions","Male","245","[c]","31680","28120"
"Leaver Dept.","2023","40-49","Department of Health and Social Care","Female","70","[c]","44670","36820"
"Leaver Dept.","2023","40-49","Department of Health and Social Care","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Food Standards Agency","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Food Standards Agency","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Foreign, Commonwealth and Development Office","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Foreign, Commonwealth and Development Office","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","HM Revenue and Customs","Female","155","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","HM Revenue and Customs","Male","135","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","HM Treasury","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","HM Treasury","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Home Office","Female","125","[c]","45100","39190"
"Leaver Dept.","2023","40-49","Home Office","Male","100","[c]","41710","36180"
"Leaver Dept.","2023","40-49","Ministry of Defence","Female","80","[c]","38000","36300"
"Leaver Dept.","2023","40-49","Ministry of Defence","Male","75","[c]","43010","40580"
"Leaver Dept.","2023","40-49","Ministry of Justice","Female","230","[c]","38470","34830"
"Leaver Dept.","2023","40-49","Ministry of Justice","Male","170","[c]","41020","38500"
"Leaver Dept.","2023","40-49","National Crime Agency","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","National Crime Agency","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office for Standards in Education, Children's Services and Skills","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Gas and Electricity Markets","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Scottish Government","Female","30","[c]","40870","32510"
"Leaver Dept.","2023","40-49","Scottish Government","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","UK Statistics Authority","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Welsh Government","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Welsh Government","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Attorney General's Departments","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Attorney General's Departments","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Cabinet Office","Female","70","[c]","47130","41870"
"Leaver Dept.","2023","50-59","Cabinet Office","Male","55","[c]","57980","52030"
"Leaver Dept.","2023","50-59","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy","Female","35","[c]","40030","39210"
"Leaver Dept.","2023","50-59","Department for Business, Energy and Industrial Strategy","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Education","Male","30","[c]","59360","51360"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Environment, Food and Rural Affairs","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for International Trade","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Levelling Up, Housing and Communities","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department for Transport","Female","35","[c]","36570","31510"
"Leaver Dept.","2023","50-59","Department for Transport","Male","45","[c]","42820","37220"
"Leaver Dept.","2023","50-59","Department for Work and Pensions","Female","345","[c]","29410","28120"
"Leaver Dept.","2023","50-59","Department for Work and Pensions","Male","190","[c]","32550","28120"
"Leaver Dept.","2023","50-59","Department of Health and Social Care","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Department of Health and Social Care","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Food Standards Agency","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Foreign, Commonwealth and Development Office","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Foreign, Commonwealth and Development Office","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Revenue and Customs","Female","105","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Revenue and Customs","Male","80","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","HM Treasury","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Home Office","Female","65","[c]","40120","32160"
"Leaver Dept.","2023","50-59","Home Office","Male","70","[c]","45290","39000"
"Leaver Dept.","2023","50-59","Ministry of Defence","Female","65","[c]","39650","34300"
"Leaver Dept.","2023","50-59","Ministry of Defence","Male","55","[c]","37930","38020"
"Leaver Dept.","2023","50-59","Ministry of Justice","Female","140","[c]","31660","25830"
"Leaver Dept.","2023","50-59","Ministry of Justice","Male","120","[c]","41920","37680"
"Leaver Dept.","2023","50-59","National Crime Agency","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Education","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Transport","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions","Female","35","[c]","29180","27570"
"Leaver Dept.","2023","60-64","Department for Work and Pensions","Male","35","[c]","28810","27570"
"Leaver Dept.","2023","60-64","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department of Health and Social Care","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","National Crime Agency","Female","[c]","[c]","[c]","[c]"
