"Status","Year","Age","Disability","Ethnicity","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","EO","30","[c]","26180","25930"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","White","AA","445","[c]","22340","23230"
"New entrant CS","2023","20-29","Declared non-disabled","White","AO","3030","[c]","24840","22520"
"New entrant CS","2023","20-29","Declared non-disabled","White","EO","1075","[c]","27520","27650"
"New entrant CS","2023","20-29","Declared non-disabled","White","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","White","G7","115","[c]","53180","52760"
"New entrant CS","2023","20-29","Declared non-disabled","White","HEO","1060","[c]","33460","33520"
"New entrant CS","2023","20-29","Declared non-disabled","White","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","White","SEO","270","[c]","40890","40670"
"New entrant CS","2023","20-29","Declared non-disabled","White","Unknown","975","[c]","22870","23640"
"New entrant CS","2023","20-29","Undeclared","Asian","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Asian","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Asian","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Asian","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Asian","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Asian","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Asian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Black","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Black","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Black","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Black","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Black","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Mixed","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Mixed","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Mixed","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Mixed","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Mixed","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Mixed","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Mixed","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Other ethnicity","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Other ethnicity","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Other ethnicity","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Undeclared","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Undeclared","AO","35","[c]","25370","23200"
"New entrant CS","2023","20-29","Undeclared","Undeclared","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Undeclared","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Undeclared","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Undeclared","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Undeclared","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","White","AA","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","White","AO","100","[c]","24220","22520"
"New entrant CS","2023","20-29","Undeclared","White","EO","45","[c]","27670","27650"
"New entrant CS","2023","20-29","Undeclared","White","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","White","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","White","HEO","50","[c]","33020","33200"
"New entrant CS","2023","20-29","Undeclared","White","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","White","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","White","Unknown","35","[c]","22020","23640"
"New entrant CS","2023","20-29","Unknown","Asian","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Asian","AO","130","[c]","23190","22520"
"New entrant CS","2023","20-29","Unknown","Asian","EO","105","[c]","28360","27980"
"New entrant CS","2023","20-29","Unknown","Asian","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Asian","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Asian","HEO","115","[c]","31710","31060"
"New entrant CS","2023","20-29","Unknown","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Asian","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Asian","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Black","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Black","AO","35","[c]","24210","22830"
"New entrant CS","2023","20-29","Unknown","Black","EO","45","[c]","27710","28080"
"New entrant CS","2023","20-29","Unknown","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Black","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Black","HEO","35","[c]","32360","31060"
"New entrant CS","2023","20-29","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Black","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Black","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Mixed","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Mixed","AO","35","[c]","22660","22400"
"New entrant CS","2023","20-29","Unknown","Mixed","EO","40","[c]","28150","27600"
"New entrant CS","2023","20-29","Unknown","Mixed","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Mixed","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Mixed","HEO","55","[c]","31290","29160"
"New entrant CS","2023","20-29","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Mixed","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Mixed","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Other ethnicity","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Other ethnicity","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Other ethnicity","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Undeclared","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Undeclared","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Undeclared","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Undeclared","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Undeclared","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Undeclared","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Undeclared","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","AA","770","[c]","22390","22180"
"New entrant CS","2023","20-29","Unknown","Unknown","AO","4020","[c]","24220","22520"
"New entrant CS","2023","20-29","Unknown","Unknown","EO","1915","[c]","27320","26890"
"New entrant CS","2023","20-29","Unknown","Unknown","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","G7","80","[c]","53840","54330"
"New entrant CS","2023","20-29","Unknown","Unknown","HEO","945","[c]","33560","33830"
"New entrant CS","2023","20-29","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","SEO","230","[c]","41640","41410"
"New entrant CS","2023","20-29","Unknown","Unknown","Unknown","655","[c]","22480","23640"
"New entrant CS","2023","20-29","Unknown","White","AA","130","[c]","21560","21380"
"New entrant CS","2023","20-29","Unknown","White","AO","625","[c]","22960","22400"
"New entrant CS","2023","20-29","Unknown","White","EO","595","[c]","27790","27080"
"New entrant CS","2023","20-29","Unknown","White","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","White","G7","30","[c]","55120","54270"
"New entrant CS","2023","20-29","Unknown","White","HEO","750","[c]","31200","30330"
"New entrant CS","2023","20-29","Unknown","White","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","White","SEO","130","[c]","41490","40880"
"New entrant CS","2023","20-29","Unknown","White","Unknown","45","[c]","23480","23640"
"New entrant CS","2023","30-39","Declared disabled","Asian","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Asian","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Asian","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Asian","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Asian","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Asian","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Asian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Black","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Black","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Black","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Black","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Black","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Mixed","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Mixed","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Mixed","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Mixed","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Mixed","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Undeclared","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Undeclared","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Undeclared","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Undeclared","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","White","AA","45","[c]","22470","23230"
"New entrant CS","2023","30-39","Declared disabled","White","AO","225","[c]","23530","22400"
"New entrant CS","2023","30-39","Declared disabled","White","EO","125","[c]","27580","28120"
"New entrant CS","2023","30-39","Declared disabled","White","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","White","G7","55","[c]","55260","54680"
"New entrant CS","2023","30-39","Declared disabled","White","HEO","110","[c]","33550","33200"
"New entrant CS","2023","30-39","Declared disabled","White","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","White","SEO","70","[c]","41070","40260"
"New entrant CS","2023","30-39","Declared disabled","White","Unknown","95","[c]","23570","23640"
"New entrant CS","2023","30-39","Declared non-disabled","Asian","AA","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Asian","AO","275","[c]","23820","22520"
"New entrant CS","2023","30-39","Declared non-disabled","Asian","EO","95","[c]","27860","27760"
"New entrant CS","2023","30-39","Declared non-disabled","Asian","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Asian","G7","65","[c]","56210","54330"
"New entrant CS","2023","30-39","Declared non-disabled","Asian","HEO","105","[c]","35260","34400"
"New entrant CS","2023","30-39","Declared non-disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Asian","SEO","75","[c]","41480","40800"
"New entrant CS","2023","30-39","Declared non-disabled","Asian","Unknown","30","[c]","22220","23640"
"New entrant CS","2023","30-39","Declared non-disabled","Black","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Black","AO","155","[c]","26440","24480"
"New entrant CS","2023","30-39","Declared non-disabled","Black","EO","40","[c]","27990","28120"
"New entrant CS","2023","30-39","Declared non-disabled","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Black","G7","30","[c]","55130","54630"
"New entrant CS","2023","30-39","Declared non-disabled","Black","HEO","60","[c]","34530","34310"
"New entrant CS","2023","30-39","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Black","SEO","50","[c]","41250","40800"
"New entrant CS","2023","30-39","Declared non-disabled","Black","Unknown","50","[c]","25360","23640"
"New entrant CS","2023","30-39","Declared non-disabled","Mixed","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Mixed","AO","65","[c]","25020","22500"
"New entrant CS","2023","30-39","Declared non-disabled","Mixed","EO","30","[c]","27560","27650"
"New entrant CS","2023","30-39","Declared non-disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Mixed","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Mixed","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Mixed","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Mixed","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Other ethnicity","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Other ethnicity","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Other ethnicity","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Undeclared","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Undeclared","AO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Undeclared","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Undeclared","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Undeclared","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Undeclared","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Undeclared","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","AO","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","White","AA","195","[c]","22610","23230"
"New entrant CS","2023","30-39","Declared non-disabled","White","AO","1520","[c]","25450","23190"
"New entrant CS","2023","30-39","Declared non-disabled","White","EO","615","[c]","27660","27890"
"New entrant CS","2023","30-39","Declared non-disabled","White","G6","75","[c]","71700","70000"
"New entrant CS","2023","30-39","Declared non-disabled","White","G7","415","[c]","54930","53440"
"New entrant CS","2023","30-39","Declared non-disabled","White","HEO","560","[c]","33790","33520"
"New entrant CS","2023","30-39","Declared non-disabled","White","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","White","SEO","505","[c]","41570","40790"
"New entrant CS","2023","30-39","Declared non-disabled","White","Unknown","400","[c]","23790","23640"
"New entrant CS","2023","30-39","Undeclared","Asian","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Asian","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Asian","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Asian","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Asian","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Asian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Black","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Black","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Black","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Black","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Black","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Mixed","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Mixed","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Mixed","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Mixed","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Mixed","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Mixed","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Undeclared","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Undeclared","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Undeclared","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Undeclared","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Undeclared","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Undeclared","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Undeclared","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
