"Status","Year","Disability","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","G6/G7","Heterosexual / straight","35","[c]","57640","55120"
"Leaver Dept.","2023","Undeclared","London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","G6/G7","Undeclared","35","[c]","58830","56430"
"Leaver Dept.","2023","Undeclared","London","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SEO/HEO","Heterosexual / straight","55","[c]","37150","36900"
"Leaver Dept.","2023","Undeclared","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","SEO/HEO","Undeclared","45","[c]","38680","39150"
"Leaver Dept.","2023","Undeclared","London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AA/AO","Heterosexual / straight","55","[c]","21900","21730"
"Leaver Dept.","2023","Undeclared","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AA/AO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","EO","Heterosexual / straight","70","[c]","27470","28100"
"Leaver Dept.","2023","Undeclared","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SEO/HEO","Heterosexual / straight","70","[c]","35790","36150"
"Leaver Dept.","2023","Undeclared","Outside London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","SEO/HEO","Undeclared","40","[c]","35600","34650"
"Leaver Dept.","2023","Undeclared","Outside London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AA/AO","Unknown","70","[c]","24960","25480"
"Leaver Dept.","2023","Unknown","London","EO","Heterosexual / straight","85","[c]","29670","29710"
"Leaver Dept.","2023","Unknown","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","EO","Unknown","155","[c]","29400","29660"
"Leaver Dept.","2023","Unknown","London","G6/G7","Heterosexual / straight","130","[c]","59120","57430"
"Leaver Dept.","2023","Unknown","London","G6/G7","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","G6/G7","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","G6/G7","Unknown","350","[c]","58990","56430"
"Leaver Dept.","2023","Unknown","London","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SCS level","Unknown","55","[c]","88240","76130"
"Leaver Dept.","2023","Unknown","London","SEO/HEO","Heterosexual / straight","210","[c]","37820","36190"
"Leaver Dept.","2023","Unknown","London","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SEO/HEO","Undeclared","75","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SEO/HEO","Unknown","975","[c]","35220","33250"
"Leaver Dept.","2023","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AA/AO","Heterosexual / straight","70","[c]","22870","22220"
"Leaver Dept.","2023","Unknown","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AA/AO","Unknown","450","[c]","22250","22010"
"Leaver Dept.","2023","Unknown","Outside London","EO","Heterosexual / straight","105","[c]","27500","26900"
"Leaver Dept.","2023","Unknown","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","EO","Unknown","305","[c]","27060","26900"
"Leaver Dept.","2023","Unknown","Outside London","G6/G7","Heterosexual / straight","60","[c]","55230","51620"
"Leaver Dept.","2023","Unknown","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G6/G7","Unknown","135","[c]","57070","55660"
"Leaver Dept.","2023","Unknown","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SEO/HEO","Heterosexual / straight","200","[c]","35680","36740"
"Leaver Dept.","2023","Unknown","Outside London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SEO/HEO","Unknown","460","[c]","34800","33250"
"Leaver Dept.","2023","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","Unknown","45","[c]","32150","32000"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","AA/AO","Heterosexual / straight","70","[c]","26060","26150"
"New entrant CS","2023","Declared disabled","London","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","EO","Heterosexual / straight","75","[c]","29230","29660"
"New entrant CS","2023","Declared disabled","London","EO","LGBO","35","[c]","28590","28820"
"New entrant CS","2023","Declared disabled","London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","G6/G7","Heterosexual / straight","45","[c]","58040","56320"
"New entrant CS","2023","Declared disabled","London","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","SEO/HEO","Heterosexual / straight","125","[c]","37780","36860"
"New entrant CS","2023","Declared disabled","London","SEO/HEO","LGBO","50","[c]","37040","35400"
"New entrant CS","2023","Declared disabled","London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","SEO/HEO","Unknown","70","[c]","29810","28840"
"New entrant CS","2023","Declared disabled","London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","AA/AO","Heterosexual / straight","985","[c]","22980","22180"
"New entrant CS","2023","Declared disabled","Outside London","AA/AO","LGBO","260","[c]","23060","22180"
"New entrant CS","2023","Declared disabled","Outside London","AA/AO","Undeclared","85","[c]","23110","22150"
"New entrant CS","2023","Declared disabled","Outside London","AA/AO","Unknown","95","[c]","23170","22400"
"New entrant CS","2023","Declared disabled","Outside London","EO","Heterosexual / straight","340","[c]","27270","27650"
"New entrant CS","2023","Declared disabled","Outside London","EO","LGBO","130","[c]","26730","26950"
"New entrant CS","2023","Declared disabled","Outside London","EO","Undeclared","30","[c]","26930","27320"
"New entrant CS","2023","Declared disabled","Outside London","EO","Unknown","50","[c]","27380","26780"
"New entrant CS","2023","Declared disabled","Outside London","G6/G7","Heterosexual / straight","95","[c]","55230","52600"
"New entrant CS","2023","Declared disabled","Outside London","G6/G7","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","SEO/HEO","Heterosexual / straight","395","[c]","35810","34400"
"New entrant CS","2023","Declared disabled","Outside London","SEO/HEO","LGBO","105","[c]","34820","34170"
"New entrant CS","2023","Declared disabled","Outside London","SEO/HEO","Undeclared","35","[c]","35650","35020"
"New entrant CS","2023","Declared disabled","Outside London","SEO/HEO","Unknown","55","[c]","31420","28840"
"New entrant CS","2023","Declared disabled","Outside London","Unknown","Heterosexual / straight","335","[c]","23070","23640"
"New entrant CS","2023","Declared disabled","Outside London","Unknown","LGBO","85","[c]","22920","23640"
"New entrant CS","2023","Declared disabled","Outside London","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","AA/AO","Heterosexual / straight","655","[c]","27890","26920"
"New entrant CS","2023","Declared non-disabled","London","AA/AO","LGBO","60","[c]","27610","26010"
"New entrant CS","2023","Declared non-disabled","London","AA/AO","Undeclared","35","[c]","26490","25600"
