"Status","Year","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","Female","105","[c]","48220","50500"
"Leaver Dept.","2023","Legal","London","Male","70","[c]","49210","51830"
"Leaver Dept.","2023","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","East Midlands (England)","Female","150","[c]","27640","27570"
"Leaver Dept.","2023","No function","East Midlands (England)","Male","90","[c]","29820","27570"
"Leaver Dept.","2023","No function","East of England","Female","95","[c]","28340","27570"
"Leaver Dept.","2023","No function","East of England","Male","100","[c]","31720","28120"
"Leaver Dept.","2023","No function","London","Female","2095","[c]","43470","39050"
"Leaver Dept.","2023","No function","London","Male","1655","[c]","45850","40600"
"Leaver Dept.","2023","No function","North East (England)","Female","300","[c]","29750","28120"
"Leaver Dept.","2023","No function","North East (England)","Male","185","[c]","29370","27570"
"Leaver Dept.","2023","No function","North West (England)","Female","615","[c]","28650","27570"
"Leaver Dept.","2023","No function","North West (England)","Male","435","[c]","29910","28120"
"Leaver Dept.","2023","No function","Northern Ireland","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Northern Ireland","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Scotland","Female","435","[c]","26630","27570"
"Leaver Dept.","2023","No function","Scotland","Male","280","[c]","27150","27570"
"Leaver Dept.","2023","No function","South East (England)","Female","220","[c]","30130","28120"
"Leaver Dept.","2023","No function","South East (England)","Male","220","[c]","30110","28120"
"Leaver Dept.","2023","No function","South West (England)","Female","235","[c]","30990","28120"
"Leaver Dept.","2023","No function","South West (England)","Male","135","[c]","34550","28490"
"Leaver Dept.","2023","No function","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Wales","Female","295","[c]","28420","27190"
"Leaver Dept.","2023","No function","Wales","Male","175","[c]","31790","28090"
"Leaver Dept.","2023","No function","West Midlands (England)","Female","380","[c]","28520","27570"
"Leaver Dept.","2023","No function","West Midlands (England)","Male","250","[c]","31940","28120"
"Leaver Dept.","2023","No function","Yorkshire and The Humber","Female","320","[c]","31750","28120"
"Leaver Dept.","2023","No function","Yorkshire and The Humber","Male","255","[c]","31480","28120"
"Leaver Dept.","2023","Project Delivery","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East of England","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Female","140","[c]","41410","35750"
"Leaver Dept.","2023","Project Delivery","London","Male","85","[c]","41010","34980"
"Leaver Dept.","2023","Project Delivery","North East (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South West (England)","Male","30","[c]","41760","40580"
"Leaver Dept.","2023","Project Delivery","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Wales","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Wales","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","West Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","West Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East of England","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North East (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East of England","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","London","Female","50","[c]","41000","36180"
"Leaver Dept.","2023","Security","London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Female","460","[c]","37640","32000"
"Leaver Dept.","2023","Unknown","London","Male","340","[c]","36760","32000"
"Leaver Dept.","2023","Unknown","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Female","85","[c]","39270","33760"
"Leaver Dept.","2023","Unknown","Scotland","Male","90","[c]","40070","34730"
"Leaver Dept.","2023","Unknown","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","Female","35","[c]","43680","38160"
"Leaver Dept.","2023","Unknown","Wales","Male","35","[c]","41380","38160"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","Female","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","East of England","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","East of England","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","London","Female","295","[c]","35080","34480"
"New entrant CS","2023","Analysis","London","Male","335","[c]","35810","34480"
"New entrant CS","2023","Analysis","North East (England)","Female","60","[c]","31070","31080"
"New entrant CS","2023","Analysis","North East (England)","Male","50","[c]","31750","31440"
"New entrant CS","2023","Analysis","North West (England)","Female","35","[c]","32240","33130"
"New entrant CS","2023","Analysis","North West (England)","Male","65","[c]","32540","33490"
"New entrant CS","2023","Analysis","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Scotland","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","South East (England)","Female","65","[c]","31680","31560"
"New entrant CS","2023","Analysis","South East (England)","Male","95","[c]","32130","31060"
"New entrant CS","2023","Analysis","South West (England)","Female","70","[c]","30730","28600"
"New entrant CS","2023","Analysis","South West (England)","Male","85","[c]","30720","27140"
"New entrant CS","2023","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Wales","Female","55","[c]","31860","31560"
"New entrant CS","2023","Analysis","Wales","Male","75","[c]","31070","31060"
"New entrant CS","2023","Analysis","West Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","West Midlands (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","Female","30","[c]","31590","31270"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","London","Female","80","[c]","43740","35010"
"New entrant CS","2023","Commercial","London","Male","80","[c]","41440","34600"
"New entrant CS","2023","Commercial","North East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","North West (England)","Female","35","[c]","36850","32500"
"New entrant CS","2023","Commercial","North West (England)","Male","35","[c]","45090","37300"
"New entrant CS","2023","Commercial","Northern Ireland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South East (England)","Female","30","[c]","32220","27680"
"New entrant CS","2023","Commercial","South East (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","South West (England)","Female","135","[c]","34200","31530"
"New entrant CS","2023","Commercial","South West (England)","Male","100","[c]","33390","32000"
"New entrant CS","2023","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","West Midlands (England)","Female","30","[c]","47920","37650"
"New entrant CS","2023","Commercial","West Midlands (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","Female","185","[c]","39610","37790"
"New entrant CS","2023","Communications","London","Male","115","[c]","41620","37520"
"New entrant CS","2023","Communications","North East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North West (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Communications","North West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Communications","South West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","Female","30","[c]","34240","31640"
"New entrant CS","2023","Communications","Wales","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East of England","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East of England","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","Female","60","[c]","34360","32260"
"New entrant CS","2023","Counter Fraud","London","Male","65","[c]","31480","32260"
"New entrant CS","2023","Counter Fraud","North East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","Female","40","[c]","25610","21690"
"New entrant CS","2023","Counter Fraud","Scotland","Male","40","[c]","24990","21690"
"New entrant CS","2023","Counter Fraud","South East (England)","Female","65","[c]","26710","25610"
"New entrant CS","2023","Counter Fraud","South East (England)","Male","40","[c]","27160","25610"
"New entrant CS","2023","Counter Fraud","South West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Wales","Female","40","[c]","24580","21750"
"New entrant CS","2023","Counter Fraud","Wales","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","Female","35","[c]","25680","25090"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Debt","East Midlands (England)","Female","130","[c]","22620","22520"
"New entrant CS","2023","Debt","East Midlands (England)","Male","90","[c]","22550","22520"
"New entrant CS","2023","Debt","London","Female","95","[c]","26870","26920"
"New entrant CS","2023","Debt","London","Male","55","[c]","26920","26920"
"New entrant CS","2023","Debt","North East (England)","Female","130","[c]","22610","22520"
"New entrant CS","2023","Debt","North East (England)","Male","80","[c]","22440","22520"
"New entrant CS","2023","Debt","North West (England)","Female","50","[c]","22570","22520"
"New entrant CS","2023","Debt","North West (England)","Male","45","[c]","22340","22520"
"New entrant CS","2023","Debt","Scotland","Female","180","[c]","22470","22520"
"New entrant CS","2023","Debt","Scotland","Male","125","[c]","22480","22520"
"New entrant CS","2023","Debt","South West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Debt","South West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Wales","Female","55","[c]","22500","22520"
"New entrant CS","2023","Debt","Wales","Male","55","[c]","22490","22520"
"New entrant CS","2023","Debt","West Midlands (England)","Female","235","[c]","21860","21690"
"New entrant CS","2023","Debt","West Midlands (England)","Male","145","[c]","22060","21690"
"New entrant CS","2023","Debt","Yorkshire and The Humber","Female","85","[c]","22330","22520"
"New entrant CS","2023","Debt","Yorkshire and The Humber","Male","100","[c]","22640","22520"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","East of England","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","London","Female","265","[c]","41540","38020"
"New entrant CS","2023","Digital, Data & Technology","London","Male","440","[c]","46460","40880"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","Female","125","[c]","38520","34970"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","Male","190","[c]","41220","38570"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Female","150","[c]","36880","34400"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","Male","295","[c]","38270","34400"
"New entrant CS","2023","Digital, Data & Technology","Northern Ireland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Northern Ireland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","Female","40","[c]","36330","34400"
"New entrant CS","2023","Digital, Data & Technology","Scotland","Male","70","[c]","40210","38120"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","Female","75","[c]","33690","33830"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","Male","120","[c]","40620","37350"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","Female","155","[c]","32910","30930"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","Male","285","[c]","34180","30930"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","Female","90","[c]","34420","31350"
"New entrant CS","2023","Digital, Data & Technology","Wales","Male","190","[c]","38520","35570"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","Female","100","[c]","37580","35300"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","Male","230","[c]","40370","37680"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","Female","95","[c]","42840","39200"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","Male","175","[c]","42110","38980"
"New entrant CS","2023","Finance","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","Female","95","[c]","40240","38660"
"New entrant CS","2023","Finance","London","Male","100","[c]","39630","35410"
"New entrant CS","2023","Finance","North East (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North East (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North West (England)","Female","55","[c]","31650","28120"
"New entrant CS","2023","Finance","North West (England)","Male","35","[c]","34740","34170"
"New entrant CS","2023","Finance","Northern Ireland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","Female","65","[c]","27150","22520"
"New entrant CS","2023","Finance","Scotland","Male","35","[c]","27570","22720"
"New entrant CS","2023","Finance","South East (England)","Female","35","[c]","29300","27080"
"New entrant CS","2023","Finance","South East (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South West (England)","Female","65","[c]","32620","27080"
"New entrant CS","2023","Finance","South West (England)","Male","65","[c]","28470","26200"
"New entrant CS","2023","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
