"Status","Year","Organisation","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","South East (England)","Male","745","[c]","28230","28880"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","South West (England)","Female","510","[c]","24590","23640"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","South West (England)","Male","365","[c]","27030","28880"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Wales","Female","390","[c]","24830","23640"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Wales","Male","235","[c]","26610","28880"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","West Midlands (England)","Female","590","[c]","24940","23640"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","West Midlands (England)","Male","440","[c]","26890","28880"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Yorkshire and The Humber","Female","850","[c]","25210","23640"
"New entrant CS","2023","HM Prison and Probation Service","Ministry of Justice","Yorkshire and The Humber","Male","595","[c]","26720","28880"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Midlands (England)","Female","285","[c]","25080","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Midlands (England)","Male","235","[c]","25440","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","Female","250","[c]","33480","26920"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","Male","230","[c]","36780","32260"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North East (England)","Female","430","[c]","25320","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North East (England)","Male","345","[c]","28080","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North West (England)","Female","375","[c]","26870","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North West (England)","Male","395","[c]","29070","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","Female","100","[c]","27140","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","Male","75","[c]","25420","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Scotland","Female","365","[c]","24250","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Scotland","Male","290","[c]","25000","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South East (England)","Female","105","[c]","24600","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South East (England)","Male","110","[c]","31660","27650"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South West (England)","Female","45","[c]","35140","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South West (England)","Male","55","[c]","34740","27890"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Wales","Female","130","[c]","24600","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Wales","Male","155","[c]","25570","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands (England)","Female","180","[c]","29470","27650"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands (England)","Male","240","[c]","36110","34400"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Yorkshire and The Humber","Female","165","[c]","27810","22520"
"New entrant CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Yorkshire and The Humber","Male","225","[c]","27120","22520"
"New entrant CS","2023","HM Treasury (excl. agencies)","HM Treasury","East of England","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","HM Treasury","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","HM Treasury","London","Female","90","[c]","30260","28500"
"New entrant CS","2023","HM Treasury (excl. agencies)","HM Treasury","London","Male","95","[c]","31780","28500"
"New entrant CS","2023","HM Treasury (excl. agencies)","HM Treasury","North East (England)","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury (excl. agencies)","HM Treasury","North East (England)","Male","30","[c]","32290","28500"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","East Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","East Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","North West (England)","Female","65","[c]","30430","27320"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","North West (England)","Male","65","[c]","30680","27320"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","South East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","South East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","South West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","South West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","Yorkshire and The Humber","Female","35","[c]","33270","27320"
"New entrant CS","2023","Health and Safety Executive","Department for Work and Pensions","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Home Office","East Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Home Office","East Midlands (England)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Home Office","East of England","Female","170","[c]","24010","22400"
"New entrant CS","2023","Home Office","Home Office","East of England","Male","170","[c]","24290","22400"
"New entrant CS","2023","Home Office","Home Office","London","Female","970","[c]","30380","29750"
"New entrant CS","2023","Home Office","Home Office","London","Male","835","[c]","32140","29750"
"New entrant CS","2023","Home Office","Home Office","North East (England)","Female","220","[c]","23960","22400"
"New entrant CS","2023","Home Office","Home Office","North East (England)","Male","195","[c]","24290","22400"
"New entrant CS","2023","Home Office","Home Office","North West (England)","Female","1215","[c]","24200","22400"
"New entrant CS","2023","Home Office","Home Office","North West (England)","Male","920","[c]","24950","22400"
"New entrant CS","2023","Home Office","Home Office","Northern Ireland","Female","130","[c]","23910","22400"
"New entrant CS","2023","Home Office","Home Office","Northern Ireland","Male","100","[c]","24150","22400"
"New entrant CS","2023","Home Office","Home Office","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Home Office","Scotland","Female","220","[c]","23770","22400"
"New entrant CS","2023","Home Office","Home Office","Scotland","Male","205","[c]","25450","22400"
"New entrant CS","2023","Home Office","Home Office","South East (England)","Female","275","[c]","25120","25750"
"New entrant CS","2023","Home Office","Home Office","South East (England)","Male","430","[c]","25940","25750"
"New entrant CS","2023","Home Office","Home Office","South West (England)","Female","35","[c]","26760","25750"
"New entrant CS","2023","Home Office","Home Office","South West (England)","Male","50","[c]","26410","25750"
"New entrant CS","2023","Home Office","Home Office","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Home Office","Unknown","Male","30","[c]","27480","25750"
"New entrant CS","2023","Home Office","Home Office","Wales","Female","110","[c]","24770","25750"
"New entrant CS","2023","Home Office","Home Office","Wales","Male","90","[c]","26040","25750"
"New entrant CS","2023","Home Office","Home Office","West Midlands (England)","Female","145","[c]","26030","25750"
"New entrant CS","2023","Home Office","Home Office","West Midlands (England)","Male","95","[c]","25690","25750"
"New entrant CS","2023","Home Office","Home Office","Yorkshire and The Humber","Female","560","[c]","25140","25750"
"New entrant CS","2023","Home Office","Home Office","Yorkshire and The Humber","Male","535","[c]","25770","25750"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","North East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Wales","Female","30","[c]","38170","34340"
"New entrant CS","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Wales","Male","45","[c]","43290","41240"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","North West (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Ministry of Justice","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","Northern Ireland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","Scotland","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","South East (England)","Female","30","[c]","29980","24640"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","South East (England)","Male","65","[c]","31590","26780"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","South West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","Wales","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Department for Transport","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","East of England","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","East of England","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","Female","120","[c]","40390","33500"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","Male","55","[c]","42040","41190"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","South West (England)","Female","115","[c]","31150","30930"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","South West (England)","Male","125","[c]","29420","26650"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","East Midlands (England)","Female","90","[c]","28810","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","East Midlands (England)","Male","60","[c]","31680","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","East of England","Female","150","[c]","30010","26560"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","East of England","Male","130","[c]","30890","27500"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","London","Female","155","[c]","40070","37850"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","London","Male","195","[c]","38550","37850"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","North West (England)","Female","90","[c]","25660","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","North West (England)","Male","95","[c]","26840","25350"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Northern Ireland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Northern Ireland","Male","35","[c]","30190","22130"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Scotland","Female","130","[c]","26030","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Scotland","Male","220","[c]","27910","25350"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","South East (England)","Female","355","[c]","30500","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","South East (England)","Male","425","[c]","32110","27500"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","South West (England)","Female","375","[c]","29830","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","South West (England)","Male","420","[c]","32030","27500"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Wales","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Wales","Male","30","[c]","29850","27500"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","West Midlands (England)","Female","135","[c]","30020","24430"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","West Midlands (England)","Male","140","[c]","30770","27500"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Yorkshire and The Humber","Female","60","[c]","27960","25010"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Yorkshire and The Humber","Male","85","[c]","31380","27500"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Midlands (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East Midlands (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","London","Female","250","[c]","36050","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","London","Male","160","[c]","40890","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","North East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","North East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","North West (England)","Female","45","[c]","31140","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","North West (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","South East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","South West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","South West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Wales","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Wales","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","West Midlands (England)","Female","35","[c]","29880","25830"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","West Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Yorkshire and The Humber","Female","75","[c]","34080","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Yorkshire and The Humber","Male","40","[c]","38870","37680"
"New entrant CS","2023","National Crime Agency","National Crime Agency","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","East Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","East of England","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","National Crime Agency","London","Female","85","[c]","39710","34340"
"New entrant CS","2023","National Crime Agency","National Crime Agency","London","Male","65","[c]","46850","39630"
"New entrant CS","2023","National Crime Agency","National Crime Agency","North East (England)","Female","5","[c]","[c]","[c]"
