"Status","Year","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Finance","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Male","Unknown","110","[c]","31410","28840"
"New entrant CS","2023","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Female","Heterosexual / straight","485","[c]","33880","30320"
"New entrant CS","2023","Human Resources","Female","LGBO","45","[c]","30400","28000"
"New entrant CS","2023","Human Resources","Female","Undeclared","30","[c]","31610","27820"
"New entrant CS","2023","Human Resources","Female","Unknown","220","[c]","31680","27800"
"New entrant CS","2023","Human Resources","Male","Heterosexual / straight","225","[c]","31990","29280"
"New entrant CS","2023","Human Resources","Male","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Male","Unknown","140","[c]","31440","30080"
"New entrant CS","2023","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Female","Heterosexual / straight","205","[c]","57800","52750"
"New entrant CS","2023","Inspector of Education and Training","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Male","Heterosexual / straight","75","[c]","66970","72470"
"New entrant CS","2023","Inspector of Education and Training","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Female","Heterosexual / straight","30","[c]","29490","27890"
"New entrant CS","2023","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Female","Unknown","35","[c]","28050","25880"
"New entrant CS","2023","Intelligence Analysis","Male","Heterosexual / straight","35","[c]","30690","29450"
"New entrant CS","2023","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Male","Unknown","55","[c]","31460","29450"
"New entrant CS","2023","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Female","Heterosexual / straight","155","[c]","39470","39400"
"New entrant CS","2023","International Trade","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Female","Unknown","60","[c]","42230","41960"
"New entrant CS","2023","International Trade","Male","Heterosexual / straight","160","[c]","42420","41470"
"New entrant CS","2023","International Trade","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Male","Unknown","70","[c]","42630","41550"
"New entrant CS","2023","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Female","Heterosexual / straight","70","[c]","32560","29660"
"New entrant CS","2023","Knowledge and Information Management","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Male","Heterosexual / straight","50","[c]","31220","30950"
"New entrant CS","2023","Knowledge and Information Management","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Female","Heterosexual / straight","425","[c]","44770","45230"
"New entrant CS","2023","Legal","Female","LGBO","35","[c]","40180","38760"
"New entrant CS","2023","Legal","Female","Undeclared","35","[c]","45480","45230"
"New entrant CS","2023","Legal","Female","Unknown","65","[c]","41410","37680"
"New entrant CS","2023","Legal","Male","Heterosexual / straight","195","[c]","45530","49050"
"New entrant CS","2023","Legal","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Male","Unknown","40","[c]","45870","52020"
"New entrant CS","2023","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Female","Heterosexual / straight","90","[c]","47270","40590"
"New entrant CS","2023","Medicine","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Female","Unknown","140","[c]","48850","40590"
"New entrant CS","2023","Medicine","Male","Heterosexual / straight","40","[c]","66480","54350"
"New entrant CS","2023","Medicine","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Male","Unknown","40","[c]","66700","48390"
"New entrant CS","2023","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Female","Heterosexual / straight","8865","[c]","25270","23640"
"New entrant CS","2023","Operational Delivery","Female","LGBO","1145","[c]","25570","23640"
"New entrant CS","2023","Operational Delivery","Female","Undeclared","530","[c]","25600","23640"
"New entrant CS","2023","Operational Delivery","Female","Unknown","7765","[c]","25150","23390"
"New entrant CS","2023","Operational Delivery","Male","Heterosexual / straight","6835","[c]","27120","25750"
"New entrant CS","2023","Operational Delivery","Male","LGBO","670","[c]","25640","23640"
"New entrant CS","2023","Operational Delivery","Male","Undeclared","385","[c]","26940","24070"
"New entrant CS","2023","Operational Delivery","Male","Unknown","6325","[c]","26120","25750"
"New entrant CS","2023","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Female","Heterosexual / straight","35","[c]","33400","31310"
"New entrant CS","2023","Operational Research","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Female","Unknown","50","[c]","25600","22520"
"New entrant CS","2023","Operational Research","Male","Heterosexual / straight","45","[c]","35020","34070"
"New entrant CS","2023","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Male","Unknown","60","[c]","26360","22520"
"New entrant CS","2023","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Female","Heterosexual / straight","495","[c]","27250","21690"
"New entrant CS","2023","Other","Female","LGBO","50","[c]","26680","24130"
"New entrant CS","2023","Other","Female","Undeclared","40","[c]","29780","24190"
"New entrant CS","2023","Other","Female","Unknown","285","[c]","26020","22920"
"New entrant CS","2023","Other","Male","Heterosexual / straight","385","[c]","28230","21690"
"New entrant CS","2023","Other","Male","LGBO","30","[c]","29810","22800"
"New entrant CS","2023","Other","Male","Undeclared","30","[c]","30330","28030"
"New entrant CS","2023","Other","Male","Unknown","400","[c]","26190","22220"
"New entrant CS","2023","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Female","Heterosexual / straight","35","[c]","44270","43740"
"New entrant CS","2023","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Female","Heterosexual / straight","665","[c]","37060","33990"
"New entrant CS","2023","Policy","Female","LGBO","130","[c]","34910","32040"
"New entrant CS","2023","Policy","Female","Undeclared","95","[c]","36290","31880"
"New entrant CS","2023","Policy","Female","Unknown","345","[c]","37600","33880"
"New entrant CS","2023","Policy","Male","Heterosexual / straight","495","[c]","38490","34410"
"New entrant CS","2023","Policy","Male","LGBO","100","[c]","39600","35400"
"New entrant CS","2023","Policy","Male","Undeclared","85","[c]","36700","33830"
"New entrant CS","2023","Policy","Male","Unknown","215","[c]","38860","34030"
"New entrant CS","2023","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Female","Heterosexual / straight","435","[c]","37480","34400"
"New entrant CS","2023","Project Delivery","Female","LGBO","35","[c]","33890","32400"
"New entrant CS","2023","Project Delivery","Female","Undeclared","40","[c]","34960","33830"
"New entrant CS","2023","Project Delivery","Female","Unknown","255","[c]","33770","29660"
"New entrant CS","2023","Project Delivery","Male","Heterosexual / straight","380","[c]","41990","39500"
"New entrant CS","2023","Project Delivery","Male","LGBO","30","[c]","36180","34060"
"New entrant CS","2023","Project Delivery","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Male","Unknown","240","[c]","37020","33990"
"New entrant CS","2023","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Female","Heterosexual / straight","135","[c]","34070","31350"
"New entrant CS","2023","Property","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","Female","Unknown","115","[c]","28920","27080"
"New entrant CS","2023","Property","Male","Heterosexual / straight","225","[c]","35420","33830"
"New entrant CS","2023","Property","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Male","Unknown","150","[c]","32440","28840"
"New entrant CS","2023","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Female","Heterosexual / straight","85","[c]","29790","28480"
"New entrant CS","2023","Psychology","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Female","Unknown","35","[c]","32920","30940"
"New entrant CS","2023","Psychology","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Female","Heterosexual / straight","235","[c]","33590","30650"
"New entrant CS","2023","Science and Engineering","Female","LGBO","55","[c]","29910","27440"
"New entrant CS","2023","Science and Engineering","Female","Undeclared","40","[c]","31850","27760"
"New entrant CS","2023","Science and Engineering","Female","Unknown","195","[c]","30640","28840"
"New entrant CS","2023","Science and Engineering","Male","Heterosexual / straight","590","[c]","35830","33000"
"New entrant CS","2023","Science and Engineering","Male","LGBO","35","[c]","30600","27320"
"New entrant CS","2023","Science and Engineering","Male","Undeclared","55","[c]","34630","30930"
"New entrant CS","2023","Science and Engineering","Male","Unknown","325","[c]","30820","28600"
"New entrant CS","2023","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Female","Heterosexual / straight","85","[c]","30110","27500"
"New entrant CS","2023","Security","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Female","Unknown","90","[c]","29200","26400"
"New entrant CS","2023","Security","Male","Heterosexual / straight","240","[c]","30240","27500"
"New entrant CS","2023","Security","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Security","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Security","Male","Unknown","375","[c]","30780","27500"
"New entrant CS","2023","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Female","Heterosexual / straight","95","[c]","36050","34170"
"New entrant CS","2023","Social Research","Female","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Male","Heterosexual / straight","40","[c]","36730","32670"
"New entrant CS","2023","Social Research","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Female","Heterosexual / straight","75","[c]","34180","33830"
"New entrant CS","2023","Statistics","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Female","Unknown","70","[c]","28630","28840"
"New entrant CS","2023","Statistics","Male","Heterosexual / straight","120","[c]","34040","31910"
"New entrant CS","2023","Statistics","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Male","Unknown","60","[c]","28720","28840"
"New entrant CS","2023","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tax","Female","Heterosexual / straight","65","[c]","34160","34400"
"New entrant CS","2023","Tax","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Tax","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tax","Female","Unknown","40","[c]","34910","34400"
"New entrant CS","2023","Tax","Male","Heterosexual / straight","65","[c]","35190","34400"
"New entrant CS","2023","Tax","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Tax","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tax","Male","Unknown","40","[c]","36540","34400"
"New entrant CS","2023","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Female","Heterosexual / straight","1075","[c]","32720","29100"
"New entrant CS","2023","Unknown","Female","LGBO","160","[c]","31120","28970"
"New entrant CS","2023","Unknown","Female","Undeclared","135","[c]","34450","31940"
"New entrant CS","2023","Unknown","Female","Unknown","1540","[c]","30960","28840"
"New entrant CS","2023","Unknown","Male","Heterosexual / straight","725","[c]","33600","29100"
"New entrant CS","2023","Unknown","Male","LGBO","150","[c]","32310","29100"
"New entrant CS","2023","Unknown","Male","Undeclared","120","[c]","34250","32640"
"New entrant CS","2023","Unknown","Male","Unknown","1205","[c]","32800","29100"
"New entrant CS","2023","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
