"Status","Year","Disability","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","Royal Fleet Auxiliary","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Rural Payments Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Rural Payments Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Rural Payments Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Rural Payments Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Rural Payments Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Rural Payments Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Rural Payments Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Rural Payments Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Courts and Tribunals Service","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Courts and Tribunals Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Courts and Tribunals Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Courts and Tribunals Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Courts and Tribunals Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Courts and Tribunals Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Courts and Tribunals Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Courts and Tribunals Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Forestry","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Forestry","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Forestry","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Forestry","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Forestry","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Forestry","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Forestry","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Forestry","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government (excl. agencies)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government (excl. agencies)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Prison Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Public Pensions Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Public Pensions Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Serious Fraud Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Serious Fraud Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Serious Fraud Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Serious Fraud Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Serious Fraud Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Serious Fraud Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Social Security Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Standards and Testing Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Standards and Testing Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Standards and Testing Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Standards and Testing Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Standards and Testing Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Standards and Testing Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Student Awards Agency for Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Student Awards Agency for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Submarine Delivery Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Submarine Delivery Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Teaching Regulation Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Teaching Regulation Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The Insolvency Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Export Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","SEO/HEO","Female","35","[c]","35040","33790"
"Leaver Dept.","2023","Unknown","UK Health Security Agency","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Hydrographic Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Hydrographic Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Hydrographic Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Hydrographic Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Hydrographic Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Hydrographic Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Space Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","SEO/HEO","Female","35","[c]","33420","32170"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Supreme Court","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Supreme Court","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Valuation Office Agency","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Valuation Office Agency","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Valuation Office Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Valuation Office Agency","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Valuation Office Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Valuation Office Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Valuation Office Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Valuation Office Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Vehicle Certification Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Vehicle Certification Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Vehicle Certification Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Vehicle Certification Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Vehicle Certification Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Vehicle Certification Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Veterinary Medicines Directorate","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Veterinary Medicines Directorate","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Veterinary Medicines Directorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Veterinary Medicines Directorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Revenue Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Revenue Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Revenue Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Revenue Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Revenue Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Revenue Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wilton Park","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wilton Park","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wilton Park","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wilton Park","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wilton Park","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wilton Park","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wilton Park","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wilton Park","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Accountant in Bankruptcy","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Accountant in Bankruptcy","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Accountant in Bankruptcy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Accountant in Bankruptcy","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Accountant in Bankruptcy","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Accountant in Bankruptcy","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Accountant in Bankruptcy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Accountant in Bankruptcy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Accountant in Bankruptcy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Active Travel England","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Active Travel England","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Active Travel England","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Active Travel England","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Active Travel England","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Active Travel England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Active Travel England","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Active Travel England","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Active Travel England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Active Travel England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Active Travel England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Active Travel England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Building Digital UK","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Building Digital UK","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Building Digital UK","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Building Digital UK","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Building Digital UK","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Building Digital UK","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Building Digital UK","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Building Digital UK","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Building Digital UK","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Building Digital UK","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Building Digital UK","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Building Digital UK","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Building Digital UK","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Building Digital UK","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Building Digital UK","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","G6/G7","Male","10","[c]","[c]","[c]"
