"Status","Year","Disability","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Finance","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Gas and Electricity Markets","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Scottish Courts and Tribunals Service","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Export Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Finance","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","Rural Payments Agency","Female","145","[c]","22750","22150"
"New entrant CS","2023","Declared non-disabled","Grants Management","Rural Payments Agency","Male","105","[c]","22960","22150"
"New entrant CS","2023","Declared non-disabled","Grants Management","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Grants Management","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Cabinet Office (excl. agencies)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Cabinet Office (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Companies House","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Companies House","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Companies House","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Defence Equipment and Support","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for International Trade","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Work and Pensions (excl. agencies)","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Work and Pensions (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Driver and Vehicle Standards Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Government Legal Department","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","HM Prison and Probation Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","HM Prison and Probation Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","HM Revenue and Customs (excl. agencies)","Female","30","[c]","37890","34400"
"New entrant CS","2023","Declared non-disabled","Human Resources","HM Revenue and Customs (excl. agencies)","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","HM Treasury (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Health and Safety Executive","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Met Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Met Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Met Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Ministry of Defence (excl. agencies)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Ministry of Defence (excl. agencies)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Ministry of Justice (excl. agencies)","Female","30","[c]","31090","31270"
"New entrant CS","2023","Declared non-disabled","Human Resources","Ministry of Justice (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Office for Standards in Education, Children's Services and Skills","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Office of Gas and Electricity Markets","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Scottish Courts and Tribunals Service","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Human Resources","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
