"Status","Year","Disability","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","Leeds","15","15","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","Manchester","10","10","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","Tower Hamlets","10","10","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","Tyneside","5","5","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","Westminster","200","200","30860","30130"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Central Civil Service Fast Stream","Cabinet Office","York","5","5","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset","15","15","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Suffolk CC","35","35","32540","30320"
"In post","2023","Declared disabled","Charity Commission","Charity Commission","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Charity Commission","Sefton","25","25","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Charity Commission","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Charity Commission","Westminster","5","5","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","100","90","31750","25700"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","York","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","Tower Hamlets","45","45","55100","44310"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","Glasgow City","45","40","25310","25830"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Cabinet Office","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Cabinet Office","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Cabinet Office","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Cabinet Office","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Cabinet Office","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Cabinet Office","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Cabinet Office","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Cabinet Office","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Cabinet Office","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Cabinet Office","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Cabinet Office","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Cabinet Office","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Crown Commercial Service","Cabinet Office","Gloucestershire CC","[c]","[c]","[c]","[c]"
