"Status","Year","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Economics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO/HEO","Heterosexual / straight","130","[c]","34890","34480"
"New entrant CS","2023","Economics","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Economics","SEO/HEO","Unknown","65","[c]","35270","35410"
"New entrant CS","2023","Finance","AA/AO","Heterosexual / straight","120","[c]","22140","22520"
"New entrant CS","2023","Finance","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA/AO","Unknown","75","[c]","22450","22520"
"New entrant CS","2023","Finance","EO","Heterosexual / straight","90","[c]","27520","27080"
"New entrant CS","2023","Finance","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Unknown","60","[c]","27190","27080"
"New entrant CS","2023","Finance","G6/G7","Heterosexual / straight","65","[c]","57090","55500"
"New entrant CS","2023","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO/HEO","Heterosexual / straight","165","[c]","38060","38120"
"New entrant CS","2023","Finance","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO/HEO","Unknown","95","[c]","35670","34850"
"New entrant CS","2023","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","Heterosexual / straight","170","[c]","22080","22150"
"New entrant CS","2023","Human Resources","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","Unknown","95","[c]","22290","22220"
"New entrant CS","2023","Human Resources","EO","Heterosexual / straight","205","[c]","27590","27140"
"New entrant CS","2023","Human Resources","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Unknown","115","[c]","27440","27140"
"New entrant CS","2023","Human Resources","G6/G7","Heterosexual / straight","75","[c]","56030","54680"
"New entrant CS","2023","Human Resources","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SEO/HEO","Heterosexual / straight","245","[c]","36400","34640"
"New entrant CS","2023","Human Resources","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SEO/HEO","Unknown","125","[c]","37070","34540"
"New entrant CS","2023","Human Resources","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","G6/G7","Heterosexual / straight","125","[c]","75690","77470"
"New entrant CS","2023","Inspector of Education and Training","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","SEO/HEO","Heterosexual / straight","155","[c]","47540","47750"
"New entrant CS","2023","Inspector of Education and Training","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Inspector of Education and Training","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","EO","Heterosexual / straight","40","[c]","27520","27140"
"New entrant CS","2023","Intelligence Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","EO","Unknown","60","[c]","27100","25880"
"New entrant CS","2023","Intelligence Analysis","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Intelligence Analysis","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","EO","Heterosexual / straight","40","[c]","27330","27970"
"New entrant CS","2023","International Trade","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","G6/G7","Heterosexual / straight","55","[c]","57950","56000"
"New entrant CS","2023","International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","G6/G7","Unknown","30","[c]","56090","55370"
"New entrant CS","2023","International Trade","SEO/HEO","Heterosexual / straight","220","[c]","39380","39600"
"New entrant CS","2023","International Trade","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","International Trade","SEO/HEO","Unknown","80","[c]","40320","41550"
"New entrant CS","2023","Knowledge and Information Management","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","EO","Heterosexual / straight","35","[c]","27780","27140"
"New entrant CS","2023","Knowledge and Information Management","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","50","[c]","34960","34000"
"New entrant CS","2023","Knowledge and Information Management","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","EO","Heterosexual / straight","110","[c]","28550","27760"
"New entrant CS","2023","Legal","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","EO","Unknown","30","[c]","27870","27650"
"New entrant CS","2023","Legal","G6/G7","Heterosexual / straight","315","[c]","54280","52600"
"New entrant CS","2023","Legal","G6/G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Legal","G6/G7","Undeclared","30","[c]","55570","54170"
"New entrant CS","2023","Legal","G6/G7","Unknown","45","[c]","57530","55720"
"New entrant CS","2023","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SEO/HEO","Heterosexual / straight","195","[c]","39860","38760"
"New entrant CS","2023","Legal","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Legal","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","AA/AO","Unknown","30","[c]","23720","23950"
"New entrant CS","2023","Medicine","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","G6/G7","Heterosexual / straight","30","[c]","70840","67490"
"New entrant CS","2023","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","G6/G7","Unknown","45","[c]","81190","79770"
"New entrant CS","2023","Medicine","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","SCS level","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","SEO/HEO","Heterosexual / straight","50","[c]","39340","40590"
"New entrant CS","2023","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicine","SEO/HEO","Unknown","60","[c]","39230","40590"
"New entrant CS","2023","Operational Delivery","AA/AO","Heterosexual / straight","9730","[c]","24390","22520"
"New entrant CS","2023","Operational Delivery","AA/AO","LGBO","1070","[c]","24280","22520"
"New entrant CS","2023","Operational Delivery","AA/AO","Undeclared","545","[c]","23810","22520"
"New entrant CS","2023","Operational Delivery","AA/AO","Unknown","9110","[c]","23980","22520"
"New entrant CS","2023","Operational Delivery","EO","Heterosexual / straight","2245","[c]","27990","27760"
"New entrant CS","2023","Operational Delivery","EO","LGBO","265","[c]","27530","27650"
"New entrant CS","2023","Operational Delivery","EO","Undeclared","160","[c]","27850","26960"
"New entrant CS","2023","Operational Delivery","EO","Unknown","3155","[c]","27260","25880"
"New entrant CS","2023","Operational Delivery","G6/G7","Heterosexual / straight","195","[c]","58320","55000"
"New entrant CS","2023","Operational Delivery","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","G6/G7","Unknown","135","[c]","58710","56430"
"New entrant CS","2023","Operational Delivery","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Delivery","SEO/HEO","Heterosexual / straight","960","[c]","36700","34400"
"New entrant CS","2023","Operational Delivery","SEO/HEO","LGBO","125","[c]","35390","34100"
"New entrant CS","2023","Operational Delivery","SEO/HEO","Undeclared","80","[c]","35790","34170"
"New entrant CS","2023","Operational Delivery","SEO/HEO","Unknown","565","[c]","35550","34290"
"New entrant CS","2023","Operational Delivery","Unknown","Heterosexual / straight","2540","[c]","23270","23640"
"New entrant CS","2023","Operational Delivery","Unknown","LGBO","340","[c]","22880","23640"
"New entrant CS","2023","Operational Delivery","Unknown","Undeclared","110","[c]","23650","23640"
"New entrant CS","2023","Operational Delivery","Unknown","Unknown","1105","[c]","22870","23640"
"New entrant CS","2023","Operational Research","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","AA/AO","Unknown","75","[c]","22520","22520"
"New entrant CS","2023","Operational Research","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","SEO/HEO","Heterosexual / straight","50","[c]","34980","34170"
"New entrant CS","2023","Operational Research","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Operational Research","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Other","AA/AO","Heterosexual / straight","535","[c]","21430","21690"
"New entrant CS","2023","Other","AA/AO","LGBO","40","[c]","21390","21690"
"New entrant CS","2023","Other","AA/AO","Undeclared","35","[c]","20970","21690"
"New entrant CS","2023","Other","AA/AO","Unknown","320","[c]","21950","21690"
"New entrant CS","2023","Other","EO","Heterosexual / straight","105","[c]","27880","27840"
"New entrant CS","2023","Other","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","EO","Unknown","110","[c]","28240","29750"
"New entrant CS","2023","Other","G6/G7","Heterosexual / straight","55","[c]","57250","54680"
"New entrant CS","2023","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Other","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","SEO/HEO","Heterosexual / straight","180","[c]","34650","33830"
"New entrant CS","2023","Other","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Other","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Other","SEO/HEO","Unknown","95","[c]","36030","35600"
"New entrant CS","2023","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other","Unknown","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Planning","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","G6/G7","Heterosexual / straight","60","[c]","48900","43740"
"New entrant CS","2023","Planning Inspectors","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectors","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","AA/AO","Heterosexual / straight","60","[c]","22810","22220"
"New entrant CS","2023","Policy","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","AA/AO","Unknown","55","[c]","20990","19360"
"New entrant CS","2023","Policy","EO","Heterosexual / straight","210","[c]","27110","27680"
"New entrant CS","2023","Policy","EO","LGBO","45","[c]","26740","25920"
"New entrant CS","2023","Policy","EO","Undeclared","45","[c]","27460","27520"
"New entrant CS","2023","Policy","EO","Unknown","135","[c]","27860","28650"
"New entrant CS","2023","Policy","G6/G7","Heterosexual / straight","200","[c]","56250","54630"
"New entrant CS","2023","Policy","G6/G7","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Policy","G6/G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Policy","G6/G7","Unknown","65","[c]","56480","55110"
"New entrant CS","2023","Policy","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Policy","SEO/HEO","Heterosexual / straight","675","[c]","35320","34410"
"New entrant CS","2023","Policy","SEO/HEO","LGBO","140","[c]","35750","35040"
"New entrant CS","2023","Policy","SEO/HEO","Undeclared","95","[c]","35320","34190"
"New entrant CS","2023","Policy","SEO/HEO","Unknown","285","[c]","36460","35410"
"New entrant CS","2023","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","AA/AO","Heterosexual / straight","50","[c]","22940","23200"
"New entrant CS","2023","Project Delivery","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","AA/AO","Unknown","50","[c]","22120","23390"
"New entrant CS","2023","Project Delivery","EO","Heterosexual / straight","130","[c]","26580","26040"
"New entrant CS","2023","Project Delivery","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","EO","Unknown","75","[c]","27480","27080"
"New entrant CS","2023","Project Delivery","G6/G7","Heterosexual / straight","175","[c]","56100","53000"
"New entrant CS","2023","Project Delivery","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","G6/G7","Unknown","50","[c]","59180","55110"
"New entrant CS","2023","Project Delivery","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","SEO/HEO","Heterosexual / straight","405","[c]","36730","35410"
"New entrant CS","2023","Project Delivery","SEO/HEO","LGBO","35","[c]","34940","34630"
"New entrant CS","2023","Project Delivery","SEO/HEO","Undeclared","35","[c]","37940","37420"
"New entrant CS","2023","Project Delivery","SEO/HEO","Unknown","275","[c]","34480","33990"
"New entrant CS","2023","Project Delivery","Unknown","Heterosexual / straight","40","[c]","36380","32880"
"New entrant CS","2023","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Unknown","Unknown","35","[c]","31500","26000"
"New entrant CS","2023","Property","AA/AO","Heterosexual / straight","90","[c]","22330","22520"
"New entrant CS","2023","Property","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","AA/AO","Unknown","105","[c]","21860","22520"
"New entrant CS","2023","Property","EO","Heterosexual / straight","75","[c]","27090","27080"
"New entrant CS","2023","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","EO","Unknown","45","[c]","27210","27080"
"New entrant CS","2023","Property","G6/G7","Heterosexual / straight","45","[c]","57220","55440"
"New entrant CS","2023","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
