"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Hampshire and Isle of Wight","South Hampshire","10","[c]","21930","20980"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Inner London - West","Westminster","165","[c]","25900","27760"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Kent","East Kent","10","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Lancashire","Mid Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","20","[c]","21750","19560"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Merseyside","Liverpool","30","[c]","21640","19560"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Northumberland, and Tyne and Wear","Tyneside","30","[c]","21570","19560"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","South Yorkshire","Sheffield","15","[c]","22590","22870"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Surrey, East and West Sussex","Brighton and Hove","15","[c]","23260","20980"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Surrey, East and West Sussex","West Surrey","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","Tees Valley and Durham","South Teesside","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","West Midlands","Birmingham","40","[c]","22610","22870"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","West Wales and The Valleys","Swansea","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","West Yorkshire","Leeds","35","[c]","24080","24430"
"New entrant CS","2023","Attorney General's Departments","Operational Delivery","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Other","Inner London - West","Westminster","10","[c]","43750","27350"
"New entrant CS","2023","Attorney General's Departments","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Policy","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Policy","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Policy","Inner London - West","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Policy","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Policy","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Policy","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Policy","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Project Delivery","Inner London - West","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Project Delivery","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Property","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Security","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Security","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","East Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Greater Manchester","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Inner London - East","Tower Hamlets","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Inner London - West","Westminster","30","[c]","53730","28840"
"New entrant CS","2023","Cabinet Office","Commercial","Kent","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Merseyside","Liverpool","10","[c]","37750","32570"
"New entrant CS","2023","Cabinet Office","Commercial","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","West Central Scotland","Glasgow City","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","West Midlands","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Commercial","West Yorkshire","Leeds","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Communications","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Communications","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Communications","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Communications","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Communications","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Counter Fraud","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Counter Fraud","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","East Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","[c]","49650","50450"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Greater Manchester","Manchester","20","[c]","52440","50690"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Inner London - East","Tower Hamlets","35","[c]","53590","56430"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Inner London - West","Westminster","25","[c]","36750","28840"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","North Yorkshire","York","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","West Central Scotland","Glasgow City","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","West Midlands","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Digital, Data and Technology","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Economics","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Economics","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Economics","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Finance","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Finance","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Finance","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Finance","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Finance","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Finance","Greater Manchester","Manchester","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Finance","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Finance","Inner London - West","Westminster","20","[c]","31500","28840"
"New entrant CS","2023","Cabinet Office","Finance","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Finance","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Finance","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Finance","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Finance","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Finance","West Midlands","Birmingham","10","[c]","44120","40000"
"New entrant CS","2023","Cabinet Office","Finance","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Human Resources","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Human Resources","Inner London - East","Tower Hamlets","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Human Resources","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Human Resources","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Human Resources","North Yorkshire","York","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Human Resources","West Central Scotland","Glasgow City","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Human Resources","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Human Resources","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Knowledge and Information Management","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Knowledge and Information Management","Inner London - West","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Knowledge and Information Management","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Operational Delivery","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Operational Delivery","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Operational Delivery","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Operational Delivery","West Midlands","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Other","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Other","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Policy","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Policy","Inner London - West","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Policy","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Project Delivery","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Project Delivery","Greater Manchester","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Project Delivery","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Project Delivery","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Project Delivery","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Project Delivery","Inner London - West","Westminster","60","[c]","28840","28840"
"New entrant CS","2023","Cabinet Office","Project Delivery","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Project Delivery","North Yorkshire","York","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Project Delivery","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Project Delivery","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Project Delivery","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Project Delivery","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Project Delivery","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Property","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Property","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Property","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Property","Greater Manchester","Manchester","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Property","Inner London - West","Westminster","20","[c]","41260","37000"
"New entrant CS","2023","Cabinet Office","Property","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Property","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Property","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Property","West Midlands","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Property","West Yorkshire","Leeds","10","[c]","48630","52780"
"New entrant CS","2023","Cabinet Office","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Science and Engineering","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Science and Engineering","Inner London - West","Westminster","30","[c]","28840","28840"
"New entrant CS","2023","Cabinet Office","Science and Engineering","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Security","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Security","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Security","West Central Scotland","Glasgow City","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Social Research","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Statistics","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Statistics","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Statistics","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Statistics","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Statistics","Inner London - West","Westminster","20","[c]","28840","28840"
"New entrant CS","2023","Cabinet Office","Statistics","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Statistics","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Statistics","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","East Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","[c]","34260","35340"
"New entrant CS","2023","Cabinet Office","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","Greater Manchester","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","Greater Manchester","Manchester","15","[c]","33550","28840"
"New entrant CS","2023","Cabinet Office","Unknown","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","Inner London - East","Tower Hamlets","45","[c]","40480","28840"
"New entrant CS","2023","Cabinet Office","Unknown","Inner London - West","Westminster","285","[c]","32710","28840"
"New entrant CS","2023","Cabinet Office","Unknown","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","North Yorkshire","York","30","[c]","28530","24610"
"New entrant CS","2023","Cabinet Office","Unknown","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","Northumberland, and Tyne and Wear","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","Unknown","Unknown","40","[c]","38170","24330"
"New entrant CS","2023","Cabinet Office","Unknown","West Central Scotland","Glasgow City","120","[c]","28890","24330"
"New entrant CS","2023","Cabinet Office","Unknown","West Midlands","Birmingham","15","[c]","71470","38050"
"New entrant CS","2023","Cabinet Office","Unknown","West Yorkshire","Leeds","10","[c]","32520","28840"
"New entrant CS","2023","Chancellor's other departments","Commercial","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Commercial","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Commercial","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Communications","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Communications","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Digital, Data and Technology","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Finance","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Human Resources","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Human Resources","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Human Resources","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Operational Delivery","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Operational Research","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Other","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Other","Inner London - West","Camden and City of London","20","[c]","41160","31000"
"New entrant CS","2023","Chancellor's other departments","Other","Inner London - West","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Other","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Other","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Project Delivery","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Project Delivery","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Project Delivery","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Property","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
