"Status","Year","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Analysis","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Land Registry","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Revenue and Customs","Female","35","[c]","35030","37570"
"New entrant CS","2023","Analysis","HM Revenue and Customs","Male","60","[c]","34950","34400"
"New entrant CS","2023","Analysis","HM Treasury","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","HM Treasury","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Home Office","Female","50","[c]","32130","32000"
"New entrant CS","2023","Analysis","Home Office","Male","30","[c]","31070","29820"
"New entrant CS","2023","Analysis","Ministry of Defence","Female","85","[c]","30470","27950"
"New entrant CS","2023","Analysis","Ministry of Defence","Male","145","[c]","31180","30650"
"New entrant CS","2023","Analysis","Ministry of Justice","Female","70","[c]","36700","35410"
"New entrant CS","2023","Analysis","Ministry of Justice","Male","90","[c]","37280","35410"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Gas and Electricity Markets","Male","35","[c]","43230","33400"
"New entrant CS","2023","Analysis","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Office of Rail and Road","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","UK Statistics Authority","Female","120","[c]","32390","31560"
"New entrant CS","2023","Analysis","UK Statistics Authority","Male","135","[c]","32010","31060"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Water Services Regulation Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Cabinet Office","Female","80","[c]","57030","50990"
"New entrant CS","2023","Commercial","Cabinet Office","Male","80","[c]","62930","66750"
"New entrant CS","2023","Commercial","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Education","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Environment, Food and Rural Affairs","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for International Trade","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for International Trade","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Transport","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","HM Revenue and Customs","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Defence","Female","160","[c]","31020","27720"
"New entrant CS","2023","Commercial","Ministry of Defence","Male","120","[c]","30690","27980"
"New entrant CS","2023","Commercial","Ministry of Justice","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Ministry of Justice","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Government","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","The National Archives","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","UK Export Finance","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Departments","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Cabinet Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Business, Energy and Industrial Strategy","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Education","Female","35","[c]","32170","33950"
"New entrant CS","2023","Communications","Department for Education","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Environment, Food and Rural Affairs","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for International Trade","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Transport","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department for Work and Pensions","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Department of Health and Social Care","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","HM Treasury","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Home Office","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Defence","Female","35","[c]","35010","33830"
"New entrant CS","2023","Communications","Ministry of Defence","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Ministry of Justice","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Crime Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Gas and Electricity Markets","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Qualifications and Examinations Regulation","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scottish Government","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Export Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Export Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Statistics Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Attorney General's Departments","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Cabinet Office","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","35","[c]","23150","21380"
"New entrant CS","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Transport","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","Female","165","[c]","26740","25610"
"New entrant CS","2023","Counter Fraud","Department for Work and Pensions","Male","145","[c]","27610","25610"
"New entrant CS","2023","Counter Fraud","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Female","115","[c]","31100","27890"
"New entrant CS","2023","Counter Fraud","HM Revenue and Customs","Male","120","[c]","30580","27890"
"New entrant CS","2023","Counter Fraud","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Department for Work and Pensions","Female","270","[c]","21700","21690"
"New entrant CS","2023","Debt","Department for Work and Pensions","Male","170","[c]","21800","21690"
"New entrant CS","2023","Debt","HM Revenue and Customs","Female","710","[c]","23230","22520"
"New entrant CS","2023","Debt","HM Revenue and Customs","Male","530","[c]","23050","22520"
"New entrant CS","2023","Digital, Data & Technology","Attorney General's Departments","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Attorney General's Departments","Male","35","[c]","47250","36870"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","Female","90","[c]","39910","35240"
"New entrant CS","2023","Digital, Data & Technology","Cabinet Office","Male","90","[c]","45500","39860"
"New entrant CS","2023","Digital, Data & Technology","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Charity Commission","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Competition and Markets Authority","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","105","[c]","32840","31750"
"New entrant CS","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","175","[c]","34000","33430"
"New entrant CS","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Education","Female","35","[c]","36600","37590"
"New entrant CS","2023","Digital, Data & Technology","Department for Education","Male","55","[c]","36680","30330"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Female","85","[c]","40250","37300"
"New entrant CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Male","100","[c]","42140","37610"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for International Trade","Male","35","[c]","44670","37180"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Department for Transport","Male","55","[c]","37950","34850"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Female","155","[c]","40510","38630"
"New entrant CS","2023","Digital, Data & Technology","Department for Work and Pensions","Male","250","[c]","42690","39150"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","Female","55","[c]","42830","40880"
"New entrant CS","2023","Digital, Data & Technology","Department of Health and Social Care","Male","45","[c]","48370","41280"
"New entrant CS","2023","Digital, Data & Technology","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Land Registry","Male","45","[c]","31630","28080"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","Female","170","[c]","37430","34700"
"New entrant CS","2023","Digital, Data & Technology","HM Revenue and Customs","Male","415","[c]","41090","39110"
"New entrant CS","2023","Digital, Data & Technology","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","HM Treasury","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Female","50","[c]","38950","36090"
"New entrant CS","2023","Digital, Data & Technology","Home Office","Male","160","[c]","40270","36180"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Female","110","[c]","31170","27140"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Defence","Male","200","[c]","35090","32500"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","Female","65","[c]","39750","37680"
"New entrant CS","2023","Digital, Data & Technology","Ministry of Justice","Male","100","[c]","45180","43650"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","National Crime Agency","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Male","40","[c]","47160","46160"
"New entrant CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scottish Government","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","The National Archives","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Export Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Female","75","[c]","34270","33210"
"New entrant CS","2023","Digital, Data & Technology","UK Statistics Authority","Male","120","[c]","37020","34060"
"New entrant CS","2023","Digital, Data & Technology","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Attorney General's Departments","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Cabinet Office","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Cabinet Office","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Business, Energy and Industrial Strategy","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Education","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Transport","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions","Female","55","[c]","35440","34170"
"New entrant CS","2023","Finance","Department for Work and Pensions","Male","45","[c]","33670","34170"
"New entrant CS","2023","Finance","Department of Health and Social Care","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department of Health and Social Care","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs","Female","85","[c]","27710","22520"
"New entrant CS","2023","Finance","HM Revenue and Customs","Male","75","[c]","29340","22520"
"New entrant CS","2023","Finance","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Treasury","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence","Female","95","[c]","31630","27080"
"New entrant CS","2023","Finance","Ministry of Defence","Male","95","[c]","29710","27080"
"New entrant CS","2023","Finance","Ministry of Justice","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Government","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Government","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Export Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
