"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Undeclared","AA/AO","AO","80","[c]","24300","22500"
"New entrant CS","2023","Undeclared","Undeclared","EO","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","SEO/HEO","HEO","35","[c]","34610","34620"
"New entrant CS","2023","Undeclared","Undeclared","SEO/HEO","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","AA/AO","AA","60","[c]","22420","23230"
"New entrant CS","2023","Undeclared","White","AA/AO","AO","235","[c]","23740","22500"
"New entrant CS","2023","Undeclared","White","EO","EO","110","[c]","27790","27790"
"New entrant CS","2023","Undeclared","White","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","G6/G7","G7","35","[c]","54520","54170"
"New entrant CS","2023","Undeclared","White","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","SEO/HEO","HEO","100","[c]","33310","33400"
"New entrant CS","2023","Undeclared","White","SEO/HEO","SEO","55","[c]","40750","39820"
"New entrant CS","2023","Undeclared","White","Unknown","Unknown","95","[c]","22790","23640"
"New entrant CS","2023","Unknown","Asian","AA/AO","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","AA/AO","AO","270","[c]","23390","22520"
"New entrant CS","2023","Unknown","Asian","EO","EO","230","[c]","28470","28120"
"New entrant CS","2023","Unknown","Asian","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","G6/G7","G7","50","[c]","56910","54460"
"New entrant CS","2023","Unknown","Asian","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","SEO/HEO","HEO","175","[c]","32430","32500"
"New entrant CS","2023","Unknown","Asian","SEO/HEO","SEO","90","[c]","41690","41210"
"New entrant CS","2023","Unknown","Asian","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","AA/AO","AO","100","[c]","24200","22520"
"New entrant CS","2023","Unknown","Black","EO","EO","100","[c]","27940","28200"
"New entrant CS","2023","Unknown","Black","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","SEO/HEO","HEO","80","[c]","33590","33830"
"New entrant CS","2023","Unknown","Black","SEO/HEO","SEO","35","[c]","41160","40940"
"New entrant CS","2023","Unknown","Black","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","AA/AO","AO","65","[c]","23380","22400"
"New entrant CS","2023","Unknown","Mixed","EO","EO","70","[c]","28270","27600"
"New entrant CS","2023","Unknown","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","SEO/HEO","HEO","75","[c]","31870","30330"
"New entrant CS","2023","Unknown","Mixed","SEO/HEO","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","AA/AO","AO","30","[c]","23220","22520"
"New entrant CS","2023","Unknown","Undeclared","EO","EO","40","[c]","29010","27820"
"New entrant CS","2023","Unknown","Undeclared","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","SEO/HEO","HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","AA/AO","AA","2135","[c]","22580","22180"
"New entrant CS","2023","Unknown","Unknown","AA/AO","AO","8800","[c]","24210","22520"
"New entrant CS","2023","Unknown","Unknown","EO","EO","4635","[c]","27590","26780"
"New entrant CS","2023","Unknown","Unknown","G6/G7","G6","185","[c]","73710","70540"
"New entrant CS","2023","Unknown","Unknown","G6/G7","G7","635","[c]","55080","54440"
"New entrant CS","2023","Unknown","Unknown","SCS level","SCS level","105","[c]","108110","97920"
"New entrant CS","2023","Unknown","Unknown","SEO/HEO","HEO","1955","[c]","34120","33830"
"New entrant CS","2023","Unknown","Unknown","SEO/HEO","SEO","990","[c]","42100","41640"
"New entrant CS","2023","Unknown","Unknown","Unknown","Unknown","1320","[c]","23300","23640"
"New entrant CS","2023","Unknown","White","AA/AO","AA","335","[c]","22460","21380"
"New entrant CS","2023","Unknown","White","AA/AO","AO","1545","[c]","22860","22400"
"New entrant CS","2023","Unknown","White","EO","EO","1525","[c]","28160","27080"
"New entrant CS","2023","Unknown","White","G6/G7","G6","105","[c]","69830","67530"
"New entrant CS","2023","Unknown","White","G6/G7","G7","365","[c]","53680","53000"
"New entrant CS","2023","Unknown","White","SCS level","SCS level","55","[c]","98340","90000"
"New entrant CS","2023","Unknown","White","SEO/HEO","HEO","1355","[c]","32470","32160"
"New entrant CS","2023","Unknown","White","SEO/HEO","SEO","640","[c]","41750","41000"
"New entrant CS","2023","Unknown","White","Unknown","Unknown","110","[c]","29140","23640"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-07-28, with GIT d545f65.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","","",""
"Responsibility_level_ungrouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_ungrouped shows the mapped grades at a higher level of detail, however not all Government Departments / bodies have distinct grades that map exactly to these levels so figures should be considered as approximations and treated with caution.","","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
