"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","White","Unknown","LGBO","85","[c]","23080","23640"
"New entrant CS","2023","Declared disabled","White","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","AA/AO","Heterosexual / straight","1180","[c]","23440","22520"
"New entrant CS","2023","Declared non-disabled","Asian","AA/AO","LGBO","30","[c]","23370","22520"
"New entrant CS","2023","Declared non-disabled","Asian","AA/AO","Undeclared","45","[c]","23010","22520"
"New entrant CS","2023","Declared non-disabled","Asian","AA/AO","Unknown","55","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","EO","Heterosexual / straight","385","[c]","27850","27840"
"New entrant CS","2023","Declared non-disabled","Asian","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","G6/G7","Heterosexual / straight","155","[c]","59210","55720"
"New entrant CS","2023","Declared non-disabled","Asian","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","SEO/HEO","Heterosexual / straight","450","[c]","37720","37300"
"New entrant CS","2023","Declared non-disabled","Asian","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","Heterosexual / straight","160","[c]","22800","23640"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","AA/AO","Heterosexual / straight","530","[c]","25800","24070"
"New entrant CS","2023","Declared non-disabled","Black","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","EO","Heterosexual / straight","165","[c]","28060","28120"
"New entrant CS","2023","Declared non-disabled","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","G6/G7","Heterosexual / straight","80","[c]","56910","55000"
"New entrant CS","2023","Declared non-disabled","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","SEO/HEO","Heterosexual / straight","265","[c]","37610","37300"
"New entrant CS","2023","Declared non-disabled","Black","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","Heterosexual / straight","145","[c]","24810","23640"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","AA/AO","Heterosexual / straight","255","[c]","24710","22520"
"New entrant CS","2023","Declared non-disabled","Mixed","AA/AO","LGBO","40","[c]","24610","23230"
"New entrant CS","2023","Declared non-disabled","Mixed","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","EO","Heterosexual / straight","95","[c]","27510","27650"
"New entrant CS","2023","Declared non-disabled","Mixed","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","G6/G7","Heterosexual / straight","50","[c]","57040","55120"
"New entrant CS","2023","Declared non-disabled","Mixed","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","SEO/HEO","Heterosexual / straight","115","[c]","37030","35600"
"New entrant CS","2023","Declared non-disabled","Mixed","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","95","[c]","24640","23640"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","AA/AO","Heterosexual / straight","70","[c]","24840","22520"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","EO","Heterosexual / straight","30","[c]","27910","28120"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SEO/HEO","Heterosexual / straight","40","[c]","36400","35410"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","AA/AO","Heterosexual / straight","55","[c]","24940","22520"
"New entrant CS","2023","Declared non-disabled","Undeclared","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","AA/AO","Undeclared","50","[c]","23390","22080"
"New entrant CS","2023","Declared non-disabled","Undeclared","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","Heterosexual / straight","50","[c]","23420","21780"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","Unknown","130","[c]","22410","22150"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Unknown","35","[c]","26540","25930"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","Heterosexual / straight","55","[c]","39570","39890"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","Unknown","45","[c]","36760","35200"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","AA/AO","Heterosexual / straight","6800","[c]","24420","22520"
"New entrant CS","2023","Declared non-disabled","White","AA/AO","LGBO","750","[c]","24370","22520"
"New entrant CS","2023","Declared non-disabled","White","AA/AO","Undeclared","275","[c]","23760","22520"
"New entrant CS","2023","Declared non-disabled","White","AA/AO","Unknown","150","[c]","22980","22520"
"New entrant CS","2023","Declared non-disabled","White","EO","Heterosexual / straight","2045","[c]","27690","27890"
"New entrant CS","2023","Declared non-disabled","White","EO","LGBO","260","[c]","27410","27700"
"New entrant CS","2023","Declared non-disabled","White","EO","Undeclared","120","[c]","27700","27630"
"New entrant CS","2023","Declared non-disabled","White","EO","Unknown","55","[c]","27400","27650"
"New entrant CS","2023","Declared non-disabled","White","G6/G7","Heterosexual / straight","1260","[c]","58570","55110"
"New entrant CS","2023","Declared non-disabled","White","G6/G7","LGBO","115","[c]","59040","55510"
"New entrant CS","2023","Declared non-disabled","White","G6/G7","Undeclared","70","[c]","56520","55130"
"New entrant CS","2023","Declared non-disabled","White","G6/G7","Unknown","55","[c]","69780","69990"
"New entrant CS","2023","Declared non-disabled","White","SCS level","Heterosexual / straight","70","[c]","98840","92750"
"New entrant CS","2023","Declared non-disabled","White","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","SEO/HEO","Heterosexual / straight","3175","[c]","37310","36000"
"New entrant CS","2023","Declared non-disabled","White","SEO/HEO","LGBO","350","[c]","36000","34510"
"New entrant CS","2023","Declared non-disabled","White","SEO/HEO","Undeclared","180","[c]","36870","34900"
"New entrant CS","2023","Declared non-disabled","White","SEO/HEO","Unknown","80","[c]","34720","33250"
"New entrant CS","2023","Declared non-disabled","White","Unknown","Heterosexual / straight","1680","[c]","23780","23640"
"New entrant CS","2023","Declared non-disabled","White","Unknown","LGBO","200","[c]","23020","23640"
"New entrant CS","2023","Declared non-disabled","White","Unknown","Undeclared","45","[c]","22810","23640"
"New entrant CS","2023","Declared non-disabled","White","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","AA/AO","Heterosexual / straight","35","[c]","22430","22340"
"New entrant CS","2023","Undeclared","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","AA/AO","Undeclared","75","[c]","24360","22510"
"New entrant CS","2023","Undeclared","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
