"Status","Year","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Female","445","[c]","33130","27740"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Male","350","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury","Female","105","[c]","44290","38660"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury","Male","90","[c]","51020","47560"
"Leaver Dept.","2023","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Female","340","[c]","40240","36180"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Male","280","[c]","39740","35060"
"Leaver Dept.","2023","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Female","225","[c]","36680","34140"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Male","210","[c]","37730","37470"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Female","700","[c]","34130","30450"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Male","485","[c]","37140","34260"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Female","35","[c]","39400","33400"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Male","35","[c]","34830","30950"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government","Female","55","[c]","37990","34890"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government","Male","35","[c]","38580","36330"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","The National Archives","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Export Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Female","70","[c]","35730","32670"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Male","40","[c]","38210","31560"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Water Services Regulation Authority","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Welsh Government","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Welsh Government","Male","35","[c]","41630","38160"
"Leaver Dept.","2023","Declared non-disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cabinet Office","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cabinet Office","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Education","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Education","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Environment, Food and Rural Affairs","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Levelling Up, Housing and Communities","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","Female","80","[c]","29250","28120"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","Male","50","[c]","30980","28120"
"Leaver Dept.","2023","Undeclared","Department of Health and Social Care","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Food Standards Agency","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Food Standards Agency","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Treasury","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Treasury","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Home Office","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Home Office","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice","Female","55","[c]","30550","21780"
"Leaver Dept.","2023","Undeclared","Ministry of Justice","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Rail and Road","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Rail and Road","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Statistics Authority","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Attorney General's Departments","Female","60","[c]","38600","32510"
"Leaver Dept.","2023","Unknown","Attorney General's Departments","Male","40","[c]","46640","49050"
"Leaver Dept.","2023","Unknown","Cabinet Office","Female","430","[c]","36050","32000"
"Leaver Dept.","2023","Unknown","Cabinet Office","Male","355","[c]","37790","32830"
"Leaver Dept.","2023","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Charity Commission","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy","Female","85","[c]","37720","33570"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy","Male","75","[c]","38970","33610"
"Leaver Dept.","2023","Unknown","Department for Digital, Culture, Media and Sport","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Digital, Culture, Media and Sport","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Education","Female","140","[c]","39170","37590"
"Leaver Dept.","2023","Unknown","Department for Education","Male","85","[c]","41110","37590"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for International Trade","Female","45","[c]","41230","38160"
"Leaver Dept.","2023","Unknown","Department for International Trade","Male","45","[c]","42920","38470"
"Leaver Dept.","2023","Unknown","Department for Levelling Up, Housing and Communities","Female","40","[c]","44020","36950"
"Leaver Dept.","2023","Unknown","Department for Levelling Up, Housing and Communities","Male","30","[c]","41330","36630"
"Leaver Dept.","2023","Unknown","Department for Transport","Female","65","[c]","33760","31660"
"Leaver Dept.","2023","Unknown","Department for Transport","Male","65","[c]","36000","32630"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Female","110","[c]","32940","28120"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions","Male","90","[c]","32200","28120"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Female","275","[c]","43080","37060"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Male","170","[c]","49130","45360"
"Leaver Dept.","2023","Unknown","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","Female","110","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Foreign, Commonwealth and Development Office","Male","115","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Female","240","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Revenue and Customs","Male","240","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","HM Treasury","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Home Office","Female","270","[c]","36080","32000"
"Leaver Dept.","2023","Unknown","Home Office","Male","215","[c]","36050","32000"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Female","80","[c]","39770","39890"
"Leaver Dept.","2023","Unknown","Ministry of Defence","Male","105","[c]","40360","39890"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Female","180","[c]","32480","31070"
"Leaver Dept.","2023","Unknown","Ministry of Justice","Male","120","[c]","33290","29660"
"Leaver Dept.","2023","Unknown","National Crime Agency","Female","45","[c]","44530","40210"
"Leaver Dept.","2023","Unknown","National Crime Agency","Male","35","[c]","36910","36440"
"Leaver Dept.","2023","Unknown","Northern Ireland Office","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland Office","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scottish Government","Female","40","[c]","44610","36330"
"Leaver Dept.","2023","Unknown","Scottish Government","Male","35","[c]","42280","38170"
"Leaver Dept.","2023","Unknown","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","Female","60","[c]","32040","31060"
"Leaver Dept.","2023","Unknown","UK Statistics Authority","Male","40","[c]","35010","31560"
"Leaver Dept.","2023","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Welsh Government","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Female","105","[c]","32180","26900"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Male","45","[c]","31850","27760"
"New entrant CS","2023","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office","Female","105","[c]","31640","28840"
"New entrant CS","2023","Declared disabled","Cabinet Office","Male","75","[c]","36290","28840"
"New entrant CS","2023","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Female","45","[c]","33500","29720"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Male","35","[c]","30910","28510"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Female","140","[c]","32220","29120"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Male","100","[c]","30210","25920"
"New entrant CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Transport","Male","55","[c]","27730","26780"
"New entrant CS","2023","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","Female","265","[c]","26960","21690"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","Male","210","[c]","27250","21690"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","Female","155","[c]","27370","22520"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","Male","125","[c]","28550","22520"
"New entrant CS","2023","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Home Office","Female","85","[c]","28130","25750"
"New entrant CS","2023","Declared disabled","Home Office","Male","90","[c]","27590","25750"
"New entrant CS","2023","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Defence","Female","115","[c]","30030","27110"
"New entrant CS","2023","Declared disabled","Ministry of Defence","Male","140","[c]","32620","30650"
"New entrant CS","2023","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Justice","Female","755","[c]","25170","23640"
