"Status","Year","Disability","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","No function","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Project Delivery","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Property","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Property","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Property","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Property","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Property","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Security","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Security","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Security","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Security","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Analysis","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Analysis","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Analysis","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Analysis","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Analysis","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Commercial","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Commercial","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Commercial","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Commercial","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Commercial","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Communications","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Communications","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Counter Fraud","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Debt","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Debt","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Debt","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Digital, Data & Technology","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Digital, Data & Technology","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Digital, Data & Technology","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Finance","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Finance","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Finance","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Finance","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Grants Management","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Grants Management","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Human Resources","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Legal","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Legal","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Legal","Legal","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Legal","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Legal","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Legal","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Legal","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Operational Delivery","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","No function","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Project Delivery","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Property","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Property","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Property","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Property","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Property","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Security","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Security","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Security","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Security","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Analysis","Counter Fraud","[c]","[c]","[c]","[c]"
