"Status","Year","Profession_of_post","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East of England","Outside London","AO","10","[c]","22800","22520"
"New entrant CS","2023","Counter Fraud","East of England","Outside London","EO","10","[c]","30000","31280"
"New entrant CS","2023","Counter Fraud","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","London","AO","20","[c]","26170","25610"
"New entrant CS","2023","Counter Fraud","London","London","EO","50","[c]","30100","32260"
"New entrant CS","2023","Counter Fraud","London","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","London","London","HEO","20","[c]","38050","39150"
"New entrant CS","2023","Counter Fraud","London","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","Outside London","EO","15","[c]","27890","27890"
"New entrant CS","2023","Counter Fraud","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","Outside London","AO","15","[c]","21870","21690"
"New entrant CS","2023","Counter Fraud","North West (England)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","North West (England)","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Scotland","Outside London","AO","50","[c]","21690","21690"
"New entrant CS","2023","Counter Fraud","Scotland","Outside London","EO","10","[c]","27940","28120"
"New entrant CS","2023","Counter Fraud","Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South East (England)","Outside London","AO","75","[c]","25420","25610"
"New entrant CS","2023","Counter Fraud","South East (England)","Outside London","EO","20","[c]","28710","28120"
"New entrant CS","2023","Counter Fraud","South East (England)","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South West (England)","Outside London","EO","15","[c]","27830","27890"
"New entrant CS","2023","Counter Fraud","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","South West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Wales","Outside London","AO","30","[c]","21490","21380"
"New entrant CS","2023","Counter Fraud","Wales","Outside London","EO","25","[c]","26520","25610"
"New entrant CS","2023","Counter Fraud","Wales","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","Outside London","HEO","15","[c]","33730","34170"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","Outside London","AO","25","[c]","21710","21690"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","Outside London","EO","20","[c]","27980","28120"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","East Midlands (England)","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","East Midlands (England)","Outside London","EO","10","[c]","28550","27980"
"New entrant CS","2023","Digital, Data and Technology","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","East Midlands (England)","Outside London","G7","10","[c]","53850","51770"
"New entrant CS","2023","Digital, Data and Technology","East Midlands (England)","Outside London","HEO","10","[c]","32930","31310"
"New entrant CS","2023","Digital, Data and Technology","East Midlands (England)","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","East of England","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","East of England","Outside London","EO","10","[c]","28280","27950"
"New entrant CS","2023","Digital, Data and Technology","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","East of England","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","East of England","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","London","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","London","London","AO","10","[c]","24300","24380"
"New entrant CS","2023","Digital, Data and Technology","London","London","EO","95","[c]","29380","29660"
"New entrant CS","2023","Digital, Data and Technology","London","London","G6","40","[c]","74630","74830"
"New entrant CS","2023","Digital, Data and Technology","London","London","G7","165","[c]","58430","56860"
"New entrant CS","2023","Digital, Data and Technology","London","London","HEO","210","[c]","35750","35760"
"New entrant CS","2023","Digital, Data and Technology","London","London","SCS level","15","[c]","106040","102000"
"New entrant CS","2023","Digital, Data and Technology","London","London","SEO","140","[c]","43490","43150"
"New entrant CS","2023","Digital, Data and Technology","London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","North East (England)","Outside London","EO","75","[c]","27570","28120"
"New entrant CS","2023","Digital, Data and Technology","North East (England)","Outside London","G6","15","[c]","71110","74390"
"New entrant CS","2023","Digital, Data and Technology","North East (England)","Outside London","G7","60","[c]","54570","53100"
"New entrant CS","2023","Digital, Data and Technology","North East (England)","Outside London","HEO","50","[c]","33820","34290"
"New entrant CS","2023","Digital, Data and Technology","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","North East (England)","Outside London","SEO","80","[c]","40840","40670"
"New entrant CS","2023","Digital, Data and Technology","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","North West (England)","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","North West (England)","Outside London","EO","90","[c]","27310","27650"
"New entrant CS","2023","Digital, Data and Technology","North West (England)","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","North West (England)","Outside London","G7","70","[c]","54110","54000"
"New entrant CS","2023","Digital, Data and Technology","North West (England)","Outside London","HEO","130","[c]","32870","33810"
"New entrant CS","2023","Digital, Data and Technology","North West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","North West (England)","Outside London","SEO","110","[c]","39530","39000"
"New entrant CS","2023","Digital, Data and Technology","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Northern Ireland","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Scotland","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Scotland","Outside London","EO","25","[c]","28500","27650"
"New entrant CS","2023","Digital, Data and Technology","Scotland","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Scotland","Outside London","G7","15","[c]","53070","52180"
"New entrant CS","2023","Digital, Data and Technology","Scotland","Outside London","HEO","25","[c]","33470","34000"
"New entrant CS","2023","Digital, Data and Technology","Scotland","Outside London","SEO","30","[c]","43640","41780"
"New entrant CS","2023","Digital, Data and Technology","South East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","South East (England)","Outside London","EO","40","[c]","27230","27080"
"New entrant CS","2023","Digital, Data and Technology","South East (England)","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","South East (England)","Outside London","G7","20","[c]","54220","52600"
"New entrant CS","2023","Digital, Data and Technology","South East (England)","Outside London","HEO","35","[c]","32310","31350"
"New entrant CS","2023","Digital, Data and Technology","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","South East (England)","Outside London","SEO","45","[c]","39490","37760"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Outside London","AO","35","[c]","23110","23390"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Outside London","EO","70","[c]","27550","27080"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Outside London","G7","45","[c]","52910","51290"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Outside London","HEO","80","[c]","33160","33430"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Outside London","SEO","55","[c]","40720","41000"
"New entrant CS","2023","Digital, Data and Technology","South West (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Wales","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Wales","Outside London","EO","80","[c]","27180","26780"
"New entrant CS","2023","Digital, Data and Technology","Wales","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Wales","Outside London","G7","40","[c]","56320","53440"
"New entrant CS","2023","Digital, Data and Technology","Wales","Outside London","HEO","75","[c]","33640","32800"
"New entrant CS","2023","Digital, Data and Technology","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Wales","Outside London","SEO","65","[c]","42050","40000"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","Outside London","AO","15","[c]","22030","22220"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","Outside London","EO","45","[c]","27540","27080"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","Outside London","G7","35","[c]","54550","54480"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","Outside London","HEO","65","[c]","34460","34400"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","West Midlands (England)","Outside London","SEO","75","[c]","42030","41780"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","Outside London","EO","40","[c]","26880","27080"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","Outside London","G6","10","[c]","69220","69960"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","Outside London","G7","80","[c]","54190","54260"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","Outside London","HEO","60","[c]","33140","34170"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data and Technology","Yorkshire and The Humber","Outside London","SEO","70","[c]","39730","39460"
"New entrant CS","2023","Economics","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","London","London","AO","30","[c]","23360","23210"
"New entrant CS","2023","Economics","London","London","EO","35","[c]","28950","29000"
"New entrant CS","2023","Economics","London","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","London","London","G7","15","[c]","58750","55990"
"New entrant CS","2023","Economics","London","London","HEO","145","[c]","35190","35010"
"New entrant CS","2023","Economics","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","London","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","North East (England)","Outside London","AO","15","[c]","21820","21200"
"New entrant CS","2023","Economics","North East (England)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Economics","North East (England)","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","North West (England)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Economics","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","North West (England)","Outside London","HEO","15","[c]","34020","34400"
"New entrant CS","2023","Economics","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Scotland","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","South East (England)","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Economics","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","South West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Wales","Outside London","AO","20","[c]","20960","21200"
"New entrant CS","2023","Economics","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Wales","Outside London","HEO","15","[c]","32080","31560"
"New entrant CS","2023","Economics","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","West Midlands (England)","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Economics","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Yorkshire and The Humber","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Economics","Yorkshire and The Humber","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","London","AO","15","[c]","24050","24380"
"New entrant CS","2023","Finance","London","London","EO","35","[c]","28590","29660"
"New entrant CS","2023","Finance","London","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","London","G7","20","[c]","56740","57870"
"New entrant CS","2023","Finance","London","London","HEO","50","[c]","34130","34660"
"New entrant CS","2023","Finance","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","London","London","SEO","40","[c]","44170","43420"
"New entrant CS","2023","Finance","North East (England)","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North East (England)","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North East (England)","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North East (England)","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North West (England)","Outside London","AO","15","[c]","21810","21690"
"New entrant CS","2023","Finance","North West (England)","Outside London","EO","30","[c]","26530","25970"
"New entrant CS","2023","Finance","North West (England)","Outside London","G7","10","[c]","53510","53760"
"New entrant CS","2023","Finance","North West (England)","Outside London","HEO","15","[c]","31800","31700"
"New entrant CS","2023","Finance","North West (England)","Outside London","SEO","10","[c]","40010","40000"
"New entrant CS","2023","Finance","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","Outside London","AO","45","[c]","22760","22520"
"New entrant CS","2023","Finance","Scotland","Outside London","EO","10","[c]","27180","27650"
"New entrant CS","2023","Finance","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","Outside London","AO","20","[c]","22550","22520"
"New entrant CS","2023","Finance","South East (England)","Outside London","EO","20","[c]","27600","27080"
"New entrant CS","2023","Finance","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","Outside London","HEO","15","[c]","34280","33830"
"New entrant CS","2023","Finance","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South West (England)","Outside London","AO","45","[c]","22130","21690"
"New entrant CS","2023","Finance","South West (England)","Outside London","EO","40","[c]","26750","27000"
"New entrant CS","2023","Finance","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South West (England)","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South West (England)","Outside London","HEO","15","[c]","33490","33830"
"New entrant CS","2023","Finance","South West (England)","Outside London","SEO","15","[c]","43440","43230"
"New entrant CS","2023","Finance","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","Outside London","AO","15","[c]","21360","21380"
"New entrant CS","2023","Finance","Wales","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","Outside London","SEO","15","[c]","42670","42620"
"New entrant CS","2023","Finance","West Midlands (England)","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Midlands (England)","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Yorkshire and The Humber","Outside London","AO","25","[c]","22040","22520"
"New entrant CS","2023","Finance","Yorkshire and The Humber","Outside London","EO","10","[c]","25010","25830"
"New entrant CS","2023","Finance","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Yorkshire and The Humber","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Yorkshire and The Humber","Outside London","HEO","15","[c]","32780","34000"
"New entrant CS","2023","Finance","Yorkshire and The Humber","Outside London","SEO","15","[c]","39910","39820"
"New entrant CS","2023","Geography","South West (England)","Outside London","AO","20","[c]","21690","21690"
"New entrant CS","2023","Geography","South West (England)","Outside London","EO","15","[c]","28540","27610"
"New entrant CS","2023","Geography","South West (England)","Outside London","HEO","10","[c]","34370","34370"
"New entrant CS","2023","Geography","South West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Geography","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Outside London","EO","10","[c]","27600","27650"
"New entrant CS","2023","Human Resources","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Outside London","AO","10","[c]","22460","21960"
"New entrant CS","2023","Human Resources","East of England","Outside London","EO","10","[c]","27070","27080"
"New entrant CS","2023","Human Resources","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","London","AO","10","[c]","24490","24520"
"New entrant CS","2023","Human Resources","London","London","EO","75","[c]","28960","29000"
"New entrant CS","2023","Human Resources","London","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","London","G7","10","[c]","56180","55690"
"New entrant CS","2023","Human Resources","London","London","HEO","55","[c]","34750","35040"
"New entrant CS","2023","Human Resources","London","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","London","London","SEO","20","[c]","43720","44770"
"New entrant CS","2023","Human Resources","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","Outside London","EO","20","[c]","26400","25900"
"New entrant CS","2023","Human Resources","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","Outside London","HEO","20","[c]","32350","31720"
"New entrant CS","2023","Human Resources","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Outside London","AO","50","[c]","22440","22490"
"New entrant CS","2023","Human Resources","North West (England)","Outside London","EO","40","[c]","26700","26870"
"New entrant CS","2023","Human Resources","North West (England)","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Outside London","G7","15","[c]","54080","54000"
"New entrant CS","2023","Human Resources","North West (England)","Outside London","HEO","40","[c]","33220","33480"
"New entrant CS","2023","Human Resources","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North West (England)","Outside London","SEO","15","[c]","42210","41490"
"New entrant CS","2023","Human Resources","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
