"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government","AA/AO","Female","50","[c]","22650","22180"
"New entrant CS","2023","Declared disabled","Scottish Government","AA/AO","Male","35","[c]","22560","22180"
"New entrant CS","2023","Declared disabled","Scottish Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government","EO","Female","55","[c]","29400","29100"
"New entrant CS","2023","Declared disabled","Scottish Government","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government","SEO/HEO","Female","40","[c]","37090","35680"
"New entrant CS","2023","Declared disabled","Scottish Government","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","AA/AO","Female","220","[c]","21880","21120"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","AA/AO","Male","100","[c]","21990","21890"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","EO","Female","145","[c]","27660","27760"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","EO","Male","50","[c]","27710","27760"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","G6/G7","Female","110","[c]","53630","52020"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","G6/G7","Male","70","[c]","55390","52020"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","SEO/HEO","Female","110","[c]","38840","38760"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","SEO/HEO","Male","70","[c]","38320","38760"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","AA/AO","Female","40","[c]","21270","21720"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","AA/AO","Male","40","[c]","21680","21720"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","EO","Female","40","[c]","26020","24610"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","G6/G7","Female","70","[c]","61680","59730"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","G6/G7","Male","90","[c]","63530","65500"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","SEO/HEO","Female","115","[c]","34180","33020"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","SEO/HEO","Male","70","[c]","35440","33020"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AA/AO","Female","100","[c]","21270","21380"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AA/AO","Male","90","[c]","20830","21380"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","EO","Female","70","[c]","26500","25610"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","EO","Male","65","[c]","27210","26650"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G6/G7","Female","35","[c]","52570","51520"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G6/G7","Male","40","[c]","53010","50930"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","175","[c]","37060","37420"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","150","[c]","36730","35570"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","40","[c]","35690","35040"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
