"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","EO","50","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","G6/G7","55","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","London","SEO/HEO","120","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Outside London","AA/AO","580","[c]","22400","22520"
"Leaver Dept.","2023","HM Revenue and Customs","Outside London","EO","235","[c]","26350","26020"
"Leaver Dept.","2023","HM Revenue and Customs","Outside London","G6/G7","70","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Outside London","SEO/HEO","260","[c]","37560","34000"
"Leaver Dept.","2023","HM Treasury","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","London","EO","20","[c]","27730","27820"
"Leaver Dept.","2023","HM Treasury","London","G6/G7","100","[c]","58000","54590"
"Leaver Dept.","2023","HM Treasury","London","SCS level","20","[c]","94660","77660"
"Leaver Dept.","2023","HM Treasury","London","SEO/HEO","115","[c]","35440","33820"
"Leaver Dept.","2023","HM Treasury","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Outside London","SEO/HEO","15","[c]","35680","35960"
"Leaver Dept.","2023","Home Office","London","AA/AO","25","[c]","26190","26400"
"Leaver Dept.","2023","Home Office","London","EO","110","[c]","29690","29890"
"Leaver Dept.","2023","Home Office","London","G6/G7","155","[c]","63230","59510"
"Leaver Dept.","2023","Home Office","London","SCS level","25","[c]","90540","84160"
"Leaver Dept.","2023","Home Office","London","SEO/HEO","330","[c]","39880","41950"
"Leaver Dept.","2023","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Outside London","AA/AO","135","[c]","22350","22400"
"Leaver Dept.","2023","Home Office","Outside London","EO","230","[c]","26400","26140"
"Leaver Dept.","2023","Home Office","Outside London","G6/G7","30","[c]","57500","54360"
"Leaver Dept.","2023","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Outside London","SEO/HEO","145","[c]","35750","33290"
"Leaver Dept.","2023","Home Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","London","EO","20","[c]","30570","30750"
"Leaver Dept.","2023","Ministry of Defence","London","G6/G7","35","[c]","63400","61440"
"Leaver Dept.","2023","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","London","SEO/HEO","85","[c]","43340","45330"
"Leaver Dept.","2023","Ministry of Defence","Outside London","AA/AO","145","[c]","22630","22220"
"Leaver Dept.","2023","Ministry of Defence","Outside London","EO","70","[c]","27230","27140"
"Leaver Dept.","2023","Ministry of Defence","Outside London","G6/G7","80","[c]","53750","54540"
"Leaver Dept.","2023","Ministry of Defence","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Outside London","SEO/HEO","240","[c]","37730","37910"
"Leaver Dept.","2023","Ministry of Defence","Outside London","Unknown","15","[c]","40530","38790"
"Leaver Dept.","2023","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","London","AA/AO","135","[c]","24850","25480"
"Leaver Dept.","2023","Ministry of Justice","London","EO","90","[c]","29450","29660"
"Leaver Dept.","2023","Ministry of Justice","London","G6/G7","90","[c]","61430","60570"
"Leaver Dept.","2023","Ministry of Justice","London","SCS level","15","[c]","89240","85800"
"Leaver Dept.","2023","Ministry of Justice","London","SEO/HEO","275","[c]","39460","41510"
"Leaver Dept.","2023","Ministry of Justice","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Outside London","AA/AO","575","[c]","21470","21780"
"Leaver Dept.","2023","Ministry of Justice","Outside London","EO","180","[c]","25930","25830"
"Leaver Dept.","2023","Ministry of Justice","Outside London","G6/G7","45","[c]","54990","51910"
"Leaver Dept.","2023","Ministry of Justice","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Outside London","SEO/HEO","250","[c]","36170","36050"
"Leaver Dept.","2023","Ministry of Justice","Outside London","Unknown","120","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","London","EO","15","[c]","37110","36930"
"Leaver Dept.","2023","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","London","SEO/HEO","20","[c]","47040","49140"
"Leaver Dept.","2023","National Crime Agency","Outside London","AA/AO","15","[c]","26670","22950"
"Leaver Dept.","2023","National Crime Agency","Outside London","EO","15","[c]","33130","32770"
"Leaver Dept.","2023","National Crime Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Outside London","SEO/HEO","25","[c]","40970","40440"
"Leaver Dept.","2023","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","10","[c]","65200","61480"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","10","[c]","34560","33130"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","London","EO","10","[c]","26950","25890"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","London","G6/G7","10","[c]","52890","48810"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","London","SEO/HEO","20","[c]","35360","34880"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Outside London","EO","15","[c]","25510","24770"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Outside London","SEO/HEO","15","[c]","33490","33150"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Outside London","AA/AO","35","[c]","25250","25060"
"Leaver Dept.","2023","Scottish Government","Outside London","EO","35","[c]","30950","31180"
"Leaver Dept.","2023","Scottish Government","Outside London","G6/G7","30","[c]","65730","65100"
"Leaver Dept.","2023","Scottish Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Outside London","SEO/HEO","70","[c]","41070","39520"
"Leaver Dept.","2023","Scottish Government","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","London","SEO/HEO","25","[c]","36930","34060"
"Leaver Dept.","2023","UK Statistics Authority","Outside London","AA/AO","40","[c]","21340","21200"
"Leaver Dept.","2023","UK Statistics Authority","Outside London","EO","20","[c]","24620","24840"
"Leaver Dept.","2023","UK Statistics Authority","Outside London","G6/G7","30","[c]","54170","51460"
"Leaver Dept.","2023","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Outside London","SEO/HEO","110","[c]","33890","31560"
"Leaver Dept.","2023","UK Supreme Court","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Outside London","EO","15","[c]","27230","26820"
"Leaver Dept.","2023","Welsh Government","Outside London","G6/G7","15","[c]","61530","61440"
"Leaver Dept.","2023","Welsh Government","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Outside London","SEO/HEO","30","[c]","40660","38160"
"New entrant CS","2023","Attorney General's Departments","London","AA/AO","120","[c]","22830","21890"
"New entrant CS","2023","Attorney General's Departments","London","EO","170","[c]","28020","27760"
"New entrant CS","2023","Attorney General's Departments","London","G6/G7","135","[c]","56150","54100"
"New entrant CS","2023","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","London","SEO/HEO","110","[c]","39330","40800"
"New entrant CS","2023","Attorney General's Departments","Outside London","AA/AO","370","[c]","21450","20980"
"New entrant CS","2023","Attorney General's Departments","Outside London","EO","105","[c]","27230","26900"
"New entrant CS","2023","Attorney General's Departments","Outside London","G6/G7","105","[c]","51400","49050"
"New entrant CS","2023","Attorney General's Departments","Outside London","SEO/HEO","150","[c]","38120","38760"
"New entrant CS","2023","Cabinet Office","London","AA/AO","65","[c]","21240","18300"
"New entrant CS","2023","Cabinet Office","London","EO","45","[c]","27960","28050"
"New entrant CS","2023","Cabinet Office","London","G6/G7","75","[c]","60950","56430"
"New entrant CS","2023","Cabinet Office","London","SCS level","20","[c]","119680","117200"
"New entrant CS","2023","Cabinet Office","London","SEO/HEO","420","[c]","30370","28840"
"New entrant CS","2023","Cabinet Office","Outside London","AA/AO","75","[c]","21280","21720"
"New entrant CS","2023","Cabinet Office","Outside London","EO","65","[c]","24580","24330"
"New entrant CS","2023","Cabinet Office","Outside London","G6/G7","145","[c]","62500","62390"
"New entrant CS","2023","Cabinet Office","Outside London","SCS level","15","[c]","119740","112500"
"New entrant CS","2023","Cabinet Office","Outside London","SEO/HEO","300","[c]","32120","31640"
"New entrant CS","2023","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","EO","25","[c]","24340","24330"
"New entrant CS","2023","Cabinet Office","Unknown","G6/G7","10","[c]","55360","57460"
"New entrant CS","2023","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","SEO/HEO","15","[c]","31100","28840"
"New entrant CS","2023","Chancellor's other departments","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","London","EO","15","[c]","29720","30090"
"New entrant CS","2023","Chancellor's other departments","London","G6/G7","15","[c]","72080","72000"
"New entrant CS","2023","Chancellor's other departments","London","SEO/HEO","20","[c]","37690","34270"
"New entrant CS","2023","Chancellor's other departments","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Outside London","EO","30","[c]","25300","25300"
"New entrant CS","2023","Charity Commission","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Outside London","SEO/HEO","30","[c]","32850","30170"
"New entrant CS","2023","Competition and Markets Authority","London","AA/AO","20","[c]","23140","23200"
"New entrant CS","2023","Competition and Markets Authority","London","EO","15","[c]","27720","27550"
"New entrant CS","2023","Competition and Markets Authority","London","G6/G7","40","[c]","64290","60600"
"New entrant CS","2023","Competition and Markets Authority","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","London","SEO/HEO","45","[c]","37320","34110"
"New entrant CS","2023","Competition and Markets Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Outside London","G6/G7","10","[c]","61100","57340"
"New entrant CS","2023","Competition and Markets Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Outside London","SEO/HEO","15","[c]","37710","34110"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","AA/AO","20","[c]","24580","25900"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","EO","60","[c]","28530","28510"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","G6/G7","20","[c]","57620","56420"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","155","[c]","38220","38290"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","265","[c]","21070","21380"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","EO","205","[c]","26640","25310"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","100","[c]","53930","50930"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","400","[c]","36420","36170"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","EO","40","[c]","27190","27230"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","G6/G7","15","[c]","55850","52760"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","London","SEO/HEO","85","[c]","36330","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","EO","15","[c]","24720","24780"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","30","[c]","32990","31880"
"New entrant CS","2023","Department for Education","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","EO","50","[c]","27290","29530"
"New entrant CS","2023","Department for Education","London","G6/G7","15","[c]","57770","55290"
"New entrant CS","2023","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","London","SEO/HEO","60","[c]","35440","34480"
"New entrant CS","2023","Department for Education","Outside London","AA/AO","15","[c]","21380","22020"
"New entrant CS","2023","Department for Education","Outside London","EO","95","[c]","25060","25900"
"New entrant CS","2023","Department for Education","Outside London","G6/G7","65","[c]","55030","51440"
"New entrant CS","2023","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Outside London","SEO/HEO","195","[c]","34760","37590"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","EO","95","[c]","28100","29080"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","G6/G7","100","[c]","56880","54330"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","London","SEO/HEO","210","[c]","36290","33830"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","695","[c]","22410","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","EO","270","[c]","26220","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","170","[c]","52590","49400"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","415","[c]","34460","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","London","EO","110","[c]","26930","29280"
"New entrant CS","2023","Department for International Trade","London","G6/G7","45","[c]","60070","60130"
"New entrant CS","2023","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","London","SEO/HEO","190","[c]","37110","35010"
"New entrant CS","2023","Department for International Trade","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Outside London","EO","60","[c]","25700","25660"
"New entrant CS","2023","Department for International Trade","Outside London","G6/G7","80","[c]","56160","54670"
"New entrant CS","2023","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Outside London","SEO/HEO","285","[c]","39180","39690"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","AA/AO","15","[c]","24860","26870"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","EO","20","[c]","28870","28850"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","G6/G7","25","[c]","55840","54630"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","London","SEO/HEO","95","[c]","35290","34090"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","AA/AO","60","[c]","20570","21960"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","EO","20","[c]","26130","26590"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","G6/G7","100","[c]","50510","43740"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","45","[c]","33550","31290"
"New entrant CS","2023","Department for Transport","London","AA/AO","40","[c]","31500","34390"
"New entrant CS","2023","Department for Transport","London","EO","70","[c]","30850","30780"
"New entrant CS","2023","Department for Transport","London","G6/G7","25","[c]","59850","55740"
"New entrant CS","2023","Department for Transport","London","SEO/HEO","130","[c]","36740","35400"
"New entrant CS","2023","Department for Transport","Outside London","AA/AO","925","[c]","22690","22500"
"New entrant CS","2023","Department for Transport","Outside London","EO","395","[c]","26870","26780"
"New entrant CS","2023","Department for Transport","Outside London","G6/G7","40","[c]","58340","53390"
"New entrant CS","2023","Department for Transport","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","Outside London","SEO/HEO","180","[c]","35980","34850"
"New entrant CS","2023","Department for Work and Pensions","London","AA/AO","40","[c]","25610","25610"
"New entrant CS","2023","Department for Work and Pensions","London","EO","55","[c]","28190","32520"
"New entrant CS","2023","Department for Work and Pensions","London","G6/G7","25","[c]","64330","59750"
"New entrant CS","2023","Department for Work and Pensions","London","SEO/HEO","135","[c]","39880","39150"
"New entrant CS","2023","Department for Work and Pensions","Outside London","AA/AO","1780","[c]","21820","21690"
"New entrant CS","2023","Department for Work and Pensions","Outside London","EO","915","[c]","28010","28120"
"New entrant CS","2023","Department for Work and Pensions","Outside London","G6/G7","190","[c]","57660","56110"
"New entrant CS","2023","Department for Work and Pensions","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Outside London","SEO/HEO","530","[c]","37020","34170"
"New entrant CS","2023","Department for Work and Pensions","Unknown","AA/AO","15","[c]","21980","21690"
"New entrant CS","2023","Department for Work and Pensions","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","London","AA/AO","70","[c]","24030","24490"
"New entrant CS","2023","Department of Health and Social Care","London","EO","175","[c]","28160","27840"
"New entrant CS","2023","Department of Health and Social Care","London","G6/G7","150","[c]","61350","54660"
"New entrant CS","2023","Department of Health and Social Care","London","SCS level","35","[c]","95990","93180"
"New entrant CS","2023","Department of Health and Social Care","London","SEO/HEO","320","[c]","37480","36150"
"New entrant CS","2023","Department of Health and Social Care","Outside London","AA/AO","115","[c]","21120","20470"
"New entrant CS","2023","Department of Health and Social Care","Outside London","EO","130","[c]","25160","24730"
"New entrant CS","2023","Department of Health and Social Care","Outside London","G6/G7","170","[c]","56640","53470"
"New entrant CS","2023","Department of Health and Social Care","Outside London","SCS level","30","[c]","107270","103000"
