"Status","Year","Organisation","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Operational Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Operational Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Planning Inspectors","Female","40","[c]","45590","43740"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Planning Inspectors","Male","40","[c]","52170","43740"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Operational Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","Operational Delivery","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","Scottish Government","Operational Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","Scottish Government","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Ministry of Defence","Other","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Ministry of Defence","Other","Male","130","[c]","22480","17160"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","Female","220","[c]","22830","22150"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","Male","190","[c]","22960","22150"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Human Resources","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Operational Delivery","Female","125","[c]","23850","23190"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Operational Delivery","Male","65","[c]","23700","23190"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Unknown","Female","515","[c]","39160","33520"
"New entrant CS","2023","Scottish Government (excl. agencies)","Scottish Government","Unknown","Male","370","[c]","40140","33520"
"New entrant CS","2023","Scottish Housing Regulator","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Housing Regulator","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Commercial","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Operational Delivery","Female","135","[c]","26600","24710"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Operational Delivery","Male","160","[c]","26460","24710"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Other","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Other","Male","45","[c]","27960","22920"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","Scottish Government","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","Scottish Government","Unknown","Female","35","[c]","28400","25710"
"New entrant CS","2023","Scottish Public Pensions Agency","Scottish Government","Unknown","Male","35","[c]","26080","25710"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Counter Fraud","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Counter Fraud","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Other","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","Attorney General's Departments","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Unknown","Female","1160","[c]","28110","29100"
"New entrant CS","2023","Social Security Scotland","Scottish Government","Unknown","Male","685","[c]","28670","29100"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","Department for Education","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","Scottish Government","Unknown","Female","45","[c]","25260","22180"
"New entrant CS","2023","Student Awards Agency for Scotland","Scottish Government","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Commercial","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Operational Delivery","Female","35","[c]","25860","21500"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Operational Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Project Delivery","Female","45","[c]","30870","27200"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Project Delivery","Male","35","[c]","36610","32880"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Science and Engineering","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Science and Engineering","Male","80","[c]","36570","33000"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Ministry of Defence","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","Department for Education","Operational Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","Department for Education","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Commercial","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Operational Delivery","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Operational Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","The National Archives","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","Scottish Government","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","HM Treasury","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Legal","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Operational Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Operational Delivery","Male","35","[c]","47760","42000"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","UK Export Finance","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Female","50","[c]","40820","40880"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","Male","40","[c]","49400","43020"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Female","35","[c]","82230","89450"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Medicine","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Female","385","[c]","37880","33550"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","Male","255","[c]","40670","35560"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Science and Engineering","Female","65","[c]","29880","27690"
"New entrant CS","2023","UK Health Security Agency","Department of Health and Social Care","Science and Engineering","Male","40","[c]","31070","28110"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Digital, Data and Technology","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Geography","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Geography","Male","30","[c]","28200","27610"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","Ministry of Defence","Human Resources","Male","[c]","[c]","[c]","[c]"
