"Status","Year","Disability","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Undeclared","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","AO","Female","50","[c]","26070","25600"
"Leaver Dept.","2023","Unknown","London","AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","EO","Female","175","[c]","29460","29530"
"Leaver Dept.","2023","Unknown","London","EO","Male","100","[c]","29900","29820"
"Leaver Dept.","2023","Unknown","London","G6","Female","75","[c]","67050","66040"
"Leaver Dept.","2023","Unknown","London","G6","Male","70","[c]","67750","67440"
"Leaver Dept.","2023","Unknown","London","G7","Female","190","[c]","55820","55070"
"Leaver Dept.","2023","Unknown","London","G7","Male","205","[c]","56440","55720"
"Leaver Dept.","2023","Unknown","London","HEO","Female","530","[c]","33380","32960"
"Leaver Dept.","2023","Unknown","London","HEO","Male","415","[c]","33560","33250"
"Leaver Dept.","2023","Unknown","London","SCS level","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SCS level","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","SEO","Female","195","[c]","42570","41950"
"Leaver Dept.","2023","Unknown","London","SEO","Male","145","[c]","42610","42040"
"Leaver Dept.","2023","Unknown","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AA","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AA","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","AO","Female","275","[c]","22220","22030"
"Leaver Dept.","2023","Unknown","Outside London","AO","Male","220","[c]","22950","22400"
"Leaver Dept.","2023","Unknown","Outside London","EO","Female","225","[c]","27190","26750"
"Leaver Dept.","2023","Unknown","Outside London","EO","Male","210","[c]","27160","26900"
"Leaver Dept.","2023","Unknown","Outside London","G6","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G6","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","G7","Female","80","[c]","53300","51930"
"Leaver Dept.","2023","Unknown","Outside London","G7","Male","85","[c]","53290","51670"
"Leaver Dept.","2023","Unknown","Outside London","HEO","Female","255","[c]","32120","32000"
"Leaver Dept.","2023","Unknown","Outside London","HEO","Male","190","[c]","32690","32000"
"Leaver Dept.","2023","Unknown","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","SEO","Female","145","[c]","39980","39000"
"Leaver Dept.","2023","Unknown","Outside London","SEO","Male","115","[c]","40110","39040"
"Leaver Dept.","2023","Unknown","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","AO","Female","65","[c]","26780","26400"
"New entrant CS","2023","Declared disabled","London","AO","Male","40","[c]","25770","26400"
"New entrant CS","2023","Declared disabled","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","EO","Female","85","[c]","29310","29660"
"New entrant CS","2023","Declared disabled","London","EO","Male","50","[c]","28950","29660"
"New entrant CS","2023","Declared disabled","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","G7","Female","35","[c]","57960","56420"
"New entrant CS","2023","Declared disabled","London","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","HEO","Female","135","[c]","33180","33450"
"New entrant CS","2023","Declared disabled","London","HEO","Male","70","[c]","34500","34440"
"New entrant CS","2023","Declared disabled","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","SEO","Male","30","[c]","42990","43000"
"New entrant CS","2023","Declared disabled","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","AA","Female","125","[c]","22250","22180"
"New entrant CS","2023","Declared disabled","Outside London","AA","Male","105","[c]","22070","22180"
"New entrant CS","2023","Declared disabled","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","AO","Female","645","[c]","22920","22150"
"New entrant CS","2023","Declared disabled","Outside London","AO","Male","545","[c]","23480","22400"
"New entrant CS","2023","Declared disabled","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","EO","Female","315","[c]","27130","27650"
"New entrant CS","2023","Declared disabled","Outside London","EO","Male","235","[c]","27140","27080"
"New entrant CS","2023","Declared disabled","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","G7","Female","65","[c]","52300","51290"
"New entrant CS","2023","Declared disabled","Outside London","G7","Male","65","[c]","54190","52060"
"New entrant CS","2023","Declared disabled","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","HEO","Female","225","[c]","32480","32460"
"New entrant CS","2023","Declared disabled","Outside London","HEO","Male","165","[c]","32510","32500"
"New entrant CS","2023","Declared disabled","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","SEO","Female","115","[c]","40420","39500"
"New entrant CS","2023","Declared disabled","Outside London","SEO","Male","85","[c]","40730","39890"
"New entrant CS","2023","Declared disabled","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outside London","Unknown","Female","335","[c]","23000","23640"
"New entrant CS","2023","Declared disabled","Outside London","Unknown","Male","110","[c]","24070","23640"
"New entrant CS","2023","Declared disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","AA","Female","40","[c]","25700","26630"
"New entrant CS","2023","Declared non-disabled","London","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","AO","Female","350","[c]","27270","26760"
"New entrant CS","2023","Declared non-disabled","London","AO","Male","340","[c]","28680","26920"
"New entrant CS","2023","Declared non-disabled","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","EO","Female","410","[c]","28880","29080"
"New entrant CS","2023","Declared non-disabled","London","EO","Male","275","[c]","28930","29000"
"New entrant CS","2023","Declared non-disabled","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","G6","Female","50","[c]","72620","70310"
"New entrant CS","2023","Declared non-disabled","London","G6","Male","75","[c]","75270","73640"
"New entrant CS","2023","Declared non-disabled","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","G7","Female","225","[c]","57260","55150"
"New entrant CS","2023","Declared non-disabled","London","G7","Male","230","[c]","57300","55720"
"New entrant CS","2023","Declared non-disabled","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","HEO","Female","455","[c]","35360","35040"
"New entrant CS","2023","Declared non-disabled","London","HEO","Male","430","[c]","35660","35240"
"New entrant CS","2023","Declared non-disabled","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","SCS level","Female","30","[c]","101480","96500"
"New entrant CS","2023","Declared non-disabled","London","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","SEO","Female","215","[c]","43060","43320"
"New entrant CS","2023","Declared non-disabled","London","SEO","Male","200","[c]","43210","43000"
"New entrant CS","2023","Declared non-disabled","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","Unknown","Female","145","[c]","27070","27640"
"New entrant CS","2023","Declared non-disabled","London","Unknown","Male","55","[c]","26170","27640"
"New entrant CS","2023","Declared non-disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","AA","Female","850","[c]","22190","23230"
"New entrant CS","2023","Declared non-disabled","Outside London","AA","Male","560","[c]","22480","23230"
"New entrant CS","2023","Declared non-disabled","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","AO","Female","4475","[c]","23720","22520"
"New entrant CS","2023","Declared non-disabled","Outside London","AO","Male","3890","[c]","24990","22520"
"New entrant CS","2023","Declared non-disabled","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","EO","Female","1470","[c]","27350","27650"
"New entrant CS","2023","Declared non-disabled","Outside London","EO","Male","1165","[c]","27410","27650"
"New entrant CS","2023","Declared non-disabled","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","G6","Female","95","[c]","67920","66560"
"New entrant CS","2023","Declared non-disabled","Outside London","G6","Male","120","[c]","69980","68650"
"New entrant CS","2023","Declared non-disabled","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","G7","Female","535","[c]","55790","52600"
"New entrant CS","2023","Declared non-disabled","Outside London","G7","Male","560","[c]","56180","53440"
"New entrant CS","2023","Declared non-disabled","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","HEO","Female","1085","[c]","33160","33090"
"New entrant CS","2023","Declared non-disabled","Outside London","HEO","Male","945","[c]","33280","33250"
"New entrant CS","2023","Declared non-disabled","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","SCS level","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","SCS level","Male","35","[c]","99860","94000"
"New entrant CS","2023","Declared non-disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","SEO","Female","845","[c]","41800","40800"
"New entrant CS","2023","Declared non-disabled","Outside London","SEO","Male","745","[c]","41750","41000"
"New entrant CS","2023","Declared non-disabled","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Outside London","Unknown","Female","1650","[c]","23020","23640"
"New entrant CS","2023","Declared non-disabled","Outside London","Unknown","Male","570","[c]","24860","23640"
"New entrant CS","2023","Declared non-disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
