"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Qualifications and Examinations Regulation","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of Rail and Road","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Office of the Secretary of State for Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","AA","Female","120","[c]","22280","22180"
"New entrant CS","2023","40-49","Scottish Government","AA","Male","50","[c]","22620","22180"
"New entrant CS","2023","40-49","Scottish Government","AO","Female","45","[c]","24630","25710"
"New entrant CS","2023","40-49","Scottish Government","AO","Male","30","[c]","24420","24710"
"New entrant CS","2023","40-49","Scottish Government","EO","Female","140","[c]","29460","29100"
"New entrant CS","2023","40-49","Scottish Government","EO","Male","65","[c]","29660","29100"
"New entrant CS","2023","40-49","Scottish Government","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","G7","Female","35","[c]","55270","52360"
"New entrant CS","2023","40-49","Scottish Government","G7","Male","40","[c]","57710","57360"
"New entrant CS","2023","40-49","Scottish Government","HEO","Female","85","[c]","35360","35020"
"New entrant CS","2023","40-49","Scottish Government","HEO","Male","45","[c]","35500","34730"
"New entrant CS","2023","40-49","Scottish Government","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Scottish Government","SEO","Female","50","[c]","45110","44890"
"New entrant CS","2023","40-49","Scottish Government","SEO","Male","30","[c]","46150","46640"
"New entrant CS","2023","40-49","The National Archives","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","The National Archives","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Export Finance","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Statistics Authority","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","UK Supreme Court","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Welsh Government","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Attorney General's Departments","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Cabinet Office","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Chancellor's other departments","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Chancellor's other departments","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Chancellor's other departments","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Chancellor's other departments","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Charity Commission","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Business, Energy and Industrial Strategy","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Digital, Culture, Media and Sport","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Digital, Culture, Media and Sport","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Digital, Culture, Media and Sport","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Digital, Culture, Media and Sport","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Education","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","AO","Female","60","[c]","22380","22150"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","AO","Male","40","[c]","22120","22150"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Environment, Food and Rural Affairs","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for International Trade","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for International Trade","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for International Trade","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for International Trade","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for International Trade","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for International Trade","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for International Trade","SEO","Female","35","[c]","42730","42480"
"New entrant CS","2023","50-59","Department for International Trade","SEO","Male","35","[c]","42540","42480"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Levelling Up, Housing and Communities","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Transport","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Transport","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Transport","AO","Female","50","[c]","22480","22500"
"New entrant CS","2023","50-59","Department for Transport","AO","Male","85","[c]","26000","27490"
"New entrant CS","2023","50-59","Department for Transport","EO","Female","40","[c]","27380","26780"
"New entrant CS","2023","50-59","Department for Transport","EO","Male","100","[c]","27260","26780"
"New entrant CS","2023","50-59","Department for Transport","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Transport","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Transport","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Transport","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Transport","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Transport","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Transport","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Transport","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Work and Pensions","AO","Female","160","[c]","21790","21690"
"New entrant CS","2023","50-59","Department for Work and Pensions","AO","Male","110","[c]","21850","21690"
"New entrant CS","2023","50-59","Department for Work and Pensions","EO","Female","60","[c]","28180","28120"
"New entrant CS","2023","50-59","Department for Work and Pensions","EO","Male","45","[c]","28350","28120"
"New entrant CS","2023","50-59","Department for Work and Pensions","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Work and Pensions","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Work and Pensions","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Work and Pensions","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Work and Pensions","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Work and Pensions","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Work and Pensions","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department for Work and Pensions","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department of Health and Social Care","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department of Health and Social Care","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department of Health and Social Care","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department of Health and Social Care","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department of Health and Social Care","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department of Health and Social Care","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department of Health and Social Care","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department of Health and Social Care","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department of Health and Social Care","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department of Health and Social Care","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department of Health and Social Care","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department of Health and Social Care","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department of Health and Social Care","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department of Health and Social Care","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department of Health and Social Care","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Department of Health and Social Care","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Estyn","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Estyn","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Food Standards Agency","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Food Standards Agency","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Food Standards Agency","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Food Standards Agency","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Food Standards Agency","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Food Standards Agency","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Food Standards Agency","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Food Standards Agency","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Foreign, Commonwealth and Development Office","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Foreign, Commonwealth and Development Office","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Foreign, Commonwealth and Development Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Foreign, Commonwealth and Development Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Land Registry","AO","Female","30","[c]","23370","23390"
"New entrant CS","2023","50-59","HM Land Registry","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Land Registry","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","HM Land Registry","EO","Male","[c]","[c]","[c]","[c]"
