"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","AO","Female","140","[c]","21930","21380"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","AO","Male","110","[c]","21650","21380"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","EO","Female","135","[c]","26560","25610"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","EO","Male","130","[c]","27620","26650"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","G7","Female","50","[c]","51480","50810"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","G7","Male","55","[c]","53240","51970"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","HEO","Female","175","[c]","33710","32110"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","HEO","Male","160","[c]","33550","33430"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","SEO","Female","110","[c]","41750","41060"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","SEO","Male","115","[c]","41990","41060"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","HEO","Female","65","[c]","35690","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","HEO","Male","50","[c]","35050","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","EO","Female","105","[c]","26040","25900"
"New entrant CS","2023","Department for Education","EO","Male","45","[c]","25330","25900"
"New entrant CS","2023","Department for Education","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","G7","Female","35","[c]","53150","51410"
"New entrant CS","2023","Department for Education","G7","Male","30","[c]","53160","51450"
"New entrant CS","2023","Department for Education","HEO","Female","95","[c]","31970","30700"
"New entrant CS","2023","Department for Education","HEO","Male","45","[c]","31260","30330"
"New entrant CS","2023","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","SEO","Female","75","[c]","38930","37710"
"New entrant CS","2023","Department for Education","SEO","Male","35","[c]","38870","37590"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","AO","Female","395","[c]","22410","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","AO","Male","310","[c]","22410","22150"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","EO","Female","230","[c]","26600","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","EO","Male","140","[c]","26350","25920"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","G6","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","G6","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","G7","Female","120","[c]","51990","51290"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","G7","Male","95","[c]","52080","51480"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","HEO","Female","185","[c]","31760","30350"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","HEO","Male","150","[c]","31890","30910"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","SEO","Female","160","[c]","38550","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","SEO","Male","130","[c]","39230","37740"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","EO","Female","90","[c]","27200","29280"
"New entrant CS","2023","Department for International Trade","EO","Male","80","[c]","25730","26250"
"New entrant CS","2023","Department for International Trade","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","G7","Female","50","[c]","53420","54210"
"New entrant CS","2023","Department for International Trade","G7","Male","60","[c]","57050","56400"
"New entrant CS","2023","Department for International Trade","HEO","Female","105","[c]","33950","35010"
"New entrant CS","2023","Department for International Trade","HEO","Male","105","[c]","33930","35010"
"New entrant CS","2023","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","SEO","Female","120","[c]","41720","41960"
"New entrant CS","2023","Department for International Trade","SEO","Male","145","[c]","41850","41750"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","G7","Female","50","[c]","46130","43740"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","G7","Male","45","[c]","48080","43740"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","HEO","Female","65","[c]","32660","33880"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","HEO","Male","40","[c]","32680","33880"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","AA","Female","85","[c]","18980","19000"
"New entrant CS","2023","Department for Transport","AA","Male","55","[c]","19240","19000"
"New entrant CS","2023","Department for Transport","AO","Female","385","[c]","22550","22500"
"New entrant CS","2023","Department for Transport","AO","Male","435","[c]","24760","22500"
"New entrant CS","2023","Department for Transport","EO","Female","140","[c]","27570","26960"
"New entrant CS","2023","Department for Transport","EO","Male","325","[c]","27400","26780"
"New entrant CS","2023","Department for Transport","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","G7","Male","40","[c]","55720","55190"
"New entrant CS","2023","Department for Transport","HEO","Female","85","[c]","33300","34660"
"New entrant CS","2023","Department for Transport","HEO","Male","105","[c]","32610","31660"
"New entrant CS","2023","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport","SEO","Female","45","[c]","41660","42470"
"New entrant CS","2023","Department for Transport","SEO","Male","70","[c]","41910","40070"
"New entrant CS","2023","Department for Work and Pensions","AO","Female","1035","[c]","21910","21690"
"New entrant CS","2023","Department for Work and Pensions","AO","Male","800","[c]","21880","21690"
"New entrant CS","2023","Department for Work and Pensions","EO","Female","520","[c]","27970","28120"
"New entrant CS","2023","Department for Work and Pensions","EO","Male","455","[c]","28080","28120"
"New entrant CS","2023","Department for Work and Pensions","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","G7","Female","80","[c]","55250","55250"
"New entrant CS","2023","Department for Work and Pensions","G7","Male","100","[c]","56130","56150"
"New entrant CS","2023","Department for Work and Pensions","HEO","Female","205","[c]","34950","34170"
"New entrant CS","2023","Department for Work and Pensions","HEO","Male","215","[c]","35090","34170"
"New entrant CS","2023","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","SEO","Female","115","[c]","41160","40000"
"New entrant CS","2023","Department for Work and Pensions","SEO","Male","135","[c]","42640","40790"
"New entrant CS","2023","Department of Health and Social Care","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","AO","Female","90","[c]","22490","22480"
"New entrant CS","2023","Department of Health and Social Care","AO","Male","65","[c]","22270","21470"
"New entrant CS","2023","Department of Health and Social Care","EO","Female","215","[c]","27000","27690"
"New entrant CS","2023","Department of Health and Social Care","EO","Male","90","[c]","26510","27640"
"New entrant CS","2023","Department of Health and Social Care","G6","Female","55","[c]","70840","67160"
"New entrant CS","2023","Department of Health and Social Care","G6","Male","40","[c]","71570","66730"
"New entrant CS","2023","Department of Health and Social Care","G7","Female","130","[c]","53300","53400"
"New entrant CS","2023","Department of Health and Social Care","G7","Male","90","[c]","53530","53400"
"New entrant CS","2023","Department of Health and Social Care","HEO","Female","210","[c]","33060","33330"
"New entrant CS","2023","Department of Health and Social Care","HEO","Male","115","[c]","32940","33500"
"New entrant CS","2023","Department of Health and Social Care","SCS level","Female","35","[c]","96390","92780"
"New entrant CS","2023","Department of Health and Social Care","SCS level","Male","35","[c]","106190","102500"
"New entrant CS","2023","Department of Health and Social Care","SEO","Female","165","[c]","40550","40880"
"New entrant CS","2023","Department of Health and Social Care","SEO","Male","105","[c]","40390","40880"
"New entrant CS","2023","Estyn","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","HEO","Female","35","[c]","31360","30960"
"New entrant CS","2023","Food Standards Agency","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","AO","Female","135","[c]","23490","23390"
"New entrant CS","2023","HM Land Registry","AO","Male","85","[c]","23590","23390"
"New entrant CS","2023","HM Land Registry","EO","Female","40","[c]","28580","28080"
"New entrant CS","2023","HM Land Registry","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","AO","Female","1885","[c]","22830","22520"
"New entrant CS","2023","HM Revenue and Customs","AO","Male","1545","[c]","22780","22520"
"New entrant CS","2023","HM Revenue and Customs","EO","Female","285","[c]","28190","27650"
"New entrant CS","2023","HM Revenue and Customs","EO","Male","340","[c]","28240","27650"
"New entrant CS","2023","HM Revenue and Customs","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","G6","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","G7","Female","75","[c]","54580","52600"
"New entrant CS","2023","HM Revenue and Customs","G7","Male","115","[c]","55350","54680"
"New entrant CS","2023","HM Revenue and Customs","HEO","Female","265","[c]","35520","34400"
"New entrant CS","2023","HM Revenue and Customs","HEO","Male","340","[c]","35420","34400"
"New entrant CS","2023","HM Revenue and Customs","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","SEO","Female","95","[c]","43030","41780"
"New entrant CS","2023","HM Revenue and Customs","SEO","Male","175","[c]","43400","43010"
"New entrant CS","2023","HM Treasury","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","EO","Female","45","[c]","26590","25460"
"New entrant CS","2023","HM Treasury","EO","Male","35","[c]","26400","27820"
"New entrant CS","2023","HM Treasury","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","HEO","Female","65","[c]","31420","30130"
"New entrant CS","2023","HM Treasury","HEO","Male","70","[c]","32170","32970"
"New entrant CS","2023","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","AA","Female","70","[c]","21540","22460"
"New entrant CS","2023","Home Office","AA","Male","50","[c]","21540","23500"
"New entrant CS","2023","Home Office","AO","Female","2150","[c]","23120","22400"
"New entrant CS","2023","Home Office","AO","Male","1560","[c]","23030","22400"
"New entrant CS","2023","Home Office","EO","Female","1540","[c]","26950","25750"
"New entrant CS","2023","Home Office","EO","Male","1735","[c]","27190","25750"
"New entrant CS","2023","Home Office","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","G7","Male","60","[c]","57900","59000"
"New entrant CS","2023","Home Office","HEO","Female","205","[c]","34090","32920"
"New entrant CS","2023","Home Office","HEO","Male","180","[c]","34050","32530"
"New entrant CS","2023","Home Office","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","SEO","Female","80","[c]","41230","41640"
"New entrant CS","2023","Home Office","SEO","Male","75","[c]","40980","40080"
"New entrant CS","2023","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","AA","Female","240","[c]","21840","21380"
"New entrant CS","2023","Ministry of Defence","AA","Male","395","[c]","23870","24430"
"New entrant CS","2023","Ministry of Defence","AO","Female","795","[c]","22520","22220"
"New entrant CS","2023","Ministry of Defence","AO","Male","810","[c]","24440","22220"
"New entrant CS","2023","Ministry of Defence","EO","Female","450","[c]","27570","27080"
"New entrant CS","2023","Ministry of Defence","EO","Male","490","[c]","28050","27080"
"New entrant CS","2023","Ministry of Defence","G6","Female","45","[c]","76880","78330"
"New entrant CS","2023","Ministry of Defence","G6","Male","50","[c]","73440","68650"
"New entrant CS","2023","Ministry of Defence","G7","Female","115","[c]","55660","54440"
"New entrant CS","2023","Ministry of Defence","G7","Male","170","[c]","53830","54440"
"New entrant CS","2023","Ministry of Defence","HEO","Female","585","[c]","33670","33830"
"New entrant CS","2023","Ministry of Defence","HEO","Male","790","[c]","33210","33830"
"New entrant CS","2023","Ministry of Defence","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","SEO","Female","210","[c]","42200","41000"
"New entrant CS","2023","Ministry of Defence","SEO","Male","450","[c]","42540","41200"
"New entrant CS","2023","Ministry of Defence","Unknown","Female","125","[c]","28880","26000"
"New entrant CS","2023","Ministry of Defence","Unknown","Male","295","[c]","29920","26450"
"New entrant CS","2023","Ministry of Justice","AA","Female","1325","[c]","22810","23230"
"New entrant CS","2023","Ministry of Justice","AA","Male","875","[c]","23130","23230"
"New entrant CS","2023","Ministry of Justice","AO","Female","3260","[c]","26540","28170"
"New entrant CS","2023","Ministry of Justice","AO","Male","3405","[c]","28320","28880"
"New entrant CS","2023","Ministry of Justice","EO","Female","460","[c]","28060","28480"
"New entrant CS","2023","Ministry of Justice","EO","Male","215","[c]","28090","28480"
"New entrant CS","2023","Ministry of Justice","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","G7","Female","45","[c]","55610","55720"
"New entrant CS","2023","Ministry of Justice","G7","Male","70","[c]","55080","55720"
"New entrant CS","2023","Ministry of Justice","HEO","Female","350","[c]","33160","33200"
"New entrant CS","2023","Ministry of Justice","HEO","Male","225","[c]","33960","35410"
"New entrant CS","2023","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","SEO","Female","170","[c]","41520","41500"
"New entrant CS","2023","Ministry of Justice","SEO","Male","125","[c]","41700","41750"
"New entrant CS","2023","Ministry of Justice","Unknown","Female","3050","[c]","23010","23640"
"New entrant CS","2023","Ministry of Justice","Unknown","Male","1015","[c]","23380","23640"
"New entrant CS","2023","National Crime Agency","AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","EO","Female","150","[c]","33920","34340"
"New entrant CS","2023","National Crime Agency","EO","Male","155","[c]","34550","34670"
"New entrant CS","2023","National Crime Agency","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","HEO","Female","40","[c]","41160","41280"
"New entrant CS","2023","National Crime Agency","HEO","Male","45","[c]","42020","41170"
"New entrant CS","2023","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","AO","Female","50","[c]","22330","22260"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G7","Female","85","[c]","75130","77470"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G7","Male","55","[c]","75320","77470"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","HEO","Female","35","[c]","34240","33130"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SEO","Female","130","[c]","49120","47750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","AO","Male","20","[c]","[c]","[c]"
