"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","Declared non-disabled","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","AA","Heterosexual / straight","70","[c]","21910","23230"
"New entrant CS","2023","16-19","Declared non-disabled","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","AA","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","AO","Heterosexual / straight","275","[c]","24080","22520"
"New entrant CS","2023","16-19","Declared non-disabled","AO","LGBO","30","[c]","23580","22520"
"New entrant CS","2023","16-19","Declared non-disabled","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","EO","Heterosexual / straight","40","[c]","26950","27280"
"New entrant CS","2023","16-19","Declared non-disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","AA","Unknown","110","[c]","21860","22180"
"New entrant CS","2023","16-19","Unknown","AO","Heterosexual / straight","75","[c]","21990","22400"
"New entrant CS","2023","16-19","Unknown","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","AO","Unknown","340","[c]","23270","22400"
"New entrant CS","2023","16-19","Unknown","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","EO","Unknown","45","[c]","25680","25750"
"New entrant CS","2023","16-19","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","Unknown","45","[c]","18400","18280"
"New entrant CS","2023","20-29","Declared disabled","AA","Heterosexual / straight","45","[c]","22320","23230"
"New entrant CS","2023","20-29","Declared disabled","AA","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","AO","Heterosexual / straight","340","[c]","23890","22520"
"New entrant CS","2023","20-29","Declared disabled","AO","LGBO","135","[c]","23490","22150"
"New entrant CS","2023","20-29","Declared disabled","AO","Undeclared","45","[c]","23750","21780"
"New entrant CS","2023","20-29","Declared disabled","AO","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","EO","Heterosexual / straight","155","[c]","27470","27890"
"New entrant CS","2023","20-29","Declared disabled","EO","LGBO","95","[c]","26630","26900"
"New entrant CS","2023","20-29","Declared disabled","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","HEO","Heterosexual / straight","145","[c]","33150","33170"
"New entrant CS","2023","20-29","Declared disabled","HEO","LGBO","75","[c]","33370","34000"
"New entrant CS","2023","20-29","Declared disabled","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","HEO","Unknown","90","[c]","29240","28840"
"New entrant CS","2023","20-29","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","SEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","Heterosexual / straight","125","[c]","23030","23640"
"New entrant CS","2023","20-29","Declared disabled","Unknown","LGBO","55","[c]","22530","23640"
"New entrant CS","2023","20-29","Declared disabled","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","AA","Heterosexual / straight","445","[c]","22430","23230"
"New entrant CS","2023","20-29","Declared non-disabled","AA","LGBO","60","[c]","22360","23230"
"New entrant CS","2023","20-29","Declared non-disabled","AA","Undeclared","35","[c]","21460","22180"
"New entrant CS","2023","20-29","Declared non-disabled","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","AO","Heterosexual / straight","3465","[c]","24710","22520"
"New entrant CS","2023","20-29","Declared non-disabled","AO","LGBO","425","[c]","24630","22520"
"New entrant CS","2023","20-29","Declared non-disabled","AO","Undeclared","175","[c]","23650","22520"
"New entrant CS","2023","20-29","Declared non-disabled","AO","Unknown","135","[c]","22980","22520"
"New entrant CS","2023","20-29","Declared non-disabled","EO","Heterosexual / straight","1210","[c]","27630","27760"
"New entrant CS","2023","20-29","Declared non-disabled","EO","LGBO","170","[c]","27220","27650"
"New entrant CS","2023","20-29","Declared non-disabled","EO","Undeclared","95","[c]","27470","27280"
"New entrant CS","2023","20-29","Declared non-disabled","EO","Unknown","50","[c]","26940","26000"
"New entrant CS","2023","20-29","Declared non-disabled","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","G7","Heterosexual / straight","120","[c]","52950","53960"
"New entrant CS","2023","20-29","Declared non-disabled","G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","HEO","Heterosexual / straight","1035","[c]","33720","33830"
"New entrant CS","2023","20-29","Declared non-disabled","HEO","LGBO","185","[c]","33620","33830"
"New entrant CS","2023","20-29","Declared non-disabled","HEO","Undeclared","80","[c]","33480","33830"
"New entrant CS","2023","20-29","Declared non-disabled","HEO","Unknown","50","[c]","31310","30350"
"New entrant CS","2023","20-29","Declared non-disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","SEO","Heterosexual / straight","275","[c]","40970","40800"
"New entrant CS","2023","20-29","Declared non-disabled","SEO","LGBO","45","[c]","40580","40540"
"New entrant CS","2023","20-29","Declared non-disabled","SEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","Heterosexual / straight","1025","[c]","23030","23640"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","LGBO","150","[c]","22700","23640"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","AA","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","AO","Heterosexual / straight","85","[c]","24200","22520"
"New entrant CS","2023","20-29","Undeclared","AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","AO","Undeclared","55","[c]","24680","22520"
"New entrant CS","2023","20-29","Undeclared","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","EO","Heterosexual / straight","45","[c]","27500","27650"
"New entrant CS","2023","20-29","Undeclared","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","HEO","Heterosexual / straight","35","[c]","32890","33420"
"New entrant CS","2023","20-29","Undeclared","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","HEO","Undeclared","35","[c]","33930","34400"
"New entrant CS","2023","20-29","Undeclared","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","AA","Heterosexual / straight","85","[c]","22090","21380"
"New entrant CS","2023","20-29","Unknown","AA","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","AA","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","AA","Unknown","810","[c]","22280","22180"
"New entrant CS","2023","20-29","Unknown","AO","Heterosexual / straight","600","[c]","23140","22400"
"New entrant CS","2023","20-29","Unknown","AO","LGBO","80","[c]","23210","22400"
"New entrant CS","2023","20-29","Unknown","AO","Undeclared","50","[c]","22630","22400"
"New entrant CS","2023","20-29","Unknown","AO","Unknown","4130","[c]","24180","22520"
"New entrant CS","2023","20-29","Unknown","EO","Heterosexual / straight","570","[c]","28000","27080"
"New entrant CS","2023","20-29","Unknown","EO","LGBO","100","[c]","27550","26900"
"New entrant CS","2023","20-29","Unknown","EO","Undeclared","100","[c]","27640","27840"
"New entrant CS","2023","20-29","Unknown","EO","Unknown","1955","[c]","27320","26960"
"New entrant CS","2023","20-29","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","G7","Unknown","80","[c]","54130","54330"
"New entrant CS","2023","20-29","Unknown","HEO","Heterosexual / straight","450","[c]","32300","32460"
"New entrant CS","2023","20-29","Unknown","HEO","LGBO","70","[c]","33010","32970"
"New entrant CS","2023","20-29","Unknown","HEO","Undeclared","90","[c]","32240","32980"
"New entrant CS","2023","20-29","Unknown","HEO","Unknown","1320","[c]","32460","32500"
"New entrant CS","2023","20-29","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","SEO","Heterosexual / straight","125","[c]","41460","40800"
"New entrant CS","2023","20-29","Unknown","SEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","SEO","Unknown","235","[c]","41700","41240"
"New entrant CS","2023","20-29","Unknown","Unknown","Heterosexual / straight","60","[c]","23950","23640"
"New entrant CS","2023","20-29","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","Unknown","650","[c]","22500","23640"
"New entrant CS","2023","30-39","Declared disabled","AA","Heterosexual / straight","40","[c]","22380","23230"
"New entrant CS","2023","30-39","Declared disabled","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","AO","Heterosexual / straight","185","[c]","23440","22400"
"New entrant CS","2023","30-39","Declared disabled","AO","LGBO","55","[c]","23560","22400"
"New entrant CS","2023","30-39","Declared disabled","AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","EO","Heterosexual / straight","100","[c]","27820","28120"
"New entrant CS","2023","30-39","Declared disabled","EO","LGBO","45","[c]","27520","28120"
"New entrant CS","2023","30-39","Declared disabled","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","G7","Heterosexual / straight","35","[c]","53950","54680"
"New entrant CS","2023","30-39","Declared disabled","G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","G7","Unknown","5","[c]","[c]","[c]"
