"Status","Year","Age","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Planning","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","London","Female","125","[c]","59550","58370"
"Leaver Dept.","2023","40-49","Policy","London","Male","90","[c]","59210","55720"
"Leaver Dept.","2023","40-49","Policy","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","London","Female","30","[c]","54590","52640"
"Leaver Dept.","2023","40-49","Project Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","Female","135","[c]","56070","56220"
"Leaver Dept.","2023","40-49","Unknown","London","Male","110","[c]","64860","64500"
"Leaver Dept.","2023","40-49","Unknown","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Scotland","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Scotland","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Veterinarian","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Veterinarian","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Economics","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Economics","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Economics","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
