"Status","Year","Organisation","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Central Civil Service Fast Stream","London","HEO","Heterosexual / straight","285","285","32590","32960"
"In post","2023","Central Civil Service Fast Stream","London","HEO","LGBO","45","45","32030","32960"
"In post","2023","Central Civil Service Fast Stream","London","HEO","Undeclared","35","35","32480","32960"
"In post","2023","Central Civil Service Fast Stream","London","HEO","Unknown","825","825","30000","30130"
"In post","2023","Central Civil Service Fast Stream","Outside London","HEO","Heterosexual / straight","95","90","32330","32960"
"In post","2023","Central Civil Service Fast Stream","Outside London","HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Outside London","HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Outside London","HEO","Unknown","335","335","29930","28840"
"In post","2023","Central Civil Service Fast Stream","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Unknown","HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AO","Unknown","10","10","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","Heterosexual / straight","55","50","26000","25970"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","Unknown","80","70","25990","25920"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6","Unknown","15","15","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G7","Heterosexual / straight","45","45","49970","49400"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G7","Unknown","50","50","50220","49400"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","HEO","Heterosexual / straight","80","75","30540","30350"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","HEO","Unknown","90","85","30530","30350"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO","Heterosexual / straight","65","60","37940","37310"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO","Unknown","80","75","37800","37310"
"In post","2023","Charity Commission","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Charity Commission","London","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Charity Commission","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Charity Commission","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Charity Commission","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Charity Commission","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","London","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Charity Commission","Outside London","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Charity Commission","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Outside London","AO","Unknown","10","10","[c]","[c]"
"In post","2023","Charity Commission","Outside London","EO","Heterosexual / straight","55","50","25630","25300"
"In post","2023","Charity Commission","Outside London","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Charity Commission","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Outside London","EO","Unknown","50","50","25790","25300"
"In post","2023","Charity Commission","Outside London","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Charity Commission","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Outside London","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Charity Commission","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Outside London","G7","Unknown","15","15","[c]","[c]"
"In post","2023","Charity Commission","Outside London","HEO","Heterosexual / straight","85","80","30370","30170"
"In post","2023","Charity Commission","Outside London","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Charity Commission","Outside London","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Charity Commission","Outside London","HEO","Unknown","45","45","30690","30170"
"In post","2023","Charity Commission","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Outside London","SEO","Heterosexual / straight","55","55","39210","38800"
"In post","2023","Charity Commission","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Outside London","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Charity Commission","Outside London","SEO","Unknown","25","25","[c]","[c]"
"In post","2023","Companies House","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Outside London","AO","Heterosexual / straight","280","250","22670","23240"
"In post","2023","Companies House","Outside London","AO","LGBO","20","15","[c]","[c]"
"In post","2023","Companies House","Outside London","AO","Undeclared","35","30","22770","23240"
"In post","2023","Companies House","Outside London","AO","Unknown","100","85","22650","23240"
"In post","2023","Companies House","Outside London","EO","Heterosexual / straight","215","205","27780","26060"
"In post","2023","Companies House","Outside London","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Companies House","Outside London","EO","Undeclared","25","25","[c]","[c]"
"In post","2023","Companies House","Outside London","EO","Unknown","45","40","29810","28070"
"In post","2023","Companies House","Outside London","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Companies House","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Outside London","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Companies House","Outside London","G7","Heterosexual / straight","55","55","53970","50930"
"In post","2023","Companies House","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Outside London","G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Companies House","Outside London","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Companies House","Outside London","HEO","Heterosexual / straight","155","145","35880","36930"
"In post","2023","Companies House","Outside London","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Companies House","Outside London","HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Companies House","Outside London","HEO","Unknown","25","25","[c]","[c]"
"In post","2023","Companies House","Outside London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Companies House","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Outside London","SEO","Heterosexual / straight","125","125","44020","42990"
"In post","2023","Companies House","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Outside London","SEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Companies House","Outside London","SEO","Unknown","20","20","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","EO","Heterosexual / straight","50","45","28800","28760"
"In post","2023","Competition and Markets Authority","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","G6","Heterosexual / straight","155","150","77330","76720"
"In post","2023","Competition and Markets Authority","London","G6","LGBO","15","15","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","G6","Undeclared","20","20","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","G7","Heterosexual / straight","165","160","58410","57540"
"In post","2023","Competition and Markets Authority","London","G7","LGBO","20","20","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","G7","Undeclared","25","20","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","HEO","Heterosexual / straight","110","105","35450","34620"
"In post","2023","Competition and Markets Authority","London","HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","HEO","Unknown","5","5","[c]","[c]"
