"Status","Year","Age","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","60-64","Mixed","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Home Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Home Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Home Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
