"Status","Year","Disability","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Department for Environment, Food and Rural Affairs","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Department for Transport","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Department for Work and Pensions","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Department for Work and Pensions","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","HM Revenue and Customs","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Ministry of Justice","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Ministry of Justice","Male","45","[c]","28790","28880"
"New entrant CS","2023","Undeclared","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Attorney General's Departments","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Cabinet Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Cabinet Office","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Education","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Environment, Food and Rural Affairs","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Environment, Food and Rural Affairs","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for International Trade","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Levelling Up, Housing and Communities","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Transport","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Transport","Male","40","[c]","28960","27370"
"New entrant CS","2023","Undeclared","White","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Work and Pensions","Female","40","[c]","26890","21690"
"New entrant CS","2023","Undeclared","White","Department for Work and Pensions","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","HM Revenue and Customs","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","HM Revenue and Customs","Male","40","[c]","27530","24270"
"New entrant CS","2023","Undeclared","White","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","HM Treasury","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","HM Treasury","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Ministry of Defence","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Ministry of Defence","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Ministry of Justice","Female","140","[c]","24520","23640"
"New entrant CS","2023","Undeclared","White","Ministry of Justice","Male","85","[c]","25380","23640"
"New entrant CS","2023","Undeclared","White","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Office of Rail and Road","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Scottish Government","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Scottish Government","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","UK Statistics Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","UK Statistics Authority","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Attorney General's Departments","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Cabinet Office","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Cabinet Office","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Charity Commission","Female","[c]","[c]","[c]","[c]"
