"Status","Year","Disability","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","White","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Department for Business, Energy and Industrial Strategy","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Department for Business, Energy and Industrial Strategy","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Department for Education","London","40","[c]","44420","41440"
"Leaver Dept.","2023","Unknown","White","Department for Education","Outside London","75","[c]","37790","37590"
"Leaver Dept.","2023","Unknown","White","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Department for International Trade","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Department for Transport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Department for Work and Pensions","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Department of Health and Social Care","London","80","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Department of Health and Social Care","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Foreign, Commonwealth and Development Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Foreign, Commonwealth and Development Office","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","HM Revenue and Customs","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Home Office","London","55","[c]","43190","41950"
"Leaver Dept.","2023","Unknown","White","Home Office","Outside London","70","[c]","30450","26750"
"Leaver Dept.","2023","Unknown","White","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Ministry of Defence","Outside London","75","[c]","38700","39890"
"Leaver Dept.","2023","Unknown","White","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Ministry of Justice","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","National Crime Agency","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","National Crime Agency","Outside London","30","[c]","35400","36580"
"Leaver Dept.","2023","Unknown","White","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Northern Ireland Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Scottish Government","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","UK Statistics Authority","Outside London","40","[c]","33490","31060"
"Leaver Dept.","2023","Unknown","White","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Attorney General's Departments","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Attorney General's Departments","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Cabinet Office","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department for Work and Pensions","Outside London","35","[c]","25520","21690"
"New entrant CS","2023","Declared disabled","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","HM Revenue and Customs","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","HM Treasury","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Home Office","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Ministry of Defence","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Ministry of Defence","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Ministry of Justice","London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Ministry of Justice","Outside London","65","[c]","23870","23230"
"New entrant CS","2023","Declared disabled","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Attorney General's Departments","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for Work and Pensions","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for Work and Pensions","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","HM Revenue and Customs","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Ministry of Justice","London","30","[c]","28810","27640"
"New entrant CS","2023","Declared disabled","Black","Ministry of Justice","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Attorney General's Departments","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Cabinet Office","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
