"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Other","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Other","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Project Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Science and Engineering","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Unknown","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Unknown","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data & Technology","Unknown","SEO/HEO","30","[c]","38320","36820"
"New entrant CS","2023","Unknown","Finance","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Finance","AA/AO","60","[c]","22310","22220"
"New entrant CS","2023","Unknown","Finance","Finance","EO","50","[c]","27200","27080"
"New entrant CS","2023","Unknown","Finance","Finance","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Finance","SEO/HEO","55","[c]","38730","38470"
"New entrant CS","2023","Unknown","Finance","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","Operational Delivery","AA/AO","90","[c]","21850","22150"
"New entrant CS","2023","Unknown","Grants Management","Operational Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Grants Management","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Human Resources","AA/AO","75","[c]","22330","22220"
"New entrant CS","2023","Unknown","Human Resources","Human Resources","EO","105","[c]","27490","27140"
"New entrant CS","2023","Unknown","Human Resources","Human Resources","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Human Resources","SEO/HEO","115","[c]","37230","34540"
"New entrant CS","2023","Unknown","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Legal","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Legal","G6/G7","45","[c]","57220","55720"
"New entrant CS","2023","Unknown","Legal","Legal","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Operational Delivery","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Operational Delivery","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Digital, Data and Technology","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Digital, Data and Technology","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Economics","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Geography","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Geography","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Inspector of Education and Training","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Inspector of Education and Training","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Intelligence Analysis","EO","50","[c]","27030","25880"
"New entrant CS","2023","Unknown","No function","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Intelligence Analysis","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","International Trade","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","International Trade","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","International Trade","SEO/HEO","75","[c]","40090","41550"
"New entrant CS","2023","Unknown","No function","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Knowledge and Information Management","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Medicine","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Medicine","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Medicine","G6/G7","40","[c]","82510","81080"
"New entrant CS","2023","Unknown","No function","Medicine","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Medicine","SEO/HEO","55","[c]","39490","40590"
"New entrant CS","2023","Unknown","No function","Operational Delivery","AA/AO","8030","[c]","24140","22500"
"New entrant CS","2023","Unknown","No function","Operational Delivery","EO","2995","[c]","27240","25880"
"New entrant CS","2023","Unknown","No function","Operational Delivery","G6/G7","115","[c]","58980","56710"
"New entrant CS","2023","Unknown","No function","Operational Delivery","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Operational Delivery","SEO/HEO","500","[c]","35690","34850"
"New entrant CS","2023","Unknown","No function","Operational Delivery","Unknown","1100","[c]","22780","23640"
"New entrant CS","2023","Unknown","No function","Operational Research","AA/AO","75","[c]","22520","22520"
"New entrant CS","2023","Unknown","No function","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Other","AA/AO","170","[c]","21820","22400"
"New entrant CS","2023","Unknown","No function","Other","EO","85","[c]","28390","29750"
"New entrant CS","2023","Unknown","No function","Other","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Other","SEO/HEO","40","[c]","37120","36090"
"New entrant CS","2023","Unknown","No function","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Planning Inspectors","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Policy","AA/AO","45","[c]","20690","19360"
"New entrant CS","2023","Unknown","No function","Policy","EO","125","[c]","27860","28650"
"New entrant CS","2023","Unknown","No function","Policy","G6/G7","60","[c]","56560","55060"
"New entrant CS","2023","Unknown","No function","Policy","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Policy","SEO/HEO","270","[c]","36250","35400"
"New entrant CS","2023","Unknown","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Project Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Project Delivery","SEO/HEO","35","[c]","37180","36000"
"New entrant CS","2023","Unknown","No function","Psychology","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Psychology","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Psychology","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Science and Engineering","AA/AO","115","[c]","21430","20750"
"New entrant CS","2023","Unknown","No function","Science and Engineering","EO","35","[c]","27790","27320"
"New entrant CS","2023","Unknown","No function","Science and Engineering","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Science and Engineering","SEO/HEO","100","[c]","37810","35000"
"New entrant CS","2023","Unknown","No function","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Statistics","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Tax","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Tax","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Tax","SEO/HEO","35","[c]","35460","34400"
"New entrant CS","2023","Unknown","No function","Unknown","AA/AO","120","[c]","23580","22520"
"New entrant CS","2023","Unknown","No function","Unknown","EO","60","[c]","28100","28770"
"New entrant CS","2023","Unknown","No function","Unknown","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Unknown","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Unknown","SEO/HEO","75","[c]","35900","34820"
"New entrant CS","2023","Unknown","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","No function","Veterinarian","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Policy","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Project Delivery","AA/AO","45","[c]","22010","23240"
"New entrant CS","2023","Unknown","Project Delivery","Project Delivery","EO","40","[c]","26990","27080"
"New entrant CS","2023","Unknown","Project Delivery","Project Delivery","G6/G7","40","[c]","56170","54440"
"New entrant CS","2023","Unknown","Project Delivery","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Project Delivery","SEO/HEO","125","[c]","37760","38170"
"New entrant CS","2023","Unknown","Project Delivery","Project Delivery","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Science and Engineering","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Operational Delivery","AA/AO","70","[c]","22550","22520"
"New entrant CS","2023","Unknown","Property","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Other","AA/AO","30","[c]","24530","22920"
"New entrant CS","2023","Unknown","Property","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Property","AA/AO","90","[c]","21780","22520"
"New entrant CS","2023","Unknown","Property","Property","EO","40","[c]","27260","27080"
"New entrant CS","2023","Unknown","Property","Property","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Property","SEO/HEO","70","[c]","36650","34700"
"New entrant CS","2023","Unknown","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Security","AA/AO","360","[c]","28210","27350"
"New entrant CS","2023","Unknown","Security","Security","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Security","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Security","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Security","Unknown","EO","30","[c]","25010","24330"
"New entrant CS","2023","Unknown","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Other","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Other","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Other","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Other","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Unknown","Unknown","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Policy","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Science and Engineering","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Science and Engineering","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Science and Engineering","SEO/HEO","45","[c]","31420","30650"
"New entrant CS","2023","Unknown","Unknown","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","AA/AO","915","[c]","22950","22180"
"New entrant CS","2023","Unknown","Unknown","Unknown","EO","555","[c]","29030","29100"
"New entrant CS","2023","Unknown","Unknown","Unknown","G6/G7","165","[c]","59740","54870"
"New entrant CS","2023","Unknown","Unknown","Unknown","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","SEO/HEO","490","[c]","37680","35020"
"New entrant CS","2023","White","Analysis","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Digital, Data and Technology","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Economics","AA/AO","40","[c]","22050","21200"
"New entrant CS","2023","White","Analysis","Economics","EO","35","[c]","27080","27650"
"New entrant CS","2023","White","Analysis","Economics","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Economics","SEO/HEO","110","[c]","34660","34480"
"New entrant CS","2023","White","Analysis","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Intelligence Analysis","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Operational Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Operational Delivery","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Operational Research","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Operational Research","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Operational Research","SEO/HEO","40","[c]","34620","34190"
"New entrant CS","2023","White","Analysis","Other","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Other","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Other","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Other","SEO/HEO","55","[c]","35480","35410"
"New entrant CS","2023","White","Analysis","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Policy","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Science and Engineering","AA/AO","35","[c]","21570","22150"
"New entrant CS","2023","White","Analysis","Science and Engineering","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Science and Engineering","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Science and Engineering","SEO/HEO","85","[c]","32110","30650"
"New entrant CS","2023","White","Analysis","Social Research","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Social Research","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Social Research","SEO/HEO","115","[c]","35520","34400"
"New entrant CS","2023","White","Analysis","Statistics","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Statistics","EO","40","[c]","27770","27650"
"New entrant CS","2023","White","Analysis","Statistics","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Analysis","Statistics","SEO/HEO","130","[c]","33860","33830"
