"Status","Year","Organisation","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Crown Commercial Service","SEO/HEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","SEO/HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","AA/AO","Female","Heterosexual / straight","65","[c]","22180","22180"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","AA/AO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","AA/AO","Male","Heterosexual / straight","30","[c]","22210","22180"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","EO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","G6/G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","G6/G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","SEO/HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","SEO/HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","AA/AO","Female","Heterosexual / straight","290","[c]","21780","21120"
"New entrant CS","2023","Crown Prosecution Service","AA/AO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","AA/AO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","AA/AO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","AA/AO","Male","Heterosexual / straight","110","[c]","21610","20980"
"New entrant CS","2023","Crown Prosecution Service","AA/AO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","EO","Female","Heterosexual / straight","65","[c]","27330","26900"
"New entrant CS","2023","Crown Prosecution Service","EO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","EO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","G6/G7","Female","Heterosexual / straight","60","[c]","52300","54100"
"New entrant CS","2023","Crown Prosecution Service","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","G6/G7","Male","Heterosexual / straight","35","[c]","51860","49050"
"New entrant CS","2023","Crown Prosecution Service","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SEO/HEO","Female","Heterosexual / straight","105","[c]","38600","38760"
"New entrant CS","2023","Crown Prosecution Service","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SEO/HEO","Male","Heterosexual / straight","50","[c]","37250","38760"
"New entrant CS","2023","Crown Prosecution Service","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Electronics and Components Agency","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","AA/AO","Female","Heterosexual / straight","135","[c]","21820","21000"
"New entrant CS","2023","Defence Equipment and Support","AA/AO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","AA/AO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","AA/AO","Female","Unknown","70","[c]","21740","21300"
"New entrant CS","2023","Defence Equipment and Support","AA/AO","Male","Heterosexual / straight","95","[c]","21910","20750"
"New entrant CS","2023","Defence Equipment and Support","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","AA/AO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","AA/AO","Male","Unknown","130","[c]","21570","20750"
"New entrant CS","2023","Defence Equipment and Support","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","EO","Female","Heterosexual / straight","35","[c]","26920","26500"
"New entrant CS","2023","Defence Equipment and Support","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","EO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","EO","Male","Heterosexual / straight","40","[c]","27500","27000"
"New entrant CS","2023","Defence Equipment and Support","EO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","EO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","G6/G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","G6/G7","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","G6/G7","Male","Heterosexual / straight","40","[c]","59790","56000"
"New entrant CS","2023","Defence Equipment and Support","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","G6/G7","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SEO/HEO","Female","Heterosexual / straight","135","[c]","36480","33600"
"New entrant CS","2023","Defence Equipment and Support","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SEO/HEO","Female","Unknown","45","[c]","36940","37830"
"New entrant CS","2023","Defence Equipment and Support","SEO/HEO","Male","Heterosexual / straight","320","[c]","37930","35000"
"New entrant CS","2023","Defence Equipment and Support","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SEO/HEO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SEO/HEO","Male","Unknown","85","[c]","38140","35000"
"New entrant CS","2023","Defence Equipment and Support","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Equipment and Support","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","AA/AO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","AA/AO","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","AA/AO","Male","Heterosexual / straight","35","[c]","20760","19430"
"New entrant CS","2023","Defence Science and Technology Laboratory","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","AA/AO","Male","Unknown","40","[c]","19840","19280"
"New entrant CS","2023","Defence Science and Technology Laboratory","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","EO","Female","Heterosexual / straight","35","[c]","24380","24630"
"New entrant CS","2023","Defence Science and Technology Laboratory","EO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","EO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","EO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","EO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","G6/G7","Female","Heterosexual / straight","30","[c]","51040","49260"
"New entrant CS","2023","Defence Science and Technology Laboratory","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","G6/G7","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","G6/G7","Male","Heterosexual / straight","60","[c]","50460","49260"
"New entrant CS","2023","Defence Science and Technology Laboratory","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","G6/G7","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","G6/G7","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","SEO/HEO","Female","Heterosexual / straight","90","[c]","31340","30650"
"New entrant CS","2023","Defence Science and Technology Laboratory","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","SEO/HEO","Female","Unknown","60","[c]","30880","30650"
"New entrant CS","2023","Defence Science and Technology Laboratory","SEO/HEO","Male","Heterosexual / straight","175","[c]","32030","30650"
"New entrant CS","2023","Defence Science and Technology Laboratory","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","SEO/HEO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","SEO/HEO","Male","Unknown","80","[c]","31520","30650"
"New entrant CS","2023","Defence Science and Technology Laboratory","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Defence Science and Technology Laboratory","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
