"Status","Year","Ethnicity","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Female","Heterosexual / straight","80","[c]","27630","26400"
"New entrant CS","2023","Other ethnicity","No function","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Male","Heterosexual / straight","60","[c]","27940","27060"
"New entrant CS","2023","Other ethnicity","No function","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Female","Undeclared","95","[c]","29050","23640"
"New entrant CS","2023","Undeclared","No function","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Male","Heterosexual / straight","70","[c]","27260","27320"
"New entrant CS","2023","Undeclared","No function","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Male","Undeclared","150","[c]","31430","28880"
"New entrant CS","2023","Undeclared","No function","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Female","Unknown","120","[c]","32760","31560"
"New entrant CS","2023","Unknown","Analysis","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Male","Unknown","150","[c]","32190","31560"
"New entrant CS","2023","Unknown","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Female","Unknown","80","[c]","32550","30520"
"New entrant CS","2023","Unknown","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Male","Unknown","65","[c]","32720","27470"
"New entrant CS","2023","Unknown","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Female","Unknown","70","[c]","36830","35410"
"New entrant CS","2023","Unknown","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Male","Unknown","60","[c]","38150","35400"
"New entrant CS","2023","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Female","Unknown","40","[c]","29070","27650"
"New entrant CS","2023","Unknown","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Male","Unknown","55","[c]","29910","28700"
"New entrant CS","2023","Unknown","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
