"Status","Year","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","Female","55","[c]","28920","25100"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","Male","50","[c]","32200","31060"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wilton Park","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wilton Park","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Active Travel England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Female","220","[c]","26570","25340"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Male","145","[c]","28490","25630"
"New entrant CS","2023","Declared non-disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Office","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Female","180","[c]","36630","32640"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Male","150","[c]","37560","32640"
"New entrant CS","2023","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Female","35","[c]","29530","30350"
"New entrant CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Companies House","Female","125","[c]","31520","26750"
"New entrant CS","2023","Declared non-disabled","Companies House","Male","90","[c]","31070","25610"
"New entrant CS","2023","Declared non-disabled","Companies House","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","Female","70","[c]","43590","34110"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","Male","65","[c]","46550","35180"
"New entrant CS","2023","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Commercial Service","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Commercial Service","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Female","110","[c]","29960","22180"
"New entrant CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Male","65","[c]","30370","25180"
"New entrant CS","2023","Declared non-disabled","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Crown Prosecution Service","Female","380","[c]","28720","24480"
"New entrant CS","2023","Declared non-disabled","Crown Prosecution Service","Male","185","[c]","31540","25600"
"New entrant CS","2023","Declared non-disabled","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Equipment and Support","Female","220","[c]","30610","31530"
"New entrant CS","2023","Declared non-disabled","Defence Equipment and Support","Male","300","[c]","36220","33500"
"New entrant CS","2023","Declared non-disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","110","[c]","36910","34410"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","110","[c]","37050","34410"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","50","[c]","32960","35040"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Female","40","[c]","40110","37590"
"New entrant CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","335","[c]","39830","37300"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","255","[c]","41070","37300"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","Female","170","[c]","39200","35010"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","Male","175","[c]","41830","38880"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","75","[c]","36890","33880"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","65","[c]","37930","33880"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Female","70","[c]","36100","35400"
"New entrant CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Male","100","[c]","40030","35400"
"New entrant CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Female","1240","[c]","27680","25610"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Male","1075","[c]","29210","28120"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","Female","275","[c]","22450","22500"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","Male","180","[c]","24200","22500"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Female","65","[c]","27540","26780"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Male","145","[c]","27470","26960"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Agency","Female","30","[c]","34110","30960"
"New entrant CS","2023","Declared non-disabled","Food Standards Agency","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Actuary's Department","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Actuary's Department","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Commercial Organisation","Female","30","[c]","86310","72130"
"New entrant CS","2023","Declared non-disabled","Government Commercial Organisation","Male","40","[c]","77720","70930"
"New entrant CS","2023","Declared non-disabled","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Internal Audit Agency","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Internal Audit Agency","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Legal Department","Female","180","[c]","39240","31640"
"New entrant CS","2023","Declared non-disabled","Government Legal Department","Male","90","[c]","43320","45230"
"New entrant CS","2023","Declared non-disabled","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Property Agency","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Property Agency","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","HM Courts and Tribunals Service","Female","585","[c]","23210","21780"
"New entrant CS","2023","Declared non-disabled","HM Courts and Tribunals Service","Male","290","[c]","24590","21780"
"New entrant CS","2023","Declared non-disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","HM Land Registry","Female","35","[c]","28530","23390"
"New entrant CS","2023","Declared non-disabled","HM Land Registry","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","HM Prison and Probation Service","Female","3885","[c]","25510","23640"
"New entrant CS","2023","Declared non-disabled","HM Prison and Probation Service","Male","2770","[c]","27730","28880"
"New entrant CS","2023","Declared non-disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Female","1280","[c]","27750","22520"
"New entrant CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Male","1280","[c]","30380","26920"
"New entrant CS","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","HM Treasury (excl. agencies)","Female","60","[c]","30430","28500"
"New entrant CS","2023","Declared non-disabled","HM Treasury (excl. agencies)","Male","75","[c]","31340","28500"
"New entrant CS","2023","Declared non-disabled","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Health and Safety Executive","Female","110","[c]","32830","27320"
"New entrant CS","2023","Declared non-disabled","Health and Safety Executive","Male","120","[c]","35080","32800"
"New entrant CS","2023","Declared non-disabled","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Home Office","Female","65","[c]","27070","25750"
"New entrant CS","2023","Declared non-disabled","Home Office","Male","55","[c]","27150","25750"
"New entrant CS","2023","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Female","30","[c]","39120","37710"
"New entrant CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intellectual Property Office","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intellectual Property Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal Aid Agency","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal Aid Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Met Office","Female","110","[c]","30440","30930"
"New entrant CS","2023","Declared non-disabled","Met Office","Male","125","[c]","29900","26650"
"New entrant CS","2023","Declared non-disabled","Met Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Female","145","[c]","30830","27080"
"New entrant CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Male","165","[c]","32780","28580"
"New entrant CS","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Female","250","[c]","35320","34740"
"New entrant CS","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Male","155","[c]","40060","35410"
"New entrant CS","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","National Crime Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","National Crime Agency","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","National Infrastructure Commission","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","National Savings and Investments","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","National Savings and Investments","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Female","290","[c]","49940","47750"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Male","115","[c]","55260","52750"
"New entrant CS","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Female","165","[c]","38930","33400"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Male","220","[c]","40930","36440"
"New entrant CS","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Female","50","[c]","35660","33230"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Public Guardian","Female","70","[c]","22550","21780"
"New entrant CS","2023","Declared non-disabled","Office of the Public Guardian","Male","55","[c]","22980","21780"
"New entrant CS","2023","Declared non-disabled","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Planning Inspectorate","Female","55","[c]","37710","41840"
"New entrant CS","2023","Declared non-disabled","Planning Inspectorate","Male","45","[c]","44280","41840"
"New entrant CS","2023","Declared non-disabled","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Queen Elizabeth II Centre","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Registers of Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Registers of Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Rural Payments Agency","Female","150","[c]","23130","22150"
"New entrant CS","2023","Declared non-disabled","Rural Payments Agency","Male","110","[c]","23250","22150"
"New entrant CS","2023","Declared non-disabled","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Female","125","[c]","26750","23190"
"New entrant CS","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Male","70","[c]","27480","23190"
"New entrant CS","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Fiscal Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Fiscal Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Government (excl. agencies)","Female","120","[c]","42010","41640"
"New entrant CS","2023","Declared non-disabled","Scottish Government (excl. agencies)","Male","75","[c]","41460","33520"
"New entrant CS","2023","Declared non-disabled","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
