"Status","Year","Disability","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Heterosexual / straight","40","[c]","24710","21690"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Disclosure Scotland","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Disclosure Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Disclosure Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Disclosure Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education Scotland","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Education and Skills Funding Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Estyn","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Scotland","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Food Standards Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Actuary's Department","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Actuary's Department","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Actuary's Department","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Actuary's Department","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Actuary's Department","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Actuary's Department","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Actuary's Department","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Actuary's Department","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Government Commercial Organisation","South East (England)","LGBO","[c]","[c]","[c]","[c]"
