"Status","Year","Organisation","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North West (England)","Heterosexual / straight","50","[c]","38770","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North West (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South East (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South West (England)","Heterosexual / straight","110","[c]","38660","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South West (England)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South West (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Heterosexual / straight","85","[c]","40970","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","East Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","East Midlands (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","East of England","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","East of England","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","East of England","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","London","Heterosexual / straight","185","[c]","38320","35010"
"New entrant CS","2023","Department for International Trade","Department for International Trade","London","LGBO","35","[c]","34970","35010"
"New entrant CS","2023","Department for International Trade","Department for International Trade","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","London","Unknown","120","[c]","37030","35010"
"New entrant CS","2023","Department for International Trade","Department for International Trade","North East (England)","Heterosexual / straight","65","[c]","36730","32300"
"New entrant CS","2023","Department for International Trade","Department for International Trade","North East (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","North East (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","North East (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","North West (England)","Heterosexual / straight","35","[c]","41720","39460"
"New entrant CS","2023","Department for International Trade","Department for International Trade","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","North West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","South East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","South West (England)","Heterosexual / straight","35","[c]","39020","42340"
"New entrant CS","2023","Department for International Trade","Department for International Trade","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","South West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","West Midlands (England)","Heterosexual / straight","35","[c]","40620","38600"
"New entrant CS","2023","Department for International Trade","Department for International Trade","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","West Midlands (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Yorkshire and The Humber","Heterosexual / straight","30","[c]","44160","43540"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Department for International Trade","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","East of England","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","95","[c]","36980","33880"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","West Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","London","Heterosexual / straight","120","[c]","38860","35400"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","London","Unknown","80","[c]","37450","35400"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","West Midlands (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","West Midlands (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","Yorkshire and The Humber","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Transport (excl. agencies)","Department for Transport","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Midlands (England)","Heterosexual / straight","55","[c]","25780","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Heterosexual / straight","150","[c]","38130","39150"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","Unknown","45","[c]","37000","39150"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North East (England)","Heterosexual / straight","320","[c]","31930","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North East (England)","LGBO","35","[c]","30890","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North East (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North East (England)","Unknown","50","[c]","30370","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Heterosexual / straight","580","[c]","27870","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","LGBO","50","[c]","27480","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Undeclared","35","[c]","27550","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Unknown","115","[c]","28970","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","Heterosexual / straight","265","[c]","24500","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","LGBO","40","[c]","25180","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","Unknown","50","[c]","23330","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South East (England)","Heterosexual / straight","125","[c]","27010","25610"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South East (England)","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South East (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South East (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South West (England)","Heterosexual / straight","40","[c]","25630","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wales","Heterosexual / straight","225","[c]","24760","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wales","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wales","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wales","Unknown","40","[c]","24200","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands (England)","Heterosexual / straight","310","[c]","24650","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands (England)","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands (England)","Unknown","80","[c]","24140","21690"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Yorkshire and The Humber","Heterosexual / straight","335","[c]","29680","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Yorkshire and The Humber","LGBO","35","[c]","28600","28120"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Yorkshire and The Humber","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Yorkshire and The Humber","Unknown","75","[c]","29650","28120"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","Heterosexual / straight","60","[c]","37220","34190"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","Undeclared","105","[c]","36520","34190"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Yorkshire and The Humber","Heterosexual / straight","30","[c]","32580","30370"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Yorkshire and The Humber","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Yorkshire and The Humber","Undeclared","35","[c]","31220","25190"
