"Status","Year","Age","Disability","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Undeclared","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","No function","Heterosexual / straight","140","[c]","26560","24070"
"New entrant CS","2023","20-29","Undeclared","No function","LGBO","50","[c]","25760","23640"
"New entrant CS","2023","20-29","Undeclared","No function","Undeclared","100","[c]","29140","27970"
"New entrant CS","2023","20-29","Undeclared","No function","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Analysis","Heterosexual / straight","130","[c]","30960","31080"
"New entrant CS","2023","20-29","Unknown","Analysis","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Analysis","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Analysis","Unknown","275","[c]","30060","30440"
"New entrant CS","2023","20-29","Unknown","Commercial","Heterosexual / straight","55","[c]","29010","27470"
"New entrant CS","2023","20-29","Unknown","Commercial","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Commercial","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Commercial","Unknown","95","[c]","28070","27650"
"New entrant CS","2023","20-29","Unknown","Communications","Heterosexual / straight","35","[c]","33420","32980"
"New entrant CS","2023","20-29","Unknown","Communications","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Communications","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Communications","Unknown","70","[c]","33530","35010"
"New entrant CS","2023","20-29","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Counter Fraud","Unknown","40","[c]","29200","31980"
"New entrant CS","2023","20-29","Unknown","Debt","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Debt","Unknown","275","[c]","23060","22520"
"New entrant CS","2023","20-29","Unknown","Digital, Data & Technology","Heterosexual / straight","115","[c]","31040","29750"
"New entrant CS","2023","20-29","Unknown","Digital, Data & Technology","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Digital, Data & Technology","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Digital, Data & Technology","Unknown","360","[c]","33190","32500"
"New entrant CS","2023","20-29","Unknown","Finance","Heterosexual / straight","40","[c]","29750","27490"
"New entrant CS","2023","20-29","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Finance","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Finance","Unknown","115","[c]","28210","27140"
"New entrant CS","2023","20-29","Unknown","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Grants Management","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Human Resources","Heterosexual / straight","65","[c]","29490","27390"
"New entrant CS","2023","20-29","Unknown","Human Resources","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Human Resources","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Human Resources","Unknown","105","[c]","27320","27080"
"New entrant CS","2023","20-29","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Legal","Heterosexual / straight","80","[c]","26180","24430"
"New entrant CS","2023","20-29","Unknown","Legal","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Legal","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Legal","Unknown","55","[c]","29420","27650"
"New entrant CS","2023","20-29","Unknown","No function","Heterosexual / straight","1045","[c]","27670","25880"
"New entrant CS","2023","20-29","Unknown","No function","LGBO","180","[c]","27750","25750"
"New entrant CS","2023","20-29","Unknown","No function","Undeclared","165","[c]","30040","28770"
"New entrant CS","2023","20-29","Unknown","No function","Unknown","6230","[c]","25830","24710"
"New entrant CS","2023","20-29","Unknown","Project Delivery","Heterosexual / straight","130","[c]","30190","28360"
"New entrant CS","2023","20-29","Unknown","Project Delivery","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Project Delivery","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Project Delivery","Unknown","240","[c]","28850","28840"
"New entrant CS","2023","20-29","Unknown","Property","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Property","Unknown","125","[c]","25350","22520"
"New entrant CS","2023","20-29","Unknown","Security","Heterosexual / straight","60","[c]","27310","27350"
"New entrant CS","2023","20-29","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Security","Unknown","190","[c]","26920","26350"
"New entrant CS","2023","20-29","Unknown","Unknown","Heterosexual / straight","130","[c]","26600","27330"
"New entrant CS","2023","20-29","Unknown","Unknown","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","Unknown","1000","[c]","27470","28840"
"New entrant CS","2023","30-39","Declared disabled","Analysis","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Analysis","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Counter Fraud","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Counter Fraud","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Debt","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Debt","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Digital, Data & Technology","Heterosexual / straight","40","[c]","38120","37280"
"New entrant CS","2023","30-39","Declared disabled","Digital, Data & Technology","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Digital, Data & Technology","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Grants Management","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Human Resources","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Human Resources","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Legal","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Legal","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Legal","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","No function","Heterosexual / straight","370","[c]","27360","23640"
"New entrant CS","2023","30-39","Declared disabled","No function","LGBO","115","[c]","29480","25750"
"New entrant CS","2023","30-39","Declared disabled","No function","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","No function","Unknown","30","[c]","26260","24080"
"New entrant CS","2023","30-39","Declared disabled","Project Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","Heterosexual / straight","45","[c]","33120","29100"
"New entrant CS","2023","30-39","Declared disabled","Unknown","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Analysis","Heterosexual / straight","110","[c]","39110","35500"
"New entrant CS","2023","30-39","Declared non-disabled","Analysis","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Analysis","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Analysis","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Commercial","Heterosexual / straight","60","[c]","39070","33830"
"New entrant CS","2023","30-39","Declared non-disabled","Commercial","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Commercial","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Communications","Heterosexual / straight","60","[c]","40610","38570"
"New entrant CS","2023","30-39","Declared non-disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Communications","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Counter Fraud","Heterosexual / straight","90","[c]","29030","27890"
"New entrant CS","2023","30-39","Declared non-disabled","Counter Fraud","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Counter Fraud","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Debt","Heterosexual / straight","160","[c]","22640","22520"
"New entrant CS","2023","30-39","Declared non-disabled","Debt","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Debt","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Debt","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Digital, Data & Technology","Heterosexual / straight","395","[c]","41120","38470"
"New entrant CS","2023","30-39","Declared non-disabled","Digital, Data & Technology","LGBO","45","[c]","43470","43000"
"New entrant CS","2023","30-39","Declared non-disabled","Digital, Data & Technology","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Finance","Heterosexual / straight","90","[c]","36190","34290"
"New entrant CS","2023","30-39","Declared non-disabled","Finance","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Finance","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Grants Management","Heterosexual / straight","40","[c]","22790","22150"
"New entrant CS","2023","30-39","Declared non-disabled","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Grants Management","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Human Resources","Heterosexual / straight","100","[c]","34870","33830"
"New entrant CS","2023","30-39","Declared non-disabled","Human Resources","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Internal Audit","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Legal","Heterosexual / straight","265","[c]","42950","45230"
"New entrant CS","2023","30-39","Declared non-disabled","Legal","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Legal","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","No function","Heterosexual / straight","2925","[c]","29030","28120"
"New entrant CS","2023","30-39","Declared non-disabled","No function","LGBO","290","[c]","29080","27320"
"New entrant CS","2023","30-39","Declared non-disabled","No function","Undeclared","130","[c]","30420","26960"
"New entrant CS","2023","30-39","Declared non-disabled","No function","Unknown","85","[c]","28400","23640"
"New entrant CS","2023","30-39","Declared non-disabled","Project Delivery","Heterosexual / straight","150","[c]","42940","39500"
"New entrant CS","2023","30-39","Declared non-disabled","Project Delivery","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Project Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Property","Heterosexual / straight","80","[c]","31680","26020"
"New entrant CS","2023","30-39","Declared non-disabled","Property","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Security","Heterosexual / straight","40","[c]","33330","30200"
"New entrant CS","2023","30-39","Declared non-disabled","Security","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","Heterosexual / straight","295","[c]","35720","33520"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","LGBO","30","[c]","33800","30780"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Counter Fraud","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Debt","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Digital, Data & Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Digital, Data & Technology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","No function","Heterosexual / straight","105","[c]","26810","24070"
"New entrant CS","2023","30-39","Undeclared","No function","LGBO","30","[c]","27070","22520"
"New entrant CS","2023","30-39","Undeclared","No function","Undeclared","40","[c]","32590","28790"
"New entrant CS","2023","30-39","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Analysis","Heterosexual / straight","55","[c]","38260","36550"
"New entrant CS","2023","30-39","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Analysis","Unknown","35","[c]","39790","36980"
"New entrant CS","2023","30-39","Unknown","Commercial","Heterosexual / straight","30","[c]","34630","33500"
"New entrant CS","2023","30-39","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Commercial","Unknown","55","[c]","34650","29160"
"New entrant CS","2023","30-39","Unknown","Communications","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Communications","Unknown","45","[c]","38760","35790"
"New entrant CS","2023","30-39","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Counter Fraud","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Debt","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Debt","Unknown","135","[c]","22830","22520"
"New entrant CS","2023","30-39","Unknown","Digital, Data & Technology","Heterosexual / straight","100","[c]","39590","37640"
"New entrant CS","2023","30-39","Unknown","Digital, Data & Technology","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Digital, Data & Technology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Digital, Data & Technology","Unknown","260","[c]","40630","37350"
