"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Economics","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Geography","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inspector of Education and Training","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Operational Delivery","AA/AO","90","[c]","24770","22520"
"New entrant CS","2023","Other ethnicity","Operational Delivery","EO","35","[c]","27440","27760"
"New entrant CS","2023","Other ethnicity","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Other","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Policy","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Policy","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Policy","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","AA/AO","195","[c]","24160","22500"
"New entrant CS","2023","Undeclared","Operational Delivery","EO","65","[c]","28360","27670"
"New entrant CS","2023","Undeclared","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Delivery","Unknown","45","[c]","23860","23640"
"New entrant CS","2023","Undeclared","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Policy","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Science and Engineering","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","AA/AO","35","[c]","22800","22220"
"New entrant CS","2023","Unknown","Commercial","EO","40","[c]","26960","27080"
"New entrant CS","2023","Unknown","Commercial","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SEO/HEO","60","[c]","35540","33990"
"New entrant CS","2023","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Communications","SEO/HEO","95","[c]","37140","37000"
"New entrant CS","2023","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","AA/AO","30","[c]","22410","21650"
"New entrant CS","2023","Unknown","Counter Fraud","EO","30","[c]","28620","27890"
"New entrant CS","2023","Unknown","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Counter Fraud","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","AA/AO","40","[c]","23270","23390"
"New entrant CS","2023","Unknown","Digital, Data and Technology","EO","165","[c]","28100","27650"
"New entrant CS","2023","Unknown","Digital, Data and Technology","G6/G7","140","[c]","58020","56430"
"New entrant CS","2023","Unknown","Digital, Data and Technology","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Digital, Data and Technology","SEO/HEO","380","[c]","37660","37250"
"New entrant CS","2023","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Economics","SEO/HEO","55","[c]","35170","35320"
"New entrant CS","2023","Unknown","Finance","AA/AO","65","[c]","22310","22220"
"New entrant CS","2023","Unknown","Finance","EO","55","[c]","27220","27080"
"New entrant CS","2023","Unknown","Finance","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","SEO/HEO","70","[c]","38330","37850"
"New entrant CS","2023","Unknown","Geography","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Geography","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","AA/AO","85","[c]","22300","22220"
"New entrant CS","2023","Unknown","Human Resources","EO","115","[c]","27580","27190"
"New entrant CS","2023","Unknown","Human Resources","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","SEO/HEO","120","[c]","37150","34540"
"New entrant CS","2023","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","EO","55","[c]","27040","25880"
"New entrant CS","2023","Unknown","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Intelligence Analysis","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","International Trade","SEO/HEO","75","[c]","40090","41550"
"New entrant CS","2023","Unknown","Knowledge and Information Management","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","G6/G7","45","[c]","57220","55720"
"New entrant CS","2023","Unknown","Legal","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","G6/G7","40","[c]","82510","81080"
"New entrant CS","2023","Unknown","Medicine","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","SEO/HEO","55","[c]","39490","40590"
"New entrant CS","2023","Unknown","Operational Delivery","AA/AO","8710","[c]","24030","22520"
"New entrant CS","2023","Unknown","Operational Delivery","EO","3040","[c]","27240","25880"
"New entrant CS","2023","Unknown","Operational Delivery","G6/G7","120","[c]","58880","56410"
"New entrant CS","2023","Unknown","Operational Delivery","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","SEO/HEO","530","[c]","35610","34410"
"New entrant CS","2023","Unknown","Operational Delivery","Unknown","1115","[c]","22820","23640"
"New entrant CS","2023","Unknown","Operational Research","AA/AO","75","[c]","22520","22520"
"New entrant CS","2023","Unknown","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Research","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","AA/AO","295","[c]","21980","21690"
"New entrant CS","2023","Unknown","Other","EO","105","[c]","28270","29750"
"New entrant CS","2023","Unknown","Other","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","SEO/HEO","85","[c]","35740","35410"
"New entrant CS","2023","Unknown","Other","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Unknown","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","AA/AO","50","[c]","20880","19360"
"New entrant CS","2023","Unknown","Policy","EO","130","[c]","27680","28650"
"New entrant CS","2023","Unknown","Policy","G6/G7","70","[c]","56420","55060"
"New entrant CS","2023","Unknown","Policy","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","SEO/HEO","290","[c]","36320","35400"
"New entrant CS","2023","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","AA/AO","45","[c]","22020","22820"
"New entrant CS","2023","Unknown","Project Delivery","EO","65","[c]","27730","27140"
"New entrant CS","2023","Unknown","Project Delivery","G6/G7","50","[c]","57210","54720"
"New entrant CS","2023","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
