"Status","Year","Disability","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","South West (England)","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","30","[c]","38320","33610"
"Leaver Dept.","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","45","[c]","36750","33170"
"Leaver Dept.","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","40","[c]","43450","41230"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Unknown","100","[c]","33500","32000"
"Leaver Dept.","2023","Unknown","Wales","East Wales","Cardiff and Vale of Glamorgan","65","[c]","33500","32000"
"Leaver Dept.","2023","Unknown","Wales","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","East Wales","Monmouthshire and Newport","70","[c]","32980","31060"
"Leaver Dept.","2023","Unknown","Wales","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","West Wales and The Valleys","Central Valleys","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Wales","West Wales and The Valleys","Swansea","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","West Midlands","Birmingham","110","[c]","30700","28120"
"Leaver Dept.","2023","Unknown","West Midlands (England)","West Midlands","Coventry","35","[c]","36490","37590"
"Leaver Dept.","2023","Unknown","West Midlands (England)","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","West Midlands","Solihull","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","West Midlands (England)","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","North Yorkshire","York","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","South Yorkshire","Sheffield","70","[c]","33110","31830"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Bradford","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Leeds","195","[c]","34950","32000"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Wakefield","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","90","[c]","26640","22700"
"New entrant CS","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East Midlands (England)","Lincolnshire","Lincolnshire CC","30","[c]","24570","23230"
"New entrant CS","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","Bedford","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","Hertfordshire CC","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","Luton","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East of England","East Anglia","Breckland and South Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East of England","East Anglia","Cambridgeshire CC","30","[c]","30740","25760"
"New entrant CS","2023","Declared disabled","East of England","East Anglia","North and West Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East of England","East Anglia","Norwich and East Norfolk","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East of England","East Anglia","Peterborough","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East of England","East Anglia","Suffolk CC","40","[c]","24750","23640"
"New entrant CS","2023","Declared disabled","East of England","Essex","Essex Haven Gateway","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East of England","Essex","Essex Thames Gateway","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East of England","Essex","Heart of Essex","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East of England","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East of England","Essex","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East of England","Essex","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Inner London - East","Hackney and Newham","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Inner London - East","Haringey and Islington","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Inner London - East","Lambeth","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Inner London - East","Lewisham and Southwark","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Inner London - East","Tower Hamlets","65","[c]","37560","33400"
"New entrant CS","2023","Declared disabled","London","Inner London - West","Camden and City of London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Inner London - West","Wandsworth","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Inner London - West","Westminster","390","[c]","36220","32990"
"New entrant CS","2023","Declared disabled","London","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Outer London - East and North East","Bexley and Greenwich","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Outer London - South","Croydon","40","[c]","31360","26920"
"New entrant CS","2023","Declared disabled","London","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Outer London - West and North West","Harrow and Hillingdon","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","Outer London - West and North West","Hounslow and Richmond upon Thames","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","Sunderland","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","Tyneside","130","[c]","29920","27650"
"New entrant CS","2023","Declared disabled","North East (England)","Tees Valley and Durham","Darlington","45","[c]","31920","29970"
"New entrant CS","2023","Declared disabled","North East (England)","Tees Valley and Durham","Durham","40","[c]","25730","23230"
"New entrant CS","2023","Declared disabled","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North East (England)","Tees Valley and Durham","South Teesside","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North West (England)","Cheshire","Cheshire East","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North West (England)","Cheshire","Cheshire West and Chester","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North West (England)","Cheshire","Warrington","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North West (England)","Cumbria","East Cumbria","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North West (England)","Cumbria","West Cumbria","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North West (England)","Greater Manchester","Greater Manchester North East","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North West (England)","Greater Manchester","Greater Manchester North West","35","[c]","22720","21690"
"New entrant CS","2023","Declared disabled","North West (England)","Greater Manchester","Greater Manchester South East","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North West (England)","Greater Manchester","Greater Manchester South West","60","[c]","29350","23640"
"New entrant CS","2023","Declared disabled","North West (England)","Greater Manchester","Manchester","85","[c]","31560","28840"
"New entrant CS","2023","Declared disabled","North West (England)","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North West (England)","Lancashire","Blackpool","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North West (England)","Lancashire","Chorley and West Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North West (England)","Lancashire","East Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North West (England)","Lancashire","Lancaster and Wyre","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North West (England)","Lancashire","Mid Lancashire","45","[c]","24700","22690"
"New entrant CS","2023","Declared disabled","North West (England)","Merseyside","East Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North West (England)","Merseyside","Liverpool","60","[c]","26850","23640"
"New entrant CS","2023","Declared disabled","North West (England)","Merseyside","Sefton","40","[c]","23620","22400"
"New entrant CS","2023","Declared disabled","North West (England)","Merseyside","Wirral","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Northern Ireland","Belfast","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Eastern Scotland","Angus and Dundee City","60","[c]","27360","29100"
"New entrant CS","2023","Declared disabled","Scotland","Eastern Scotland","City of Edinburgh","65","[c]","33300","29100"
"New entrant CS","2023","Declared disabled","Scotland","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Highlands and Islands","Na h-Eileanan Siar","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Southern Scotland","South Lanarkshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","West Central Scotland","Glasgow City","180","[c]","28270","25750"
"New entrant CS","2023","Declared disabled","Scotland","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","West Central Scotland","North Lanarkshire","35","[c]","24120","21690"
"New entrant CS","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","Central Hampshire","35","[c]","32400","30880"
"New entrant CS","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","North Hampshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","Portsmouth","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","South Hampshire","60","[c]","26970","24840"
"New entrant CS","2023","Declared disabled","South East (England)","Hampshire and Isle of Wight","Southampton","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South East (England)","Kent","East Kent","35","[c]","26150","25610"
"New entrant CS","2023","Declared disabled","South East (England)","Kent","Kent Thames Gateway","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South East (England)","Kent","Medway","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South East (England)","Kent","Mid Kent","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South East (England)","Kent","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","Brighton and Hove","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","East Surrey","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","East Sussex CC","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","West Surrey","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South West (England)","Devon","Devon CC","65","[c]","27230","25030"
"New entrant CS","2023","Declared disabled","South West (England)","Devon","Plymouth","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South West (England)","Devon","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South West (England)","Dorset and Somerset","Bournemouth, Christchurch and Poole","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South West (England)","Dorset and Somerset","Dorset","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South West (England)","Dorset and Somerset","Somerset CC","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","80","[c]","32490","30180"
"New entrant CS","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","80","[c]","32450","30320"
"New entrant CS","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","50","[c]","30170","29900"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wales","East Wales","Cardiff and Vale of Glamorgan","70","[c]","30020","23640"
"New entrant CS","2023","Declared disabled","Wales","East Wales","Flintshire and Wrexham","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wales","East Wales","Monmouthshire and Newport","65","[c]","29400","24840"
"New entrant CS","2023","Declared disabled","Wales","East Wales","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wales","West Wales and The Valleys","Central Valleys","40","[c]","28640","28120"
"New entrant CS","2023","Declared disabled","Wales","West Wales and The Valleys","Conwy and Denbighshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wales","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wales","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wales","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wales","West Wales and The Valleys","South West Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wales","West Wales and The Valleys","Swansea","50","[c]","23640","22500"
"New entrant CS","2023","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Shropshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands (England)","West Midlands","Birmingham","115","[c]","26180","22500"
"New entrant CS","2023","Declared disabled","West Midlands (England)","West Midlands","Coventry","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands (England)","West Midlands","Dudley","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands (England)","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands (England)","West Midlands","Solihull","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands (England)","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands (England)","West Midlands","Wolverhampton","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Yorkshire and The Humber","North Yorkshire","York","55","[c]","28600","26530"
"New entrant CS","2023","Declared disabled","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Yorkshire and The Humber","South Yorkshire","Sheffield","55","[c]","31490","28120"
"New entrant CS","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","Bradford","30","[c]","23630","22520"
"New entrant CS","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","Leeds","105","[c]","29570","26900"
"New entrant CS","2023","Declared disabled","Yorkshire and The Humber","West Yorkshire","Wakefield","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","70","[c]","24750","23640"
"New entrant CS","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","55","[c]","28610","23640"
"New entrant CS","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","525","[c]","27410","22870"
"New entrant CS","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","45","[c]","36040","28880"
"New entrant CS","2023","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","75","[c]","29490","28120"
"New entrant CS","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","155","[c]","25020","23640"
"New entrant CS","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","135","[c]","25630","23230"
"New entrant CS","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","40","[c]","27780","23640"
"New entrant CS","2023","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","90","[c]","24690","23230"
"New entrant CS","2023","Declared non-disabled","East Midlands (England)","Lincolnshire","Lincolnshire CC","180","[c]","29820","28120"
"New entrant CS","2023","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Bedford","100","[c]","26830","23640"
