"Status","Year","Disability","Ethnicity","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","London","Heterosexual / straight","230","[c]","46140","40330"
"Leaver Dept.","2023","Declared disabled","White","London","LGBO","70","[c]","40700","36650"
"Leaver Dept.","2023","Declared disabled","White","London","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Outside London","Heterosexual / straight","530","[c]","31720","28120"
"Leaver Dept.","2023","Declared disabled","White","Outside London","LGBO","100","[c]","29230","28120"
"Leaver Dept.","2023","Declared disabled","White","Outside London","Undeclared","45","[c]","29600","27570"
"Leaver Dept.","2023","Declared disabled","White","Outside London","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","London","Heterosexual / straight","465","[c]","40300","34620"
"Leaver Dept.","2023","Declared non-disabled","Asian","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Outside London","Heterosexual / straight","360","[c]","29640","27910"
"Leaver Dept.","2023","Declared non-disabled","Asian","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Outside London","Unknown","85","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","London","Heterosexual / straight","225","[c]","37060","34480"
"Leaver Dept.","2023","Declared non-disabled","Black","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Outside London","Heterosexual / straight","150","[c]","29200","28120"
"Leaver Dept.","2023","Declared non-disabled","Black","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","London","Heterosexual / straight","135","[c]","42530","39470"
"Leaver Dept.","2023","Declared non-disabled","Mixed","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Outside London","Heterosexual / straight","95","[c]","31150","28120"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","London","Heterosexual / straight","40","[c]","38620","33210"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","London","Undeclared","45","[c]","42690","37000"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Outside London","Heterosexual / straight","30","[c]","31070","28120"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Outside London","Undeclared","50","[c]","33100","28680"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","London","Unknown","35","[c]","47680","41750"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Outside London","Unknown","85","[c]","28890","27570"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","London","Heterosexual / straight","1800","[c]","48280","42710"
"Leaver Dept.","2023","Declared non-disabled","White","London","LGBO","240","[c]","44630","40050"
"Leaver Dept.","2023","Declared non-disabled","White","London","Undeclared","130","[c]","47200","43210"
"Leaver Dept.","2023","Declared non-disabled","White","London","Unknown","100","[c]","53210","50620"
"Leaver Dept.","2023","Declared non-disabled","White","Outside London","Heterosexual / straight","3245","[c]","33000","28120"
"Leaver Dept.","2023","Declared non-disabled","White","Outside London","LGBO","285","[c]","32680","28120"
"Leaver Dept.","2023","Declared non-disabled","White","Outside London","Undeclared","185","[c]","31490","28120"
"Leaver Dept.","2023","Declared non-disabled","White","Outside London","Unknown","640","[c]","31990","28120"
"Leaver Dept.","2023","Declared non-disabled","White","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","London","Undeclared","60","[c]","46040","42470"
"Leaver Dept.","2023","Undeclared","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
