"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","Policy","Female","115","[c]","33130","31060"
"New entrant CS","2023","Asian","Policy","Male","65","[c]","37100","33400"
"New entrant CS","2023","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","Female","60","[c]","35760","34110"
"New entrant CS","2023","Asian","Project Delivery","Male","60","[c]","38390","34110"
"New entrant CS","2023","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Psychology","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Science and Engineering","Female","30","[c]","33580","32400"
"New entrant CS","2023","Asian","Science and Engineering","Male","45","[c]","32800","28360"
"New entrant CS","2023","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Social Research","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Social Research","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Statistics","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Statistics","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Tax","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Tax","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Female","140","[c]","31360","28840"
"New entrant CS","2023","Asian","Unknown","Male","135","[c]","31930","27890"
"New entrant CS","2023","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Digital, Data and Technology","Female","80","[c]","38750","38470"
"New entrant CS","2023","Black","Digital, Data and Technology","Male","110","[c]","39580","34700"
"New entrant CS","2023","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Female","40","[c]","43520","47840"
"New entrant CS","2023","Black","Legal","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Operational Delivery","Female","605","[c]","26100","24430"
"New entrant CS","2023","Black","Operational Delivery","Male","430","[c]","27650","27650"
"New entrant CS","2023","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","Female","30","[c]","27050","27190"
"New entrant CS","2023","Black","Other","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","Female","40","[c]","36970","34860"
"New entrant CS","2023","Black","Policy","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Project Delivery","Female","40","[c]","36170","34400"
"New entrant CS","2023","Black","Project Delivery","Male","35","[c]","38080","34410"
"New entrant CS","2023","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Statistics","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Tax","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Female","60","[c]","30510","28840"
"New entrant CS","2023","Black","Unknown","Male","40","[c]","27660","28030"
"New entrant CS","2023","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data and Technology","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Digital, Data and Technology","Male","50","[c]","39200","37300"
"New entrant CS","2023","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Economics","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Economics","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Delivery","Female","410","[c]","25400","23640"
"New entrant CS","2023","Mixed","Operational Delivery","Male","220","[c]","27410","26210"
"New entrant CS","2023","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Policy","Female","60","[c]","37650","31260"
"New entrant CS","2023","Mixed","Policy","Male","45","[c]","37140","34410"
"New entrant CS","2023","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Project Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Property","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Property","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Science and Engineering","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Science and Engineering","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Social Research","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Social Research","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Statistics","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Statistics","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Tax","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Female","50","[c]","31940","28840"
"New entrant CS","2023","Mixed","Unknown","Male","30","[c]","34760","28840"
"New entrant CS","2023","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Economics","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Operational Delivery","Female","85","[c]","25850","24070"
"New entrant CS","2023","Other ethnicity","Operational Delivery","Male","65","[c]","26650","25750"
"New entrant CS","2023","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Other","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Policy","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Policy","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Science and Engineering","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data and Technology","Male","40","[c]","42210","40280"
"New entrant CS","2023","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
