"Status","Year","Disability","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Commercial","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Education","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Education","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Ministry of Defence","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Ministry of Defence","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Scottish Government","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Business, Energy and Industrial Strategy","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Education","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Levelling Up, Housing and Communities","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department of Health and Social Care","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Home Office","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Attorney General's Departments","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
