"Status","Year","Function_of_post","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Communications","SEO/HEO","Female","Unknown","60","[c]","37470","36980"
"New entrant CS","2023","Communications","SEO/HEO","Male","Heterosexual / straight","70","[c]","37530","36290"
"New entrant CS","2023","Communications","SEO/HEO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SEO/HEO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SEO/HEO","Male","Unknown","45","[c]","37700","37300"
"New entrant CS","2023","Communications","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AA/AO","Female","Heterosexual / straight","110","[c]","23490","22520"
"New entrant CS","2023","Counter Fraud","AA/AO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AA/AO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AA/AO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AA/AO","Male","Heterosexual / straight","70","[c]","23080","21690"
"New entrant CS","2023","Counter Fraud","AA/AO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AA/AO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Female","Heterosexual / straight","95","[c]","28220","27890"
"New entrant CS","2023","Counter Fraud","EO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Male","Heterosexual / straight","80","[c]","28370","27770"
"New entrant CS","2023","Counter Fraud","EO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Male","Unknown","35","[c]","29550","28120"
"New entrant CS","2023","Counter Fraud","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Female","Heterosexual / straight","40","[c]","36060","34700"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Male","Heterosexual / straight","35","[c]","35210","34170"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","AA/AO","Female","Heterosexual / straight","490","[c]","22590","22520"
"New entrant CS","2023","Debt","AA/AO","Female","LGBO","45","[c]","22380","22520"
"New entrant CS","2023","Debt","AA/AO","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Debt","AA/AO","Female","Unknown","405","[c]","22930","22520"
"New entrant CS","2023","Debt","AA/AO","Male","Heterosexual / straight","355","[c]","22590","22520"
"New entrant CS","2023","Debt","AA/AO","Male","LGBO","50","[c]","22410","22520"
"New entrant CS","2023","Debt","AA/AO","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Debt","AA/AO","Male","Unknown","270","[c]","22760","22520"
"New entrant CS","2023","Debt","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Debt","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","AA/AO","Female","Heterosexual / straight","35","[c]","20860","20700"
"New entrant CS","2023","Digital, Data & Technology","AA/AO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","AA/AO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","AA/AO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","AA/AO","Male","Heterosexual / straight","80","[c]","21230","21480"
"New entrant CS","2023","Digital, Data & Technology","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","AA/AO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","AA/AO","Male","Unknown","30","[c]","23020","23390"
"New entrant CS","2023","Digital, Data & Technology","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","EO","Female","Heterosexual / straight","150","[c]","27680","27650"
"New entrant CS","2023","Digital, Data & Technology","EO","Female","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","EO","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","EO","Female","Unknown","80","[c]","27890","27650"
"New entrant CS","2023","Digital, Data & Technology","EO","Male","Heterosexual / straight","245","[c]","27590","27650"
"New entrant CS","2023","Digital, Data & Technology","EO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","EO","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","EO","Male","Unknown","150","[c]","28010","27650"
"New entrant CS","2023","Digital, Data & Technology","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","G6/G7","Female","Heterosexual / straight","120","[c]","56650","55590"
"New entrant CS","2023","Digital, Data & Technology","G6/G7","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","G6/G7","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","G6/G7","Female","Unknown","45","[c]","56400","55500"
"New entrant CS","2023","Digital, Data & Technology","G6/G7","Male","Heterosexual / straight","295","[c]","58970","56430"
"New entrant CS","2023","Digital, Data & Technology","G6/G7","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","G6/G7","Male","Undeclared","30","[c]","56400","55830"
"New entrant CS","2023","Digital, Data & Technology","G6/G7","Male","Unknown","120","[c]","58430","57230"
"New entrant CS","2023","Digital, Data & Technology","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","SCS level","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","SCS level","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","SEO/HEO","Female","Heterosexual / straight","345","[c]","37370","37680"
"New entrant CS","2023","Digital, Data & Technology","SEO/HEO","Female","LGBO","35","[c]","36570","35650"
"New entrant CS","2023","Digital, Data & Technology","SEO/HEO","Female","Undeclared","40","[c]","37440","37690"
"New entrant CS","2023","Digital, Data & Technology","SEO/HEO","Female","Unknown","160","[c]","35860","35320"
"New entrant CS","2023","Digital, Data & Technology","SEO/HEO","Male","Heterosexual / straight","560","[c]","38080","37680"
"New entrant CS","2023","Digital, Data & Technology","SEO/HEO","Male","LGBO","45","[c]","36010","34700"
"New entrant CS","2023","Digital, Data & Technology","SEO/HEO","Male","Undeclared","40","[c]","38350","37690"
"New entrant CS","2023","Digital, Data & Technology","SEO/HEO","Male","Unknown","325","[c]","37410","37000"
"New entrant CS","2023","Digital, Data & Technology","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA/AO","Female","Heterosexual / straight","70","[c]","22530","22520"
"New entrant CS","2023","Finance","AA/AO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA/AO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA/AO","Female","Unknown","45","[c]","22560","22520"
"New entrant CS","2023","Finance","AA/AO","Male","Heterosexual / straight","60","[c]","22250","22520"
"New entrant CS","2023","Finance","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA/AO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA/AO","Male","Unknown","35","[c]","22360","22520"
"New entrant CS","2023","Finance","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Female","Heterosexual / straight","60","[c]","27940","27140"
"New entrant CS","2023","Finance","EO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Female","Unknown","30","[c]","26590","27080"
"New entrant CS","2023","Finance","EO","Male","Heterosexual / straight","45","[c]","27200","27080"
"New entrant CS","2023","Finance","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Female","Heterosexual / straight","35","[c]","56940","54610"
"New entrant CS","2023","Finance","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO/HEO","Female","Heterosexual / straight","110","[c]","38160","38320"
"New entrant CS","2023","Finance","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO/HEO","Female","Unknown","40","[c]","34670","34400"
"New entrant CS","2023","Finance","SEO/HEO","Male","Heterosexual / straight","80","[c]","38180","38070"
"New entrant CS","2023","Finance","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO/HEO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO/HEO","Male","Unknown","45","[c]","36380","34400"
"New entrant CS","2023","Finance","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","AA/AO","Female","Heterosexual / straight","115","[c]","22000","22150"
"New entrant CS","2023","Grants Management","AA/AO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","AA/AO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","AA/AO","Female","Unknown","40","[c]","21710","22150"
"New entrant CS","2023","Grants Management","AA/AO","Male","Heterosexual / straight","80","[c]","22140","22150"
"New entrant CS","2023","Grants Management","AA/AO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","AA/AO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","AA/AO","Male","Unknown","50","[c]","21960","22150"
"New entrant CS","2023","Grants Management","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","EO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","EO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","SEO/HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","SEO/HEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","Female","Heterosexual / straight","95","[c]","21890","22180"
"New entrant CS","2023","Human Resources","AA/AO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","Female","Unknown","55","[c]","22240","22220"
"New entrant CS","2023","Human Resources","AA/AO","Male","Heterosexual / straight","40","[c]","22080","22220"
"New entrant CS","2023","Human Resources","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Female","Heterosexual / straight","125","[c]","27070","27080"
"New entrant CS","2023","Human Resources","EO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Female","Unknown","60","[c]","26700","27110"
"New entrant CS","2023","Human Resources","EO","Male","Heterosexual / straight","80","[c]","28080","27140"
"New entrant CS","2023","Human Resources","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Male","Unknown","50","[c]","27990","27140"
"New entrant CS","2023","Human Resources","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6/G7","Female","Heterosexual / straight","60","[c]","56290","55020"
"New entrant CS","2023","Human Resources","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6/G7","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6/G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6/G7","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6/G7","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
