"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","SEO/HEO","Heterosexual / straight","55","[c]","35590","33020"
"New entrant CS","2023","Declared non-disabled","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","Heterosexual / straight","250","[c]","22620","22180"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","LGBO","30","[c]","22470","22180"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Heterosexual / straight","325","[c]","28740","29100"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","LGBO","35","[c]","28690","29100"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","Heterosexual / straight","110","[c]","59240","56450"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","Heterosexual / straight","370","[c]","37970","37710"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","LGBO","40","[c]","37630","38080"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Counter Fraud","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Debt","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Grants Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Legal","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","AA/AO","Heterosexual / straight","205","[c]","24070","22520"
"New entrant CS","2023","Undeclared","No function","AA/AO","LGBO","55","[c]","23520","22510"
"New entrant CS","2023","Undeclared","No function","AA/AO","Undeclared","85","[c]","24530","22520"
"New entrant CS","2023","Undeclared","No function","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","EO","Heterosexual / straight","50","[c]","27820","28120"
"New entrant CS","2023","Undeclared","No function","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","EO","Undeclared","35","[c]","27460","27420"
"New entrant CS","2023","Undeclared","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","SEO/HEO","Heterosexual / straight","50","[c]","36280","35400"
"New entrant CS","2023","Undeclared","No function","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","SEO/HEO","Undeclared","55","[c]","36060","35400"
"New entrant CS","2023","Undeclared","No function","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","Heterosexual / straight","90","[c]","23030","23640"
"New entrant CS","2023","Undeclared","No function","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
