"Status","Year","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Finance","Manchester","40","[c]","34380","34170"
"New entrant CS","2023","Finance","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Monmouthshire and Newport","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Nottingham","10","[c]","30070","34400"
"New entrant CS","2023","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Oxfordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Portsmouth","10","[c]","30890","27140"
"New entrant CS","2023","Finance","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Sheffield","20","[c]","30090","32250"
"New entrant CS","2023","Finance","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","South Lanarkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Southampton","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Staffordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Swansea","10","[c]","35440","26960"
"New entrant CS","2023","Finance","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Tower Hamlets","30","[c]","38340","37700"
"New entrant CS","2023","Finance","Tyneside","35","[c]","37070","34400"
"New entrant CS","2023","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","West Sussex (South West)","15","[c]","25440","22520"
"New entrant CS","2023","Finance","Westminster","145","[c]","40230","34850"
"New entrant CS","2023","Finance","Wiltshire","15","[c]","34890","33830"
"New entrant CS","2023","Finance","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Berkshire","25","[c]","24060","22150"
"New entrant CS","2023","Grants Management","Bristol, City of","10","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Cambridgeshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Cheshire East","35","[c]","22500","22150"
"New entrant CS","2023","Grants Management","Devon CC","25","[c]","22460","22150"
"New entrant CS","2023","Grants Management","East Cumbria","25","[c]","22290","22150"
"New entrant CS","2023","Grants Management","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Leeds","20","[c]","24200","22150"
"New entrant CS","2023","Grants Management","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Tyneside","75","[c]","23430","22150"
"New entrant CS","2023","Grants Management","West Cumbria","90","[c]","21970","22150"
"New entrant CS","2023","Grants Management","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Worcestershire CC","30","[c]","22410","22150"
"New entrant CS","2023","Grants Management","York","50","[c]","22770","22150"
"New entrant CS","2023","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","80","[c]","28710","22950"
"New entrant CS","2023","Human Resources","Belfast","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Birmingham","25","[c]","32980","28000"
"New entrant CS","2023","Human Resources","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Bristol, City of","25","[c]","38440","37300"
"New entrant CS","2023","Human Resources","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Buckinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cambridgeshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cardiff and Vale of Glamorgan","35","[c]","34790","33340"
"New entrant CS","2023","Human Resources","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Central Hampshire","15","[c]","30290","27140"
"New entrant CS","2023","Human Resources","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cheshire East","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","City of Edinburgh","35","[c]","35520","30000"
"New entrant CS","2023","Human Resources","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Coventry","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Croydon","15","[c]","40290","36000"
"New entrant CS","2023","Human Resources","Darlington","20","[c]","33570","31060"
"New entrant CS","2023","Human Resources","Devon CC","10","[c]","27730","24990"
"New entrant CS","2023","Human Resources","Dorset","10","[c]","28820","27080"
"New entrant CS","2023","Human Resources","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","East Riding of Yorkshire","10","[c]","28860","27140"
"New entrant CS","2023","Human Resources","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Glasgow City","45","[c]","31100","27830"
"New entrant CS","2023","Human Resources","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Greater Manchester South West","25","[c]","35590","34400"
"New entrant CS","2023","Human Resources","Hackney and Newham","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Hertfordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Lambeth","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Lancaster and Wyre","30","[c]","26680","22220"
"New entrant CS","2023","Human Resources","Leeds","35","[c]","30430","26950"
"New entrant CS","2023","Human Resources","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Lincolnshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Liverpool","35","[c]","29400","25830"
"New entrant CS","2023","Human Resources","Manchester","35","[c]","33240","28730"
"New entrant CS","2023","Human Resources","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Mid Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Monmouthshire and Newport","30","[c]","29920","28120"
"New entrant CS","2023","Human Resources","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Norwich and East Norfolk","10","[c]","26750","21700"
"New entrant CS","2023","Human Resources","Nottingham","25","[c]","32970","27890"
"New entrant CS","2023","Human Resources","Overseas","20","[c]","45280","45690"
"New entrant CS","2023","Human Resources","Oxfordshire CC","20","[c]","37990","34540"
"New entrant CS","2023","Human Resources","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Plymouth","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Portsmouth","20","[c]","32840","27140"
"New entrant CS","2023","Human Resources","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Sefton","15","[c]","32260","30170"
"New entrant CS","2023","Human Resources","Sheffield","10","[c]","39200","34600"
"New entrant CS","2023","Human Resources","Shropshire","35","[c]","30540","30080"
"New entrant CS","2023","Human Resources","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Somerset CC","10","[c]","30970","27610"
"New entrant CS","2023","Human Resources","South Hampshire","25","[c]","31290","31060"
"New entrant CS","2023","Human Resources","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Staffordshire CC","10","[c]","33810","36130"
"New entrant CS","2023","Human Resources","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Swansea","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Tower Hamlets","20","[c]","36440","29660"
"New entrant CS","2023","Human Resources","Tyneside","40","[c]","37650","34170"
"New entrant CS","2023","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Warrington","15","[c]","41090","38640"
"New entrant CS","2023","Human Resources","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Westminster","130","[c]","35130","31290"
"New entrant CS","2023","Human Resources","Wiltshire","45","[c]","31970","27140"
"New entrant CS","2023","Human Resources","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","York","15","[c]","45090","43930"
"New entrant CS","2023","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Westminster","20","[c]","44710","43160"
"New entrant CS","2023","Internal Audit","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Belfast","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Berkshire","30","[c]","31490","27010"
"New entrant CS","2023","Legal","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Birmingham","75","[c]","29380","25830"
"New entrant CS","2023","Legal","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Brighton and Hove","20","[c]","27690","24480"
"New entrant CS","2023","Legal","Bristol, City of","55","[c]","33410","26900"
"New entrant CS","2023","Legal","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cambridgeshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cardiff and Vale of Glamorgan","25","[c]","34290","32500"
"New entrant CS","2023","Legal","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","City of Edinburgh","15","[c]","51790","52360"
"New entrant CS","2023","Legal","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Croydon","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Devon CC","10","[c]","27820","24890"
"New entrant CS","2023","Legal","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Kent","10","[c]","25710","21440"
"New entrant CS","2023","Legal","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Flintshire and Wrexham","15","[c]","33910","37680"
"New entrant CS","2023","Legal","Glasgow City","10","[c]","48870","52360"
"New entrant CS","2023","Legal","Gloucestershire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Greater Manchester South West","30","[c]","45490","52600"
"New entrant CS","2023","Legal","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Hackney and Newham","35","[c]","44670","39110"
"New entrant CS","2023","Legal","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Heart of Essex","25","[c]","31260","24480"
"New entrant CS","2023","Legal","Hertfordshire CC","20","[c]","30970","28200"
"New entrant CS","2023","Legal","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lambeth","10","[c]","45140","34340"
"New entrant CS","2023","Legal","Leeds","105","[c]","35950","30000"
"New entrant CS","2023","Legal","Leicester","25","[c]","25960","20340"
"New entrant CS","2023","Legal","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Liverpool","55","[c]","28320","25830"
"New entrant CS","2023","Legal","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Manchester","45","[c]","34620","26900"
"New entrant CS","2023","Legal","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Mid Lancashire","20","[c]","35630","38760"
"New entrant CS","2023","Legal","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Norwich and East Norfolk","15","[c]","26040","21220"
"New entrant CS","2023","Legal","Nottingham","55","[c]","27700","22870"
"New entrant CS","2023","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Plymouth","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Portsmouth","20","[c]","26490","24480"
"New entrant CS","2023","Legal","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Sheffield","25","[c]","27870","24430"
"New entrant CS","2023","Legal","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Hampshire","15","[c]","27590","20980"
"New entrant CS","2023","Legal","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","South Teesside","15","[c]","31170","26900"
"New entrant CS","2023","Legal","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Stoke-on-Trent","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Swansea","15","[c]","35440","38760"
"New entrant CS","2023","Legal","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Tower Hamlets","45","[c]","56020","56600"
"New entrant CS","2023","Legal","Tyneside","45","[c]","26100","22870"
"New entrant CS","2023","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Surrey","15","[c]","35690","28200"
"New entrant CS","2023","Legal","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Westminster","475","[c]","37360","30160"
"New entrant CS","2023","Legal","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Aberdeen City and Aberdeenshire","85","[c]","27330","25710"
"New entrant CS","2023","No function","Angus and Dundee City","45","[c]","25500","26960"
"New entrant CS","2023","No function","Antrim and Newtownabbey","15","[c]","27020","25750"
"New entrant CS","2023","No function","Ards and North Down","10","[c]","29980","25750"
"New entrant CS","2023","No function","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Barking & Dagenham and Havering","30","[c]","32370","27640"
"New entrant CS","2023","No function","Barnet","145","[c]","35170","27780"
"New entrant CS","2023","No function","Barnsley, Doncaster and Rotherham","255","[c]","25930","24070"
"New entrant CS","2023","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","825","[c]","31930","28880"
"New entrant CS","2023","No function","Bedford","160","[c]","27250","24910"
"New entrant CS","2023","No function","Belfast","310","[c]","24490","22520"
"New entrant CS","2023","No function","Berkshire","135","[c]","27690","23640"
"New entrant CS","2023","No function","Bexley and Greenwich","190","[c]","31560","32110"
"New entrant CS","2023","No function","Birmingham","1190","[c]","26510","22520"
"New entrant CS","2023","No function","Blackburn with Darwen","45","[c]","25060","23640"
"New entrant CS","2023","No function","Blackpool","155","[c]","24830","23640"
"New entrant CS","2023","No function","Bournemouth, Christchurch and Poole","65","[c]","24070","23640"
"New entrant CS","2023","No function","Bradford","130","[c]","23640","23640"
"New entrant CS","2023","No function","Breckland and South Norfolk","85","[c]","27620","28880"
"New entrant CS","2023","No function","Brent","15","[c]","28140","27640"
"New entrant CS","2023","No function","Bridgend and Neath Port Talbot","35","[c]","24530","23640"
"New entrant CS","2023","No function","Brighton and Hove","40","[c]","28820","23640"
"New entrant CS","2023","No function","Bristol, City of","485","[c]","29790","26590"
"New entrant CS","2023","No function","Bromley","35","[c]","32140","27640"
"New entrant CS","2023","No function","Buckinghamshire","155","[c]","28560","25650"
"New entrant CS","2023","No function","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Calderdale and Kirklees","70","[c]","27820","23640"
"New entrant CS","2023","No function","Cambridgeshire CC","305","[c]","31030","28370"
"New entrant CS","2023","No function","Camden and City of London","100","[c]","32350","28880"
"New entrant CS","2023","No function","Cardiff and Vale of Glamorgan","660","[c]","26710","23640"
"New entrant CS","2023","No function","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Central Bedfordshire","25","[c]","37200","26780"
"New entrant CS","2023","No function","Central Hampshire","210","[c]","29870","30880"
"New entrant CS","2023","No function","Central Valleys","125","[c]","26460","28120"
"New entrant CS","2023","No function","Cheshire East","135","[c]","28050","24070"
"New entrant CS","2023","No function","Cheshire West and Chester","45","[c]","28250","23640"
"New entrant CS","2023","No function","Chorley and West Lancashire","240","[c]","28170","28880"
"New entrant CS","2023","No function","City of Edinburgh","375","[c]","27710","24710"
"New entrant CS","2023","No function","Clackmannanshire and Fife","55","[c]","26160","24710"
"New entrant CS","2023","No function","Conwy and Denbighshire","25","[c]","23660","23640"
"New entrant CS","2023","No function","Cornwall and Isles of Scilly","95","[c]","30760","23640"
"New entrant CS","2023","No function","Coventry","160","[c]","30290","25900"
"New entrant CS","2023","No function","Croydon","840","[c]","29530","26920"
"New entrant CS","2023","No function","Darlington","185","[c]","32030","29970"
"New entrant CS","2023","No function","Derby","100","[c]","23680","23640"
"New entrant CS","2023","No function","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Devon CC","325","[c]","27480","27120"
"New entrant CS","2023","No function","Dorset","210","[c]","26960","24070"
