"Status","Year","Disability","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Flintshire and Wrexham","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Glasgow City","180","[c]","28270","25750"
"New entrant CS","2023","Declared disabled","Gloucestershire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Greater Manchester North East","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Greater Manchester North West","35","[c]","22720","21690"
"New entrant CS","2023","Declared disabled","Greater Manchester South East","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Greater Manchester South West","60","[c]","29350","23640"
"New entrant CS","2023","Declared disabled","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Hackney and Newham","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Haringey and Islington","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Harrow and Hillingdon","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Hartlepool and Stockton-on-Tees","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Heart of Essex","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Hertfordshire CC","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Hounslow and Richmond upon Thames","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Kent Thames Gateway","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Kingston upon Hull, City of","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Lambeth","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Lancaster and Wyre","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Leeds","105","[c]","29570","26900"
"New entrant CS","2023","Declared disabled","Leicester","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Leicestershire CC and Rutland","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Lewisham and Southwark","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Lincolnshire CC","30","[c]","24570","23230"
"New entrant CS","2023","Declared disabled","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Liverpool","60","[c]","26850","23640"
"New entrant CS","2023","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Luton","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Manchester","85","[c]","31560","28840"
"New entrant CS","2023","Declared disabled","Medway","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mid Kent","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mid Lancashire","45","[c]","24700","22690"
"New entrant CS","2023","Declared disabled","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Milton Keynes","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Monmouthshire and Newport","65","[c]","29400","24840"
"New entrant CS","2023","Declared disabled","Na h-Eileanan Siar","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Hampshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Lanarkshire","35","[c]","24120","21690"
"New entrant CS","2023","Declared disabled","North Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Yorkshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North and North East Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North and West Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Norwich and East Norfolk","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Nottingham","90","[c]","26640","22700"
"New entrant CS","2023","Declared disabled","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Oxfordshire CC","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Peterborough","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Plymouth","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Portsmouth","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Sefton","40","[c]","23620","22400"
"New entrant CS","2023","Declared disabled","Sheffield","55","[c]","31490","28120"
"New entrant CS","2023","Declared disabled","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Shropshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Solihull","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Somerset CC","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South Hampshire","60","[c]","26970","24840"
"New entrant CS","2023","Declared disabled","South Lanarkshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South Teesside","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South West Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South and West Derbyshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Southampton","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Staffordshire CC","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Stoke-on-Trent","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Suffolk CC","40","[c]","24750","23640"
"New entrant CS","2023","Declared disabled","Sunderland","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Swansea","50","[c]","23640","22500"
"New entrant CS","2023","Declared disabled","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Telford and Wrekin","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tower Hamlets","65","[c]","37560","33400"
"New entrant CS","2023","Declared disabled","Tyneside","130","[c]","29920","27650"
"New entrant CS","2023","Declared disabled","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wakefield","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wandsworth","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Warrington","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Cumbria","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Lothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Surrey","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Sussex (South West)","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Westminster","390","[c]","36220","32990"
"New entrant CS","2023","Declared disabled","Wiltshire","50","[c]","30170","29900"
"New entrant CS","2023","Declared disabled","Wirral","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wolverhampton","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Worcestershire CC","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","York","55","[c]","28600","26530"
"New entrant CS","2023","Declared non-disabled","Aberdeen City and Aberdeenshire","50","[c]","29970","24450"
"New entrant CS","2023","Declared non-disabled","Angus and Dundee City","195","[c]","29730","29100"
"New entrant CS","2023","Declared non-disabled","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Barking & Dagenham and Havering","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Barnet","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Barnsley, Doncaster and Rotherham","150","[c]","26200","24070"
"New entrant CS","2023","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","550","[c]","33260","32500"
"New entrant CS","2023","Declared non-disabled","Bedford","100","[c]","26830","23640"
"New entrant CS","2023","Declared non-disabled","Belfast","130","[c]","29160","22520"
"New entrant CS","2023","Declared non-disabled","Berkshire","110","[c]","28530","24270"
"New entrant CS","2023","Declared non-disabled","Bexley and Greenwich","65","[c]","31690","31710"
"New entrant CS","2023","Declared non-disabled","Birmingham","870","[c]","28930","22520"
"New entrant CS","2023","Declared non-disabled","Blackburn with Darwen","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Blackpool","170","[c]","30580","28120"
"New entrant CS","2023","Declared non-disabled","Bournemouth, Christchurch and Poole","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bradford","175","[c]","22940","22520"
"New entrant CS","2023","Declared non-disabled","Breckland and South Norfolk","55","[c]","27780","28880"
"New entrant CS","2023","Declared non-disabled","Brent","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Bridgend and Neath Port Talbot","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Brighton and Hove","30","[c]","31690","25600"
"New entrant CS","2023","Declared non-disabled","Bristol, City of","465","[c]","32080","28480"
"New entrant CS","2023","Declared non-disabled","Bromley","30","[c]","32220","27640"
"New entrant CS","2023","Declared non-disabled","Buckinghamshire","90","[c]","28850","28480"
"New entrant CS","2023","Declared non-disabled","Caithness and Sutherland, and Ross and Cromarty","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Calderdale and Kirklees","50","[c]","28610","23640"
"New entrant CS","2023","Declared non-disabled","Cambridgeshire CC","130","[c]","31640","28880"
"New entrant CS","2023","Declared non-disabled","Camden and City of London","60","[c]","37990","30090"
"New entrant CS","2023","Declared non-disabled","Cardiff and Vale of Glamorgan","685","[c]","31550","26900"
"New entrant CS","2023","Declared non-disabled","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Central Bedfordshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Central Hampshire","135","[c]","30390","30880"
"New entrant CS","2023","Declared non-disabled","Central Valleys","145","[c]","27710","28120"
"New entrant CS","2023","Declared non-disabled","Cheshire East","85","[c]","28840","23640"
"New entrant CS","2023","Declared non-disabled","Cheshire West and Chester","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chorley and West Lancashire","135","[c]","28050","28880"
"New entrant CS","2023","Declared non-disabled","City of Edinburgh","500","[c]","34810","31060"
"New entrant CS","2023","Declared non-disabled","Clackmannanshire and Fife","35","[c]","30830","29100"
"New entrant CS","2023","Declared non-disabled","Conwy and Denbighshire","30","[c]","30370","23640"
"New entrant CS","2023","Declared non-disabled","Cornwall and Isles of Scilly","55","[c]","31670","25920"
"New entrant CS","2023","Declared non-disabled","Coventry","145","[c]","33560","31310"
"New entrant CS","2023","Declared non-disabled","Croydon","150","[c]","32690","26920"
"New entrant CS","2023","Declared non-disabled","Darlington","210","[c]","36450","31560"
"New entrant CS","2023","Declared non-disabled","Derby","70","[c]","24750","23640"
"New entrant CS","2023","Declared non-disabled","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Devon CC","405","[c]","29410","26650"
"New entrant CS","2023","Declared non-disabled","Dorset","115","[c]","26960","25940"
"New entrant CS","2023","Declared non-disabled","Dudley","110","[c]","22340","21690"
"New entrant CS","2023","Declared non-disabled","Dumfries and Galloway","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Durham","320","[c]","26750","28680"
"New entrant CS","2023","Declared non-disabled","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Ayrshire and North Ayrshire mainland","55","[c]","23620","21690"
"New entrant CS","2023","Declared non-disabled","East Cumbria","75","[c]","27140","22150"
"New entrant CS","2023","Declared non-disabled","East Derbyshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Kent","125","[c]","28080","25610"
"New entrant CS","2023","Declared non-disabled","East Lancashire","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Lothian and Midlothian","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Merseyside","50","[c]","23820","23640"
"New entrant CS","2023","Declared non-disabled","East Riding of Yorkshire","150","[c]","27950","28880"
"New entrant CS","2023","Declared non-disabled","East Surrey","80","[c]","34010","34110"
"New entrant CS","2023","Declared non-disabled","East Sussex CC","95","[c]","30720","28120"
"New entrant CS","2023","Declared non-disabled","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Essex Haven Gateway","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Essex Thames Gateway","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Falkirk","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Flintshire and Wrexham","160","[c]","27910","28880"
"New entrant CS","2023","Declared non-disabled","Glasgow City","885","[c]","31450","29100"
"New entrant CS","2023","Declared non-disabled","Gloucestershire CC","50","[c]","32330","25920"
"New entrant CS","2023","Declared non-disabled","Greater Manchester North East","65","[c]","27070","23640"
"New entrant CS","2023","Declared non-disabled","Greater Manchester North West","180","[c]","24990","21690"
"New entrant CS","2023","Declared non-disabled","Greater Manchester South East","35","[c]","30400","23640"
"New entrant CS","2023","Declared non-disabled","Greater Manchester South West","405","[c]","30710","27650"
"New entrant CS","2023","Declared non-disabled","Gwent Valleys","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Gwynedd","35","[c]","26820","22520"
"New entrant CS","2023","Declared non-disabled","Hackney and Newham","180","[c]","36240","31980"
"New entrant CS","2023","Declared non-disabled","Haringey and Islington","110","[c]","32570","33800"
"New entrant CS","2023","Declared non-disabled","Harrow and Hillingdon","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Hartlepool and Stockton-on-Tees","125","[c]","26160","28160"
"New entrant CS","2023","Declared non-disabled","Heart of Essex","105","[c]","27510","24480"
"New entrant CS","2023","Declared non-disabled","Herefordshire, County of","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Hertfordshire CC","110","[c]","30750","28480"
"New entrant CS","2023","Declared non-disabled","Hounslow and Richmond upon Thames","135","[c]","32880","34110"
"New entrant CS","2023","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","40","[c]","26060","22180"
"New entrant CS","2023","Declared non-disabled","Isle of Anglesey","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Isle of Wight","65","[c]","26440","23850"
"New entrant CS","2023","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","45","[c]","30590","33800"
"New entrant CS","2023","Declared non-disabled","Kent Thames Gateway","80","[c]","28540","26980"
"New entrant CS","2023","Declared non-disabled","Kingston upon Hull, City of","110","[c]","27220","28880"
"New entrant CS","2023","Declared non-disabled","Lambeth","50","[c]","36020","33800"
"New entrant CS","2023","Declared non-disabled","Lancaster and Wyre","60","[c]","26850","28880"
"New entrant CS","2023","Declared non-disabled","Leeds","770","[c]","32400","28880"
"New entrant CS","2023","Declared non-disabled","Leicester","155","[c]","25020","23640"
"New entrant CS","2023","Declared non-disabled","Leicestershire CC and Rutland","135","[c]","25630","23230"
"New entrant CS","2023","Declared non-disabled","Lewisham and Southwark","70","[c]","30040","27640"
"New entrant CS","2023","Declared non-disabled","Lincolnshire CC","180","[c]","29820","28120"
"New entrant CS","2023","Declared non-disabled","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Liverpool","315","[c]","27580","23640"
"New entrant CS","2023","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Luton","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Manchester","515","[c]","33740","28880"
"New entrant CS","2023","Declared non-disabled","Medway","115","[c]","28520","28880"
"New entrant CS","2023","Declared non-disabled","Merton, Kingston upon Thames and Sutton","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mid Kent","95","[c]","27140","28880"
"New entrant CS","2023","Declared non-disabled","Mid Lancashire","245","[c]","26540","23230"
"New entrant CS","2023","Declared non-disabled","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Milton Keynes","60","[c]","29430","31670"
"New entrant CS","2023","Declared non-disabled","Monmouthshire and Newport","340","[c]","30010","25700"
"New entrant CS","2023","Declared non-disabled","Na h-Eileanan Siar","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","North Hampshire","40","[c]","33770","25930"
"New entrant CS","2023","Declared non-disabled","North Lanarkshire","135","[c]","23740","21690"
"New entrant CS","2023","Declared non-disabled","North Northamptonshire","40","[c]","27780","23640"
"New entrant CS","2023","Declared non-disabled","North Nottinghamshire","55","[c]","28610","23640"
"New entrant CS","2023","Declared non-disabled","North Yorkshire CC","65","[c]","30580","25920"
"New entrant CS","2023","Declared non-disabled","North and North East Lincolnshire","35","[c]","22450","21690"
"New entrant CS","2023","Declared non-disabled","North and West Norfolk","40","[c]","29580","28880"
"New entrant CS","2023","Declared non-disabled","Northumberland","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Norwich and East Norfolk","165","[c]","27840","28390"
"New entrant CS","2023","Declared non-disabled","Nottingham","525","[c]","27410","22870"
"New entrant CS","2023","Declared non-disabled","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Oxfordshire CC","135","[c]","30090","28480"
"New entrant CS","2023","Declared non-disabled","Perth and Kinross, and Stirling","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Peterborough","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Plymouth","85","[c]","29120","23640"
"New entrant CS","2023","Declared non-disabled","Portsmouth","90","[c]","28060","23640"
"New entrant CS","2023","Declared non-disabled","Powys","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Redbridge and Waltham Forest","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Sandwell","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scottish Borders","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Sefton","175","[c]","29250","25300"
"New entrant CS","2023","Declared non-disabled","Sheffield","225","[c]","32580","28120"
"New entrant CS","2023","Declared non-disabled","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Shropshire","65","[c]","27370","27050"
"New entrant CS","2023","Declared non-disabled","Solihull","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Somerset CC","130","[c]","30480","27610"
"New entrant CS","2023","Declared non-disabled","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South Hampshire","300","[c]","26570","21200"
"New entrant CS","2023","Declared non-disabled","South Lanarkshire","170","[c]","24180","22520"
"New entrant CS","2023","Declared non-disabled","South Nottinghamshire","45","[c]","36040","28880"
"New entrant CS","2023","Declared non-disabled","South Teesside","40","[c]","26180","23640"
"New entrant CS","2023","Declared non-disabled","South West Wales","60","[c]","29280","23640"
"New entrant CS","2023","Declared non-disabled","South and West Derbyshire","75","[c]","29490","28120"
"New entrant CS","2023","Declared non-disabled","Southampton","55","[c]","27480","23640"
"New entrant CS","2023","Declared non-disabled","Southend-on-Sea","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Staffordshire CC","235","[c]","28950","28880"
"New entrant CS","2023","Declared non-disabled","Stoke-on-Trent","60","[c]","24690","21780"
"New entrant CS","2023","Declared non-disabled","Suffolk CC","280","[c]","27630","24570"
"New entrant CS","2023","Declared non-disabled","Sunderland","135","[c]","23450","22520"
"New entrant CS","2023","Declared non-disabled","Swansea","565","[c]","23950","22500"
"New entrant CS","2023","Declared non-disabled","Swindon","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Telford and Wrekin","165","[c]","38290","36990"
"New entrant CS","2023","Declared non-disabled","Thurrock","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Torbay","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Tower Hamlets","535","[c]","44430","38000"
"New entrant CS","2023","Declared non-disabled","Tyneside","880","[c]","29680","25920"
"New entrant CS","2023","Declared non-disabled","Unknown","70","[c]","31510","28880"
"New entrant CS","2023","Declared non-disabled","Wakefield","120","[c]","27690","28880"
"New entrant CS","2023","Declared non-disabled","Walsall","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wandsworth","60","[c]","33280","33800"
"New entrant CS","2023","Declared non-disabled","Warrington","95","[c]","31070","28880"
"New entrant CS","2023","Declared non-disabled","Warwickshire CC","40","[c]","28730","23640"
"New entrant CS","2023","Declared non-disabled","West Cumbria","110","[c]","27330","22530"
"New entrant CS","2023","Declared non-disabled","West Essex","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Kent","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Lothian","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Northamptonshire","90","[c]","24690","23230"
"New entrant CS","2023","Declared non-disabled","West Surrey","205","[c]","30520","28880"
"New entrant CS","2023","Declared non-disabled","West Sussex (North East)","35","[c]","32160","25920"
"New entrant CS","2023","Declared non-disabled","West Sussex (South West)","80","[c]","34560","29600"
"New entrant CS","2023","Declared non-disabled","Westminster","1960","[c]","39130","35030"
"New entrant CS","2023","Declared non-disabled","Wiltshire","145","[c]","32110","28880"
"New entrant CS","2023","Declared non-disabled","Wirral","75","[c]","26140","21690"
"New entrant CS","2023","Declared non-disabled","Wolverhampton","45","[c]","29030","25320"
"New entrant CS","2023","Declared non-disabled","Worcestershire CC","140","[c]","27300","23640"
"New entrant CS","2023","Declared non-disabled","York","215","[c]","32320","27320"
"New entrant CS","2023","Undeclared","Angus and Dundee City","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Barnsley, Doncaster and Rotherham","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bedford","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Belfast","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Birmingham","55","[c]","27440","22510"
"New entrant CS","2023","Undeclared","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Blackpool","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bradford","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Bristol, City of","45","[c]","32920","30320"
"New entrant CS","2023","Undeclared","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cambridgeshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cardiff and Vale of Glamorgan","40","[c]","28370","24630"
"New entrant CS","2023","Undeclared","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Central Valleys","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cheshire East","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","City of Edinburgh","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
